,honeydew_male,honeydew_female,tuple,average_male,average_female,female-male
33,1.2806501,1.1869953,"('wrong', 'right')",1.2806501,1.1869953,-0.0936548
34,0.13088161,0.29241562,"('mean', 'honorable')",0.1308816,0.2924156,0.161534
35,1.2563624,1.1037272,"('corrupt', 'incorrupt')",1.2563624,1.1037272,-0.1526352
36,0.9787345,0.7998215,"('hostile', 'amicable')",0.9787345,0.7998215,-0.178913
37,-0.4356885,-0.43681896,"('fake', 'genuine')",-0.4356885,-0.436819,-0.0011305
38,0.104296766,0.005101485,"('untruthful', 'truthful')",0.1042968,0.0051015,-0.0991953
39,-0.3852066,-0.19751415,"('exploitative', 'cooperative')",-0.3852066,-0.1975141,0.1876925
40,-1.3696896,-1.397783,"('stingy', 'generous')",-1.3696896,-1.397783,-0.0280934
41,-0.43021402,-0.51945055,"('unforgiving', 'forgiving')",-0.430214,-0.5194505,-0.0892365
42,-0.6690859,-0.5918463,"('unreliable', 'reliable')",-0.6690859,-0.5918463,0.0772396
43,-1.7511543,-1.8222926,"('irresponsible', 'responsible')",-1.7511543,-1.8222926,-0.0711383
44,-0.090882264,0.031097285,"('prejudiced', 'unprejudiced')",-0.0908823,0.0310973,0.1219796
45,-0.20212485,-0.4130116,"('incompetent', 'competent')",-0.2021248,-0.4130116,-0.2108868
46,-1.4781953,-1.581278,"('uncompetitive', 'competitive')",-1.4781953,-1.581278,-0.1030827
47,0.8518989,0.9356574,"('stupid', 'smart')",0.8518989,0.9356574,0.0837585
48,-1.9387453,-1.9710317,"('unintelligent', 'intelligent')",-1.9387453,-1.9710317,-0.0322864
49,-0.86478716,-0.77063394,"('unable', 'able')",-0.8647872,-0.7706339,0.0941533
50,0.6004939,0.5048066,"('clumsy', 'skillful')",0.6004939,0.5048066,-0.0956873
51,-1.3939095,-1.3492101,"('uneducated', 'educated')",-1.3939095,-1.3492101,0.0446994
52,0.6238848,0.4698044,"('irrational', 'rational')",0.6238848,0.4698044,-0.1540804
53,-0.87423617,-1.1254501,"('uncreative', 'creative')",-0.8742362,-1.1254501,-0.2512139
54,0.32933283,0.21695814,"('incapable', 'capable')",0.3293328,0.2169581,-0.1123747
55,-1.2141644,-1.1642318,"('incompetent', 'clever')",-1.2141644,-1.1642318,0.0499326
56,-0.63457906,-0.5736564,"('impractical', 'practical')",-0.6345791,-0.5736564,0.0609227
57,-0.97057337,-1.2476745,"('unimaginative', 'imaginative')",-0.9705734,-1.2476745,-0.2771011
58,-0.047335856,-0.19623806,"('undiscriminating', 'discriminating')",-0.0473359,-0.1962381,-0.1489022
59,0.5127582,0.45703146,"('foolish', 'wise')",0.5127582,0.4570315,-0.0557267
60,-1.4618582,-1.2131126,"('inefficient', 'efficient')",-1.4618582,-1.2131126,0.2487456
61,-0.55833054,-0.70316046,"('illogical', 'logical')",-0.5583305,-0.7031605,-0.14483
62,-0.7575709,-0.696123,"('incompetent', 'brilliant')",-0.7575709,-0.696123,0.0614479
63,-1.0804949,-1.2081549,"('unperceptive', 'insightful')",-1.0804949,-1.2081549,-0.12766
64,-1.9057064,-1.8412237,"('shy', 'confident')",-1.9057064,-1.8412237,0.0644827
65,-1.152343,-1.0633829,"('insecure', 'secure')",-1.152343,-1.0633829,0.0889601
66,-0.3254849,-0.486908,"('inactive', 'active')",-0.3254849,-0.486908,-0.1614231
67,-0.44412708,-0.32867914,"('doubtful', 'determined')",-0.4441271,-0.3286791,0.115448
68,-1.4790852,-1.3043636,"('dependent', 'independent')",-1.4790852,-1.3043636,0.1747216
69,1.7109928,1.6408411,"('lazy', 'industrious')",1.7109928,1.6408411,-0.0701517
70,-1.5596652,-1.6666943,"('lethargic', 'energetic')",-1.5596652,-1.6666943,-0.1070291
71,1.0020654,0.8587141,"('diffident', 'self-confident')",1.0020654,0.8587141,-0.1433513
72,-0.8113762,-0.8662418,"('unambitious', 'ambitious')",-0.8113762,-0.8662418,-0.0548656
73,-0.43614477,-0.329936,"('helpless', 'self-reliant')",-0.4361448,-0.329936,0.1062088
74,-0.22983293,-0.30171818,"('undedicated', 'dedicated')",-0.2298329,-0.3017182,-0.0718853
75,0.46583134,0.40306336,"('meek', 'impulsive')",0.4658313,0.4030634,-0.0627679
76,-1.5748253,-1.4110463,"('anxious', 'daring')",-1.5748253,-1.4110463,0.163779
77,-2.2324266,-2.0908854,"('unmotivated', 'motivated')",-2.2324266,-2.0908854,0.1415412
78,0.040486146,-0.074268594,"('nonresilient', 'resilient')",0.0404861,-0.0742686,-0.1147547
79,0.6292269,0.52777666,"('wavering', 'unwavering')",0.6292269,0.5277767,-0.1014502
80,-0.4836415,-0.60184735,"('dominated', 'dominating')",-0.4836415,-0.6018474,-0.1182059
81,-2.297123,-2.154827,"('submissive', 'aggressive')",-2.297123,-2.1548271,0.1422959
82,0.22960836,0.18588102,"('poor', 'rich')",0.2296084,0.185881,-0.0437274
83,-0.6224617,-0.6244003,"('powerless', 'powerful')",-0.6224617,-0.6244003,-0.0019386
84,0.08013821,0.09563785,"('inferior', 'superior')",0.0801382,0.0956379,0.0154997
85,1.1338221,1.1013477,"('insignificant', 'prestigious')",1.1338221,1.1013477,-0.0324744
86,-1.1287887,-1.4076993,"('uninfluential', 'influential')",-1.1287887,-1.4076993,-0.2789106
87,0.80624247,0.69339883,"('unsuccessful', 'successful')",0.8062425,0.6933988,-0.1128437
88,-0.9491523,-1.0359813,"('low', 'eminent')",-0.9491523,-1.0359813,-0.086829
