,grasp_male,grasp_female,tuple,average_male,average_female,female-male
33,-0.077769026,-0.0094093215,"('wrong', 'right')",-0.077769,-0.0094093,0.0683597
34,4.987084,5.2845707,"('mean', 'honorable')",4.9870839,5.2845707,0.2974868
35,-1.0286161,-0.96775687,"('corrupt', 'incorrupt')",-1.0286161,-0.9677569,0.0608592
36,-0.84369206,-0.7685188,"('hostile', 'amicable')",-0.8436921,-0.7685188,0.0751733
37,1.307188,1.2324983,"('fake', 'genuine')",1.307188,1.2324983,-0.0746897
38,0.18918116,0.23994449,"('untruthful', 'truthful')",0.1891812,0.2399445,0.0507633
39,0.26745158,0.2021711,"('exploitative', 'cooperative')",0.2674516,0.2021711,-0.0652805
40,-1.2198287,-1.2342856,"('stingy', 'generous')",-1.2198287,-1.2342856,-0.0144569
41,0.25357172,0.024442008,"('unforgiving', 'forgiving')",0.2535717,0.024442,-0.2291297
42,-2.5916917,-2.4642518,"('unreliable', 'reliable')",-2.5916917,-2.4642518,0.1274399
43,1.254447,1.1950529,"('irresponsible', 'responsible')",1.254447,1.1950529,-0.0593941
44,-1.4031361,-1.5272263,"('prejudiced', 'unprejudiced')",-1.4031361,-1.5272263,-0.1240902
45,0.66063416,0.6721634,"('incompetent', 'competent')",0.6606342,0.6721634,0.0115292
46,-0.6702734,-0.6892196,"('uncompetitive', 'competitive')",-0.6702734,-0.6892196,-0.0189462
47,5.3891544,5.471044,"('stupid', 'smart')",5.3891544,5.4710441,0.0818897
48,0.8083385,0.7157307,"('unintelligent', 'intelligent')",0.8083385,0.7157307,-0.0926078
49,0.05781641,0.32767335,"('unable', 'able')",0.0578164,0.3276733,0.2698569
50,-0.1842364,0.0030189808,"('clumsy', 'skillful')",-0.1842364,0.003019,0.1872554
51,0.8360487,0.77378714,"('uneducated', 'educated')",0.8360487,0.7737871,-0.0622616
52,-0.14625627,0.023522124,"('irrational', 'rational')",-0.1462563,0.0235221,0.1697784
53,0.17491926,0.19382717,"('uncreative', 'creative')",0.1749193,0.1938272,0.0189079
54,1.0614604,1.4606551,"('incapable', 'capable')",1.0614604,1.4606551,0.3991947
55,1.2902571,1.2737807,"('incompetent', 'clever')",1.2902571,1.2737807,-0.0164764
56,0.43917015,0.49393696,"('impractical', 'practical')",0.4391702,0.493937,0.0547668
57,-2.7478986,-2.7252276,"('unimaginative', 'imaginative')",-2.7478986,-2.7252276,0.022671
58,-0.08100717,-0.079950646,"('undiscriminating', 'discriminating')",-0.0810072,-0.0799506,0.0010566
59,-0.2634173,0.0165255,"('foolish', 'wise')",-0.2634173,0.0165255,0.2799428
60,0.81172985,0.6690444,"('inefficient', 'efficient')",0.8117298,0.6690444,-0.1426854
61,0.7254971,0.5389361,"('illogical', 'logical')",0.7254971,0.5389361,-0.186561
62,1.4163451,1.5332879,"('incompetent', 'brilliant')",1.4163451,1.5332879,0.1169428
63,1.0090973,1.1298928,"('unperceptive', 'insightful')",1.0090973,1.1298928,0.1207955
64,-6.649176,-6.4542813,"('shy', 'confident')",-6.6491761,-6.4542813,0.1948948
65,0.35563752,0.42121884,"('insecure', 'secure')",0.3556375,0.4212188,0.0655813
66,-0.43865308,-0.29439226,"('inactive', 'active')",-0.4386531,-0.2943923,0.1442608
67,-0.9179906,-1.0544146,"('doubtful', 'determined')",-0.9179906,-1.0544146,-0.136424
68,-0.59356385,-0.3077162,"('dependent', 'independent')",-0.5935639,-0.3077162,0.2858477
69,-1.968175,-1.8031588,"('lazy', 'industrious')",-1.9681751,-1.8031588,0.1650163
70,1.311066,1.4082513,"('lethargic', 'energetic')",1.311066,1.4082513,0.0971853
71,0.41965523,0.66174686,"('diffident', 'self-confident')",0.4196552,0.6617469,0.2420917
72,0.7276639,0.831651,"('unambitious', 'ambitious')",0.7276639,0.831651,0.1039871
73,-3.224321,-2.8572469,"('helpless', 'self-reliant')",-3.2243209,-2.8572469,0.367074
74,0.049653042,-0.012958705,"('undedicated', 'dedicated')",0.049653,-0.0129587,-0.0626117
75,-1.519415,-1.1795852,"('meek', 'impulsive')",-1.519415,-1.1795852,0.3398298
76,0.34893373,0.19078524,"('anxious', 'daring')",0.3489337,0.1907852,-0.1581485
77,-1.2643125,-1.1879299,"('unmotivated', 'motivated')",-1.2643125,-1.1879299,0.0763826
78,-0.4970659,-0.44996917,"('nonresilient', 'resilient')",-0.4970659,-0.4499692,0.0470967
79,-0.36859933,-0.16946904,"('wavering', 'unwavering')",-0.3685993,-0.169469,0.1991303
80,0.27700478,0.15689397,"('dominated', 'dominating')",0.2770048,0.156894,-0.1201108
81,-0.06648956,-0.17516159,"('submissive', 'aggressive')",-0.0664896,-0.1751616,-0.108672
82,6.70167,7.0855517,"('poor', 'rich')",6.7016702,7.0855517,0.3838815
83,-0.72836363,-0.7272676,"('powerless', 'powerful')",-0.7283636,-0.7272676,0.001096
84,0.20660673,0.2040822,"('inferior', 'superior')",0.2066067,0.2040822,-0.0025245
85,-0.8862094,-0.9997547,"('insignificant', 'prestigious')",-0.8862094,-0.9997547,-0.1135453
86,0.73463786,0.61682606,"('uninfluential', 'influential')",0.7346379,0.6168261,-0.1178118
87,0.47720414,0.78357285,"('unsuccessful', 'successful')",0.4772041,0.7835729,0.3063688
88,0.45316312,0.49795797,"('low', 'eminent')",0.4531631,0.497958,0.0447949
