,broom_male,broom_female,tuple,average_male,average_female,female-male
41,0.45142305,0.30221972,"('unforgiving', 'forgiving')",0.451423,0.3022197,-0.1492033
42,-2.4644718,-2.4193635,"('unreliable', 'reliable')",-2.4644718,-2.4193635,0.0451083
43,1.4652853,1.4326836,"('irresponsible', 'responsible')",1.4652853,1.4326836,-0.0326017
44,-1.3125386,-1.2845114,"('prejudiced', 'unprejudiced')",-1.3125386,-1.2845114,0.0280272
45,0.23285712,0.18449247,"('incompetent', 'competent')",0.2328571,0.1844925,-0.0483646
46,0.07280792,-0.077162206,"('uncompetitive', 'competitive')",0.0728079,-0.0771622,-0.1499701
47,5.389604,5.538813,"('stupid', 'smart')",5.3896041,5.5388131,0.149209
48,1.3115106,1.1280898,"('unintelligent', 'intelligent')",1.3115106,1.1280898,-0.1834208
49,0.17710967,0.32956603,"('unable', 'able')",0.1771097,0.329566,0.1524563
50,-0.23757091,-0.061349593,"('clumsy', 'skillful')",-0.2375709,-0.0613496,0.1762213
51,0.45401725,0.38820833,"('uneducated', 'educated')",0.4540173,0.3882083,-0.065809
52,-0.7463764,-0.67247164,"('irrational', 'rational')",-0.7463764,-0.6724716,0.0739048
53,-0.011427641,0.05848042,"('uncreative', 'creative')",-0.0114276,0.0584804,0.069908
54,0.789022,1.0751519,"('incapable', 'capable')",0.789022,1.0751519,0.2861299
55,1.2556381,1.0777504,"('incompetent', 'clever')",1.2556381,1.0777504,-0.1778877
56,1.5053294,1.3156809,"('impractical', 'practical')",1.5053294,1.3156809,-0.1896485
57,-2.4508576,-2.4957871,"('unimaginative', 'imaginative')",-2.4508576,-2.4957871,-0.0449295
58,0.035629775,0.026501067,"('undiscriminating', 'discriminating')",0.0356298,0.0265011,-0.0091287
59,-0.5792763,-0.38368797,"('foolish', 'wise')",-0.5792763,-0.383688,0.1955883
60,1.4459022,1.2850074,"('inefficient', 'efficient')",1.4459022,1.2850074,-0.1608948
61,0.4513371,0.20530759,"('illogical', 'logical')",0.4513371,0.2053076,-0.2460295
62,1.1835961,1.1454464,"('incompetent', 'brilliant')",1.1835961,1.1454464,-0.0381497
63,0.6629601,0.6449604,"('unperceptive', 'insightful')",0.6629601,0.6449604,-0.0179997
64,-5.9829698,-6.0944605,"('shy', 'confident')",-5.9829698,-6.0944605,-0.1114907
65,0.94601476,0.8229776,"('insecure', 'secure')",0.9460148,0.8229776,-0.1230372
66,-0.25887987,-0.17296582,"('inactive', 'active')",-0.2588799,-0.1729658,0.0859141
67,-0.499226,-0.4788636,"('doubtful', 'determined')",-0.499226,-0.4788636,0.0203624
68,-0.5968392,-0.50305676,"('dependent', 'independent')",-0.5968392,-0.5030568,0.0937824
69,-2.2184236,-2.1068003,"('lazy', 'industrious')",-2.2184236,-2.1068003,0.1116233
70,1.4841928,1.3860297,"('lethargic', 'energetic')",1.4841928,1.3860297,-0.0981631
71,0.3617591,0.4151174,"('diffident', 'self-confident')",0.3617591,0.4151174,0.0533583
72,0.80658317,0.87301177,"('unambitious', 'ambitious')",0.8065832,0.8730118,0.0664286
73,-3.6720016,-3.6052294,"('helpless', 'self-reliant')",-3.6720016,-3.6052294,0.0667722
74,-0.0081419,-0.13476081,"('undedicated', 'dedicated')",-0.0081419,-0.1347608,-0.1266189
75,-1.2527142,-1.0275251,"('meek', 'impulsive')",-1.2527142,-1.0275251,0.2251891
76,0.6551661,0.58671016,"('anxious', 'daring')",0.6551661,0.5867102,-0.0684559
77,-0.44990262,-0.56960666,"('unmotivated', 'motivated')",-0.4499026,-0.5696067,-0.1197041
78,-0.1436296,-0.21683423,"('nonresilient', 'resilient')",-0.1436296,-0.2168342,-0.0732046
79,-0.81053555,-0.52130854,"('wavering', 'unwavering')",-0.8105356,-0.5213085,0.2892271
80,0.07079093,-0.19852652,"('dominated', 'dominating')",0.0707909,-0.1985265,-0.2693174
81,0.9220592,0.6973056,"('submissive', 'aggressive')",0.9220592,0.6973056,-0.2247536
82,6.5293937,6.891473,"('poor', 'rich')",6.5293937,6.8914728,0.3620791
83,-0.2880146,-0.34797233,"('powerless', 'powerful')",-0.2880146,-0.3479723,-0.0599577
84,0.3284148,0.31091252,"('inferior', 'superior')",0.3284148,0.3109125,-0.0175023
85,-1.7919906,-1.701003,"('insignificant', 'prestigious')",-1.7919906,-1.701003,0.0909876
86,0.523661,0.40090224,"('uninfluential', 'influential')",0.523661,0.4009022,-0.1227588
87,-0.1369411,-0.05543279,"('unsuccessful', 'successful')",-0.1369411,-0.0554328,0.0815083
88,-0.07555758,0.01850424,"('low', 'eminent')",-0.0755576,0.0185042,0.0940618
