,shout_male,shout_female,tuple,average_male,average_female,female-male
58,0.036310118,-0.11775324,"('undiscriminating', 'discriminating')",0.0363101,-0.1177532,-0.1540633
59,-0.17977759,-0.04707833,"('foolish', 'wise')",-0.1797776,-0.0470783,0.1326993
60,0.9121368,1.0194391,"('inefficient', 'efficient')",0.9121368,1.0194391,0.1073023
61,0.66994435,0.50292814,"('illogical', 'logical')",0.6699443,0.5029281,-0.1670162
62,1.6294938,1.8282363,"('incompetent', 'brilliant')",1.6294938,1.8282363,0.1987425
63,1.1320912,1.262673,"('unperceptive', 'insightful')",1.1320912,1.262673,0.1305818
64,-5.0343256,-4.899602,"('shy', 'confident')",-5.0343256,-4.8996019,0.1347237
65,1.7289518,1.5384597,"('insecure', 'secure')",1.7289518,1.5384597,-0.1904921
66,-0.083878115,-0.14248513,"('inactive', 'active')",-0.0838781,-0.1424851,-0.058607
67,-0.7451548,-0.66237485,"('doubtful', 'determined')",-0.7451548,-0.6623749,0.0827799
68,-0.28350335,-0.15561396,"('dependent', 'independent')",-0.2835034,-0.155614,0.1278894
69,-2.188604,-2.0053399,"('lazy', 'industrious')",-2.1886041,-2.0053399,0.1832642
70,2.1563125,2.0265465,"('lethargic', 'energetic')",2.1563125,2.0265465,-0.129766
71,0.10183992,0.38569784,"('diffident', 'self-confident')",0.1018399,0.3856978,0.2838579
72,1.0152324,1.1246604,"('unambitious', 'ambitious')",1.0152324,1.1246604,0.109428
73,-3.1185043,-2.9663432,"('helpless', 'self-reliant')",-3.1185043,-2.9663432,0.1521611
74,0.19902354,0.12925151,"('undedicated', 'dedicated')",0.1990235,0.1292515,-0.069772
75,-0.93427926,-0.8636237,"('meek', 'impulsive')",-0.9342793,-0.8636237,0.0706556
76,1.4022471,1.2529536,"('anxious', 'daring')",1.4022471,1.2529536,-0.1492935
77,-0.997309,-0.86603564,"('unmotivated', 'motivated')",-0.997309,-0.8660356,0.1312734
78,-0.39753002,-0.32543024,"('nonresilient', 'resilient')",-0.39753,-0.3254302,0.0720998
79,-0.2147372,-0.29487544,"('wavering', 'unwavering')",-0.2147372,-0.2948754,-0.0801382
80,0.5552919,0.43451187,"('dominated', 'dominating')",0.5552919,0.4345119,-0.12078
81,0.92220205,0.7966616,"('submissive', 'aggressive')",0.9222021,0.7966616,-0.1255405
82,5.9517946,6.212458,"('poor', 'rich')",5.9517946,6.2124581,0.2606635
83,-0.50124186,-0.49030787,"('powerless', 'powerful')",-0.5012419,-0.4903079,0.010934
84,-0.11168141,-0.13126028,"('inferior', 'superior')",-0.1116814,-0.1312603,-0.0195789
85,-2.0301092,-1.9842733,"('insignificant', 'prestigious')",-2.0301092,-1.9842733,0.0458359
86,0.6575101,0.63827354,"('uninfluential', 'influential')",0.6575101,0.6382735,-0.0192366
87,-0.07975483,0.14499629,"('unsuccessful', 'successful')",-0.0797548,0.1449963,0.2247511
88,-0.14411408,-0.027822508,"('low', 'eminent')",-0.1441141,-0.0278225,0.1162916
