,kellogg_male,kellogg_female,tuple,co_male,co_female,average_male,average_female,female-male
38,-0.11551582,-0.14060774,"('untruthful', 'truthful')",0.52451503,0.6088914,0.2044996,0.2341418,0.0296422
39,1.1355516,1.1816577,"('exploitative', 'cooperative')",0.24777167,0.4299968,0.6916616,0.8058273,0.1141657
40,0.0002573505,0.06827223,"('stingy', 'generous')",-2.0886192,-2.122356,-1.044181,-1.0270419,0.0171391
41,0.59420353,0.6078603,"('unforgiving', 'forgiving')",0.5577009,0.46667325,0.5759522,0.5372668,-0.0386854
42,-0.6264425,-0.515671,"('unreliable', 'reliable')",-2.7157543,-2.5886464,-1.6710984,-1.5521587,0.1189397
43,0.0971943,0.14666736,"('irresponsible', 'responsible')",0.7734014,0.8587108,0.4352978,0.5026891,0.0673913
44,-1.8800505,-1.7480289,"('prejudiced', 'unprejudiced')",-1.8543715,-1.6410731,-1.8672111,-1.694551,0.1726601
45,-0.78576726,-0.87997085,"('incompetent', 'competent')",-0.40868828,-0.45029125,-0.5972278,-0.665131,-0.0679032
46,-1.3810372,-1.4815189,"('uncompetitive', 'competitive')",-0.8592902,-1.0314615,-1.1201637,-1.2564902,-0.1363265
47,0.32009566,0.37268218,"('stupid', 'smart')",4.5406637,4.5843954,2.4303796,2.4785388,0.0481592
48,0.54194957,0.5498901,"('unintelligent', 'intelligent')",0.08648053,0.039229974,0.3142151,0.29456,-0.0196551
49,-0.47128037,-0.34250632,"('unable', 'able')",-1.0605943,-0.94890255,-0.7659373,-0.6457044,0.1202329
50,-0.10075193,-0.07367786,"('clumsy', 'skillful')",-0.36977178,-0.39141423,-0.2352619,-0.232546,0.0027159
51,-0.69846094,-0.9146223,"('uneducated', 'educated')",0.316885,0.1595744,-0.190788,-0.377524,-0.186736
52,0.754725,0.69633615,"('irrational', 'rational')",-0.008287493,0.0067349346,0.3732187,0.3515355,-0.0216832
53,0.52484465,0.56296974,"('uncreative', 'creative')",0.29768336,0.18083084,0.411264,0.3719003,-0.0393637
54,1.0344342,1.0415453,"('incapable', 'capable')",0.9515235,0.9803785,0.9929788,1.0109619,0.0179831
55,-0.6351277,-0.7173294,"('incompetent', 'clever')",-0.26587912,-0.26649916,-0.4505034,-0.4919143,-0.0414109
56,1.0841265,1.0609959,"('impractical', 'practical')",0.10445648,0.11753971,0.5942914,0.5892678,-0.0050236
57,-1.3504037,-1.4785966,"('unimaginative', 'imaginative')",-3.1620145,-3.299062,-2.2562091,-2.3888292,-0.1326201
58,-0.5403939,-0.6268777,"('undiscriminating', 'discriminating')",-0.02663666,-0.101329625,-0.2835153,-0.3641037,-0.0805884
59,1.3300115,1.3134112,"('foolish', 'wise')",0.23595208,0.32924986,0.7829818,0.8213305,0.0383487
60,-1.1356343,-1.117899,"('inefficient', 'efficient')",-0.32350412,-0.118912816,-0.7295692,-0.6184059,0.1111633
61,0.08627456,-0.073713906,"('illogical', 'logical')",-0.09130503,-0.14678255,-0.0025152,-0.1102482,-0.107733
62,-0.1357911,-0.090466164,"('incompetent', 'brilliant')",-0.19398403,-0.012122281,-0.1648876,-0.0512942,0.1135934
63,0.542713,0.49620506,"('unperceptive', 'insightful')",0.8226383,0.82881176,0.6826756,0.6625084,-0.0201672
64,-1.064471,-1.1760442,"('shy', 'confident')",-5.767976,-5.670649,-3.4162235,-3.4233465,-0.007123
65,-1.0057946,-0.9895992,"('insecure', 'secure')",-0.34393257,-0.3229555,-0.6748636,-0.6562774,0.0185862
66,0.3048849,0.2598646,"('inactive', 'active')",0.77693945,0.7528928,0.5409122,0.5063787,-0.0345335
67,0.3840775,0.2576843,"('doubtful', 'determined')",-0.0005662218,0.05492234,0.1917556,0.1563033,-0.0354523
68,-1.6212956,-1.7488276,"('dependent', 'independent')",-1.7105334,-1.6998737,-1.6659145,-1.7243507,-0.0584362
69,1.7242826,1.7335495,"('lazy', 'industrious')",-0.34800863,-0.273381,0.688137,0.7300842,0.0419472
70,-1.3398414,-1.403949,"('lethargic', 'energetic')",-0.0002862215,-0.044591244,-0.6700638,-0.7242701,-0.0542063
71,1.7782027,1.8744259,"('diffident', 'self-confident')",0.37574938,0.4093346,1.0769761,1.1418803,0.0649042
72,-0.18615046,-0.07895675,"('unambitious', 'ambitious')",-0.7436055,-0.61985046,-0.464878,-0.3494036,0.1154744
73,0.42578298,0.5196857,"('helpless', 'self-reliant')",-3.608758,-3.4390435,-1.5914875,-1.4596789,0.1318086
74,0.4189431,0.3573057,"('undedicated', 'dedicated')",0.17170788,0.14519188,0.2953255,0.2512488,-0.0440767
75,-1.0018189,-0.9959876,"('meek', 'impulsive')",-0.6156878,-0.5735147,-0.8087534,-0.7847512,0.0240022
76,-1.4094347,-1.3487005,"('anxious', 'daring')",-0.5025485,-0.38704038,-0.9559916,-0.8678705,0.0881211
77,-0.58813363,-0.5194758,"('unmotivated', 'motivated')",-1.1356051,-0.98753846,-0.8618693,-0.7535071,0.1083622
78,1.0442784,1.1220431,"('nonresilient', 'resilient')",0.43983114,0.4105536,0.7420548,0.7662984,0.0242436
79,1.0131629,1.0604342,"('wavering', 'unwavering')",0.1038071,0.08472774,0.558485,0.572581,0.014096
80,-0.41768184,-0.4975057,"('dominated', 'dominating')",-0.2629273,-0.19315282,-0.3403046,-0.3453293,-0.0050247
81,-2.4288332,-2.5779696,"('submissive', 'aggressive')",-0.8247578,-0.8182998,-1.6267955,-1.6981347,-0.0713392
82,-1.0612885,-1.0454277,"('poor', 'rich')",4.5472913,4.5275784,1.7430015,1.7410753,-0.0019262
83,0.35999945,0.31433865,"('powerless', 'powerful')",-1.3677053,-1.3833783,-0.503853,-0.5345198,-0.0306668
84,1.7333732,1.6717224,"('inferior', 'superior')",0.7680782,0.71764016,1.2507257,1.1946813,-0.0560444
85,2.1604705,2.3815868,"('insignificant', 'prestigious')",-0.20060398,-0.13683145,0.9799333,1.1223776,0.1424443
86,0.57191855,0.35174283,"('uninfluential', 'influential')",0.11482226,-0.15482853,0.3433704,0.0984572,-0.2449132
87,-0.29780644,-0.30235764,"('unsuccessful', 'successful')",0.40145433,0.4307269,0.0518239,0.0641846,0.0123607
88,-0.03857228,-0.08803597,"('low', 'eminent')",-0.46226454,-0.5569613,-0.2504184,-0.3224986,-0.0720802
