,friction_male,friction_female,tuple,average_male,average_female,female-male
40,-2.3754094,-2.4400342,"('stingy', 'generous')",-2.3754094,-2.4400342,-0.0646248
41,0.15062264,-0.003001362,"('unforgiving', 'forgiving')",0.1506226,-0.0030014,-0.153624
42,-3.1633584,-2.9862835,"('unreliable', 'reliable')",-3.1633584,-2.9862835,0.1770749
43,1.2278079,1.2450805,"('irresponsible', 'responsible')",1.2278079,1.2450805,0.0172726
44,-1.955819,-1.8978331,"('prejudiced', 'unprejudiced')",-1.955819,-1.8978331,0.0579859
45,0.06226296,0.0035745893,"('incompetent', 'competent')",0.062263,0.0035746,-0.0586884
46,-0.26672336,-0.30109167,"('uncompetitive', 'competitive')",-0.2667234,-0.3010917,-0.0343683
47,5.66259,5.7667127,"('stupid', 'smart')",5.66259,5.7667127,0.1041227
48,1.3155961,1.2584713,"('unintelligent', 'intelligent')",1.3155961,1.2584713,-0.0571248
49,0.33105993,0.48748255,"('unable', 'able')",0.3310599,0.4874825,0.1564226
50,-0.12169728,-0.011681475,"('clumsy', 'skillful')",-0.1216973,-0.0116815,0.1100158
51,0.15051803,0.19718331,"('uneducated', 'educated')",0.150518,0.1971833,0.0466653
52,-0.76692194,-0.84863746,"('irrational', 'rational')",-0.7669219,-0.8486375,-0.0817156
53,0.18342733,0.2740335,"('uncreative', 'creative')",0.1834273,0.2740335,0.0906062
54,0.9065601,1.1464032,"('incapable', 'capable')",0.9065601,1.1464032,0.2398431
55,0.7049169,0.5695514,"('incompetent', 'clever')",0.7049169,0.5695514,-0.1353655
56,0.98413724,0.77384305,"('impractical', 'practical')",0.9841372,0.7738431,-0.2102941
57,-3.046573,-2.9169662,"('unimaginative', 'imaginative')",-3.0465729,-2.9169662,0.1296067
58,-0.2547593,-0.1822443,"('undiscriminating', 'discriminating')",-0.2547593,-0.1822443,0.072515
59,-0.16996114,-0.096657865,"('foolish', 'wise')",-0.1699611,-0.0966579,0.0733032
60,1.3112395,1.2106713,"('inefficient', 'efficient')",1.3112395,1.2106713,-0.1005682
61,0.4747894,0.2840193,"('illogical', 'logical')",0.4747894,0.2840193,-0.1907701
62,1.0407002,1.1766812,"('incompetent', 'brilliant')",1.0407002,1.1766812,0.135981
63,0.64129615,0.69130963,"('unperceptive', 'insightful')",0.6412961,0.6913096,0.0500135
64,-7.095541,-7.177813,"('shy', 'confident')",-7.095541,-7.1778131,-0.0822721
65,0.36749655,0.21515957,"('insecure', 'secure')",0.3674966,0.2151596,-0.152337
66,-1.1024886,-0.9666785,"('inactive', 'active')",-1.1024886,-0.9666785,0.1358101
67,-0.45071182,-0.51513684,"('doubtful', 'determined')",-0.4507118,-0.5151368,-0.064425
68,-0.95123416,-0.84230316,"('dependent', 'independent')",-0.9512342,-0.8423032,0.108931
69,-2.1875308,-2.201566,"('lazy', 'industrious')",-2.1875308,-2.201566,-0.0140352
70,1.1929889,1.2341398,"('lethargic', 'energetic')",1.1929889,1.2341398,0.0411509
71,0.47054332,0.4384347,"('diffident', 'self-confident')",0.4705433,0.4384347,-0.0321086
72,0.64738727,0.85493946,"('unambitious', 'ambitious')",0.6473873,0.8549395,0.2075522
73,-3.5983677,-3.49132,"('helpless', 'self-reliant')",-3.5983677,-3.4913199,0.1070478
74,0.07432707,-0.10705623,"('undedicated', 'dedicated')",0.0743271,-0.1070562,-0.1813833
75,-1.3302555,-1.0319918,"('meek', 'impulsive')",-1.3302555,-1.0319918,0.2982637
76,0.6049594,0.5964542,"('anxious', 'daring')",0.6049594,0.5964542,-0.0085052
77,-0.42512918,-0.38776216,"('unmotivated', 'motivated')",-0.4251292,-0.3877622,0.037367
78,-0.1646344,-0.14953735,"('nonresilient', 'resilient')",-0.1646344,-0.1495374,0.015097
79,-0.24347764,-0.23666735,"('wavering', 'unwavering')",-0.2434776,-0.2366673,0.0068103
80,-0.38679296,-0.5804184,"('dominated', 'dominating')",-0.386793,-0.5804184,-0.1936254
81,0.19302441,0.142125,"('submissive', 'aggressive')",0.1930244,0.142125,-0.0508994
82,6.4544187,6.8079734,"('poor', 'rich')",6.4544187,6.8079734,0.3535547
83,-0.5235659,-0.6142171,"('powerless', 'powerful')",-0.5235659,-0.6142171,-0.0906512
84,0.57146955,0.616797,"('inferior', 'superior')",0.5714695,0.616797,0.0453275
85,-0.557404,-0.6100308,"('insignificant', 'prestigious')",-0.557404,-0.6100308,-0.0526268
86,0.4524473,0.33728623,"('uninfluential', 'influential')",0.4524473,0.3372862,-0.1151611
87,0.11817416,0.08377863,"('unsuccessful', 'successful')",0.1181742,0.0837786,-0.0343956
88,0.5846023,0.53459847,"('low', 'eminent')",0.5846023,0.5345985,-0.0500038
