,rail_male,rail_female,tuple,average_male,average_female,female-male
23,5.5587997,5.62292,"('insincere', 'sincere')",5.5587997,5.62292,0.0641203
24,1.2281985,1.275488,"('dishonest', 'honest')",1.2281985,1.275488,0.0472895
25,1.1780757,1.0823547,"('egoistic', 'altruistic')",1.1780757,1.0823547,-0.095721
26,0.8150363,0.7789905,"('hardhearted', 'benevolent')",0.8150363,0.7789905,-0.0360458
27,0.41188243,0.38723877,"('hardhearted', 'softhearted')",0.4118824,0.3872388,-0.0246436
28,1.0827966,1.0661265,"('disloyal', 'loyal')",1.0827966,1.0661265,-0.0166701
29,-0.48110756,-0.537074,"('unfair', 'fair')",-0.4811076,-0.537074,-0.0559664
30,0.5848919,0.5654331,"('intolerant', 'tolerant')",0.5848919,0.5654331,-0.0194588
31,-1.5124972,-1.3717729,"('evil', 'good')",-1.5124972,-1.3717729,0.1407243
32,1.1868083,1.0649158,"('unkind', 'kind')",1.1868083,1.0649158,-0.1218925
33,0.6758769,0.56589645,"('wrong', 'right')",0.6758769,0.5658965,-0.1099804
34,4.401999,4.6291437,"('mean', 'honorable')",4.401999,4.6291437,0.2271447
35,-1.1070019,-1.1280835,"('corrupt', 'incorrupt')",-1.1070019,-1.1280835,-0.0210816
36,-0.28029415,-0.35418302,"('hostile', 'amicable')",-0.2802942,-0.354183,-0.0738888
37,0.31332767,0.3061739,"('fake', 'genuine')",0.3133277,0.3061739,-0.0071538
38,0.52147907,0.50829715,"('untruthful', 'truthful')",0.5214791,0.5082971,-0.013182
39,0.08889015,0.14326455,"('exploitative', 'cooperative')",0.0888902,0.1432645,0.0543743
40,-1.6986523,-1.8712372,"('stingy', 'generous')",-1.6986523,-1.8712372,-0.1725849
41,0.55351704,0.46769565,"('unforgiving', 'forgiving')",0.553517,0.4676957,-0.0858213
42,-2.5154934,-2.4597616,"('unreliable', 'reliable')",-2.5154934,-2.4597616,0.0557318
43,0.9045801,0.92353404,"('irresponsible', 'responsible')",0.9045801,0.923534,0.0189539
44,-1.2771511,-1.182146,"('prejudiced', 'unprejudiced')",-1.2771511,-1.182146,0.0950051
45,0.28054726,0.3292838,"('incompetent', 'competent')",0.2805473,0.3292838,0.0487365
46,-0.67875266,-0.78467274,"('uncompetitive', 'competitive')",-0.6787527,-0.7846727,-0.10592
47,5.316256,5.501943,"('stupid', 'smart')",5.316256,5.5019431,0.1856871
48,0.39890942,0.3741221,"('unintelligent', 'intelligent')",0.3989094,0.3741221,-0.0247873
49,-0.26502943,-0.128564,"('unable', 'able')",-0.2650294,-0.128564,0.1364654
50,-0.539362,-0.56003255,"('clumsy', 'skillful')",-0.539362,-0.5600325,-0.0206705
51,-0.05657348,-0.19727004,"('uneducated', 'educated')",-0.0565735,-0.19727,-0.1406965
52,0.12702209,0.031237816,"('irrational', 'rational')",0.1270221,0.0312378,-0.0957843
53,-0.040834017,-0.034560803,"('uncreative', 'creative')",-0.040834,-0.0345608,0.0062732
54,0.2245684,0.34603253,"('incapable', 'capable')",0.2245684,0.3460325,0.1214641
55,0.17347372,0.18005273,"('incompetent', 'clever')",0.1734737,0.1800527,0.006579
56,1.1838565,1.1977565,"('impractical', 'practical')",1.1838565,1.1977565,0.0139
57,-2.5216365,-2.5782077,"('unimaginative', 'imaginative')",-2.5216365,-2.5782077,-0.0565712
58,-0.2237256,-0.18195663,"('undiscriminating', 'discriminating')",-0.2237256,-0.1819566,0.041769
59,0.79006,0.7697166,"('foolish', 'wise')",0.79006,0.7697166,-0.0203434
60,0.42315093,0.47696647,"('inefficient', 'efficient')",0.4231509,0.4769665,0.0538156
61,0.38482928,0.22920893,"('illogical', 'logical')",0.3848293,0.2292089,-0.1556204
62,1.1751562,1.280268,"('incompetent', 'brilliant')",1.1751562,1.280268,0.1051118
63,0.35310984,0.3541637,"('unperceptive', 'insightful')",0.3531098,0.3541637,0.0010539
64,-5.749568,-5.793001,"('shy', 'confident')",-5.749568,-5.7930012,-0.0434332
65,-0.17351262,-0.16059247,"('insecure', 'secure')",-0.1735126,-0.1605925,0.0129201
66,0.045887813,0.009761378,"('inactive', 'active')",0.0458878,0.0097614,-0.0361264
67,-0.026994696,-0.03779442,"('doubtful', 'determined')",-0.0269947,-0.0377944,-0.0107997
68,-1.4042562,-1.4424099,"('dependent', 'independent')",-1.4042562,-1.4424099,-0.0381537
69,-0.53900754,-0.61651766,"('lazy', 'industrious')",-0.5390075,-0.6165177,-0.0775102
70,0.73863995,0.73462594,"('lethargic', 'energetic')",0.73864,0.7346259,-0.0040141
71,1.4629686,1.4627432,"('diffident', 'self-confident')",1.4629686,1.4627432,-0.0002254
72,0.14009082,0.25111866,"('unambitious', 'ambitious')",0.1400908,0.2511187,0.1110279
73,-2.9490588,-2.9415302,"('helpless', 'self-reliant')",-2.9490588,-2.9415302,0.0075286
74,-0.39999217,-0.38183457,"('undedicated', 'dedicated')",-0.3999922,-0.3818346,0.0181576
75,-0.62192404,-0.5384559,"('meek', 'impulsive')",-0.621924,-0.5384559,0.0834681
76,-0.6450803,-0.5738103,"('anxious', 'daring')",-0.6450803,-0.5738103,0.07127
77,-0.80407834,-0.77512926,"('unmotivated', 'motivated')",-0.8040783,-0.7751293,0.028949
78,-0.760114,-0.8361577,"('nonresilient', 'resilient')",-0.760114,-0.8361577,-0.0760437
79,-0.18791504,-0.14678755,"('wavering', 'unwavering')",-0.187915,-0.1467876,0.0411274
80,-0.010540567,-0.13239825,"('dominated', 'dominating')",-0.0105406,-0.1323982,-0.1218576
81,-0.39400518,-0.44034564,"('submissive', 'aggressive')",-0.3940052,-0.4403456,-0.0463404
82,5.6124883,5.798174,"('poor', 'rich')",5.6124883,5.7981739,0.1856856
83,-0.20446947,-0.20358247,"('powerless', 'powerful')",-0.2044695,-0.2035825,0.000887
84,0.08817092,0.027761307,"('inferior', 'superior')",0.0881709,0.0277613,-0.0604096
85,0.27182385,0.21765333,"('insignificant', 'prestigious')",0.2718239,0.2176533,-0.0541706
86,0.5420036,0.39886555,"('uninfluential', 'influential')",0.5420036,0.3988656,-0.143138
87,0.30833215,0.3169266,"('unsuccessful', 'successful')",0.3083321,0.3169266,0.0085945
88,0.14751248,0.067963764,"('low', 'eminent')",0.1475125,0.0679638,-0.0795487
