,genocide_male,genocide_female,tuple,average_male,average_female,female-male
52,-0.27604675,-0.29064056,"('irrational', 'rational')",-0.2760468,-0.2906406,-0.0145938
53,-0.064526364,-0.042339977,"('uncreative', 'creative')",-0.0645264,-0.04234,0.0221864
54,1.0847362,1.3920118,"('incapable', 'capable')",1.0847362,1.3920118,0.3072756
55,1.2169225,1.2407577,"('incompetent', 'clever')",1.2169225,1.2407577,0.0238352
56,0.73355275,0.8375056,"('impractical', 'practical')",0.7335528,0.8375056,0.1039528
57,-2.049363,-2.091376,"('unimaginative', 'imaginative')",-2.0493629,-2.0913761,-0.0420132
58,0.19016604,0.15834403,"('undiscriminating', 'discriminating')",0.190166,0.158344,-0.031822
59,-0.016068865,0.032213032,"('foolish', 'wise')",-0.0160689,0.032213,0.0482819
60,0.8440383,0.92928755,"('inefficient', 'efficient')",0.8440383,0.9292876,0.0852493
61,0.46682417,0.3727637,"('illogical', 'logical')",0.4668242,0.3727637,-0.0940605
62,1.5513114,1.7379763,"('incompetent', 'brilliant')",1.5513114,1.7379763,0.1866649
63,0.7598258,0.9123074,"('unperceptive', 'insightful')",0.7598258,0.9123074,0.1524816
64,-5.977896,-5.790441,"('shy', 'confident')",-5.9778962,-5.790441,0.1874552
65,0.751522,0.8211825,"('insecure', 'secure')",0.751522,0.8211825,0.0696605
66,-0.35813984,-0.34679008,"('inactive', 'active')",-0.3581398,-0.3467901,0.0113497
67,-0.8220359,-0.8286481,"('doubtful', 'determined')",-0.8220359,-0.8286481,-0.0066122
68,-0.24227338,-0.22825767,"('dependent', 'independent')",-0.2422734,-0.2282577,0.0140157
69,-2.1147861,-2.0339348,"('lazy', 'industrious')",-2.1147861,-2.0339348,0.0808513
70,1.8554744,1.9018117,"('lethargic', 'energetic')",1.8554744,1.9018117,0.0463373
71,0.28416744,0.4583952,"('diffident', 'self-confident')",0.2841674,0.4583952,0.1742278
72,1.2537003,1.4324772,"('unambitious', 'ambitious')",1.2537003,1.4324772,0.1787769
73,-2.3792517,-2.3159604,"('helpless', 'self-reliant')",-2.3792517,-2.3159604,0.0632913
74,0.635677,0.4999986,"('undedicated', 'dedicated')",0.635677,0.4999986,-0.1356784
75,-0.9151413,-0.8018119,"('meek', 'impulsive')",-0.9151413,-0.8018119,0.1133294
76,0.59738284,0.4986852,"('anxious', 'daring')",0.5973828,0.4986852,-0.0986976
77,-1.3594114,-1.1350489,"('unmotivated', 'motivated')",-1.3594114,-1.1350489,0.2243625
78,-0.6871485,-0.59429455,"('nonresilient', 'resilient')",-0.6871485,-0.5942945,0.092854
79,-0.17870988,-0.16952196,"('wavering', 'unwavering')",-0.1787099,-0.169522,0.0091879
80,0.38442805,0.38203105,"('dominated', 'dominating')",0.3844281,0.3820311,-0.002397
81,0.18725549,0.25614992,"('submissive', 'aggressive')",0.1872555,0.2561499,0.0688944
82,6.372558,6.516833,"('poor', 'rich')",6.3725581,6.5168328,0.1442747
83,-0.2631336,-0.17131262,"('powerless', 'powerful')",-0.2631336,-0.1713126,0.091821
84,0.038006254,0.08320856,"('inferior', 'superior')",0.0380063,0.0832086,0.0452023
85,-1.3365613,-1.4463121,"('insignificant', 'prestigious')",-1.3365613,-1.4463121,-0.1097508
86,0.9719068,0.97600776,"('uninfluential', 'influential')",0.9719068,0.9760078,0.004101
87,0.51951873,0.6941334,"('unsuccessful', 'successful')",0.5195187,0.6941334,0.1746147
88,0.3407309,0.38757786,"('low', 'eminent')",0.3407309,0.3875779,0.046847
