,nurture_male,nurture_female,tuple,average_male,average_female,female-male
21,1.770827,1.6939063,"('immoral', 'moral')",1.7708271,1.6939063,-0.0769208
22,0.9695698,0.79121095,"('untrustworthy', 'trustworthy')",0.9695698,0.7912109,-0.1783589
23,4.1058545,3.885596,"('insincere', 'sincere')",4.1058545,3.885596,-0.2202585
24,0.675478,0.30223072,"('dishonest', 'honest')",0.675478,0.3022307,-0.3732473
25,-0.97667944,-1.0857381,"('egoistic', 'altruistic')",-0.9766794,-1.0857381,-0.1090587
26,-0.20642386,-0.39717963,"('hardhearted', 'benevolent')",-0.2064239,-0.3971796,-0.1907557
27,0.2713037,0.23400973,"('hardhearted', 'softhearted')",0.2713037,0.2340097,-0.037294
28,0.7251138,0.55197716,"('disloyal', 'loyal')",0.7251138,0.5519772,-0.1731366
29,-0.344114,-0.36478847,"('unfair', 'fair')",-0.344114,-0.3647885,-0.0206745
30,0.808485,0.51533204,"('intolerant', 'tolerant')",0.808485,0.515332,-0.293153
31,-3.3052974,-3.3381479,"('evil', 'good')",-3.3052974,-3.3381479,-0.0328505
32,2.0292366,1.7520573,"('unkind', 'kind')",2.0292366,1.7520573,-0.2771793
33,-0.6512473,-0.6651052,"('wrong', 'right')",-0.6512473,-0.6651052,-0.0138579
34,2.7205238,2.718492,"('mean', 'honorable')",2.7205238,2.718492,-0.0020318
35,-1.7474751,-1.7918478,"('corrupt', 'incorrupt')",-1.7474751,-1.7918478,-0.0443727
36,-3.0115707,-3.009667,"('hostile', 'amicable')",-3.0115707,-3.0096669,0.0019038
37,1.5109276,1.4460121,"('fake', 'genuine')",1.5109276,1.4460121,-0.0649155
38,1.2920011,1.1470013,"('untruthful', 'truthful')",1.2920011,1.1470013,-0.1449998
39,-0.33708373,-0.52626914,"('exploitative', 'cooperative')",-0.3370837,-0.5262691,-0.1891854
40,-2.0405054,-1.9735873,"('stingy', 'generous')",-2.0405054,-1.9735873,0.0669181
41,0.20444676,0.12432062,"('unforgiving', 'forgiving')",0.2044468,0.1243206,-0.0801262
42,0.15760313,0.14147392,"('unreliable', 'reliable')",0.1576031,0.1414739,-0.0161292
43,2.0479362,1.8602736,"('irresponsible', 'responsible')",2.0479362,1.8602736,-0.1876626
44,-0.19880478,-0.30188587,"('prejudiced', 'unprejudiced')",-0.1988048,-0.3018859,-0.1030811
45,0.6656958,0.7073038,"('incompetent', 'competent')",0.6656958,0.7073038,0.041608
46,0.73072934,0.83254045,"('uncompetitive', 'competitive')",0.7307293,0.8325405,0.1018112
47,2.445623,2.3686016,"('stupid', 'smart')",2.4456229,2.3686016,-0.0770213
48,1.1004009,1.122931,"('unintelligent', 'intelligent')",1.1004009,1.122931,0.0225301
49,1.1182107,1.3177589,"('unable', 'able')",1.1182107,1.3177589,0.1995482
50,1.6228166,1.7653629,"('clumsy', 'skillful')",1.6228166,1.7653629,0.1425463
51,1.3561199,1.2776225,"('uneducated', 'educated')",1.3561199,1.2776225,-0.0784974
52,-2.0945785,-2.1432192,"('irrational', 'rational')",-2.0945785,-2.1432192,-0.0486407
53,-1.0914803,-1.0359452,"('uncreative', 'creative')",-1.0914803,-1.0359452,0.0555351
54,0.38501883,0.2534074,"('incapable', 'capable')",0.3850188,0.2534074,-0.1316114
55,1.267239,1.2375009,"('incompetent', 'clever')",1.267239,1.2375009,-0.0297381
56,2.0023255,1.778,"('impractical', 'practical')",2.0023255,1.778,-0.2243255
57,-1.6790781,-1.6582882,"('unimaginative', 'imaginative')",-1.6790781,-1.6582882,0.0207899
58,-0.6110297,-0.5059647,"('undiscriminating', 'discriminating')",-0.6110297,-0.5059647,0.105065
59,-0.027941015,0.016489869,"('foolish', 'wise')",-0.027941,0.0164899,0.0444309
60,1.9951268,1.9332936,"('inefficient', 'efficient')",1.9951268,1.9332936,-0.0618332
61,-0.10148623,-0.2295027,"('illogical', 'logical')",-0.1014862,-0.2295027,-0.1280165
62,1.7253723,1.7305317,"('incompetent', 'brilliant')",1.7253723,1.7305317,0.0051594
63,2.0290115,2.1037078,"('unperceptive', 'insightful')",2.0290115,2.1037078,0.0746963
64,-1.5627667,-1.5514668,"('shy', 'confident')",-1.5627667,-1.5514668,0.0112999
65,1.1912541,1.0383267,"('insecure', 'secure')",1.1912541,1.0383267,-0.1529274
66,-1.1950423,-1.2829719,"('inactive', 'active')",-1.1950423,-1.2829719,-0.0879296
67,0.9352283,0.79900753,"('doubtful', 'determined')",0.9352283,0.7990075,-0.1362208
68,0.7689787,0.8453732,"('dependent', 'independent')",0.7689787,0.8453732,0.0763945
69,-1.4071243,-1.3248405,"('lazy', 'industrious')",-1.4071243,-1.3248405,0.0822838
70,1.9684362,1.8007276,"('lethargic', 'energetic')",1.9684362,1.8007276,-0.1677086
71,0.7631673,0.7915141,"('diffident', 'self-confident')",0.7631673,0.7915141,0.0283468
72,0.055780638,-0.067489535,"('unambitious', 'ambitious')",0.0557806,-0.0674895,-0.1232701
73,-2.1168227,-2.0190086,"('helpless', 'self-reliant')",-2.1168227,-2.0190086,0.0978141
74,0.8064741,0.783536,"('undedicated', 'dedicated')",0.8064741,0.783536,-0.0229381
75,-1.0217586,-0.93737096,"('meek', 'impulsive')",-1.0217586,-0.937371,0.0843876
76,1.4946382,1.3987817,"('anxious', 'daring')",1.4946382,1.3987817,-0.0958565
77,-0.30105957,-0.18136123,"('unmotivated', 'motivated')",-0.3010596,-0.1813612,0.1196984
78,1.4842515,1.7682637,"('nonresilient', 'resilient')",1.4842515,1.7682637,0.2840122
79,0.010314958,-0.0009532608,"('wavering', 'unwavering')",0.010315,-0.0009533,-0.0112683
80,1.3671103,1.3958969,"('dominated', 'dominating')",1.3671103,1.3958969,0.0287866
81,1.401622,1.2690227,"('submissive', 'aggressive')",1.4016221,1.2690227,-0.1325994
82,2.4444988,2.391276,"('poor', 'rich')",2.4444988,2.3912759,-0.0532229
83,0.7578944,0.6732292,"('powerless', 'powerful')",0.7578944,0.6732292,-0.0846652
84,0.33022174,0.47988927,"('inferior', 'superior')",0.3302217,0.4798893,0.1496676
85,-1.8984652,-1.9007479,"('insignificant', 'prestigious')",-1.8984652,-1.9007479,-0.0022827
86,-0.1644857,-0.23437458,"('uninfluential', 'influential')",-0.1644857,-0.2343746,-0.0698889
87,0.083739854,0.053909995,"('unsuccessful', 'successful')",0.0837399,0.05391,-0.0298299
88,0.6735443,0.49952996,"('low', 'eminent')",0.6735443,0.49953,-0.1740143
