,adverb_male,adverb_female,tuple,average_male,average_female,female-male
63,0.045719896,-0.10815728,"('unperceptive', 'insightful')",0.0457199,-0.1081573,-0.1538772
64,-1.7229326,-1.621312,"('shy', 'confident')",-1.7229326,-1.621312,0.1016206
65,-0.03557743,-0.06959846,"('insecure', 'secure')",-0.0355774,-0.0695985,-0.0340211
66,-1.1267748,-1.1236439,"('inactive', 'active')",-1.1267748,-1.1236439,0.0031309
67,0.45195228,0.508443,"('doubtful', 'determined')",0.4519523,0.508443,0.0564907
68,-0.3755468,-0.35061696,"('dependent', 'independent')",-0.3755468,-0.350617,0.0249298
69,-0.6971103,-0.5718683,"('lazy', 'industrious')",-0.6971103,-0.5718683,0.125242
70,0.3733425,0.4009651,"('lethargic', 'energetic')",0.3733425,0.4009651,0.0276226
71,-0.36015394,-0.39206588,"('diffident', 'self-confident')",-0.3601539,-0.3920659,-0.031912
72,-0.37324134,-0.25425234,"('unambitious', 'ambitious')",-0.3732413,-0.2542523,0.118989
73,-0.17859358,0.021664586,"('helpless', 'self-reliant')",-0.1785936,0.0216646,0.2002582
74,-0.1501974,-0.2210633,"('undedicated', 'dedicated')",-0.1501974,-0.2210633,-0.0708659
75,0.08521525,0.22227556,"('meek', 'impulsive')",0.0852152,0.2222756,0.1370604
76,0.21214877,0.23919521,"('anxious', 'daring')",0.2121488,0.2391952,0.0270464
77,-0.70653015,-0.7899459,"('unmotivated', 'motivated')",-0.7065302,-0.7899459,-0.0834157
78,-0.3645827,-0.5042178,"('nonresilient', 'resilient')",-0.3645827,-0.5042178,-0.1396351
79,-0.5837286,-0.5717271,"('wavering', 'unwavering')",-0.5837286,-0.5717271,0.0120015
80,0.7615043,0.8892623,"('dominated', 'dominating')",0.7615043,0.8892623,0.127758
81,0.4390603,0.50526464,"('submissive', 'aggressive')",0.4390603,0.5052646,0.0662043
82,0.8758088,0.89167327,"('poor', 'rich')",0.8758088,0.8916733,0.0158645
83,0.60886586,0.54319793,"('powerless', 'powerful')",0.6088659,0.5431979,-0.065668
84,0.65020794,0.5982019,"('inferior', 'superior')",0.6502079,0.5982019,-0.052006
85,-0.7866721,-1.0656254,"('insignificant', 'prestigious')",-0.7866721,-1.0656254,-0.2789533
86,-0.8101312,-1.0931302,"('uninfluential', 'influential')",-0.8101312,-1.0931302,-0.282999
87,0.03959991,0.012089862,"('unsuccessful', 'successful')",0.0395999,0.0120899,-0.02751
88,0.0011244984,-0.012854508,"('low', 'eminent')",0.0011245,-0.0128545,-0.013979
