,cooperation_male,cooperation_female,tuple,average_male,average_female,female-male
38,0.61765593,0.46475744,"('untruthful', 'truthful')",0.6176559,0.4647574,-0.1528985
39,2.2018971,2.1374543,"('exploitative', 'cooperative')",2.2018971,2.1374543,-0.0644428
40,-1.9029253,-2.0310524,"('stingy', 'generous')",-1.9029253,-2.0310524,-0.1281271
41,0.74524534,0.59415764,"('unforgiving', 'forgiving')",0.7452453,0.5941576,-0.1510877
42,-1.8333952,-1.9883295,"('unreliable', 'reliable')",-1.8333952,-1.9883295,-0.1549343
43,1.9513301,1.8640931,"('irresponsible', 'responsible')",1.9513301,1.8640931,-0.087237
44,-0.9991901,-0.9536914,"('prejudiced', 'unprejudiced')",-0.9991901,-0.9536914,0.0454987
45,0.8519308,0.7215267,"('incompetent', 'competent')",0.8519308,0.7215267,-0.1304041
46,0.13835232,0.032688126,"('uncompetitive', 'competitive')",0.1383523,0.0326881,-0.1056642
47,5.459147,5.7009745,"('stupid', 'smart')",5.459147,5.7009745,0.2418275
48,0.8911618,0.8153339,"('unintelligent', 'intelligent')",0.8911618,0.8153339,-0.0758279
49,0.56024504,0.53969175,"('unable', 'able')",0.560245,0.5396917,-0.0205533
50,-0.6109861,-0.677486,"('clumsy', 'skillful')",-0.6109861,-0.677486,-0.0664999
51,0.56587523,0.5946172,"('uneducated', 'educated')",0.5658752,0.5946172,0.028742
52,-0.45249632,-0.54859185,"('irrational', 'rational')",-0.4524963,-0.5485919,-0.0960956
53,-0.2173051,-0.28718197,"('uncreative', 'creative')",-0.2173051,-0.287182,-0.0698769
54,0.8649055,0.8239264,"('incapable', 'capable')",0.8649055,0.8239264,-0.0409791
55,1.6461496,1.5377903,"('incompetent', 'clever')",1.6461496,1.5377903,-0.1083593
56,1.8749355,1.7650836,"('impractical', 'practical')",1.8749355,1.7650836,-0.1098519
57,-1.9021387,-2.0787284,"('unimaginative', 'imaginative')",-1.9021387,-2.0787284,-0.1765897
58,0.3912968,0.3053577,"('undiscriminating', 'discriminating')",0.3912968,0.3053577,-0.0859391
59,-0.26280364,-0.33083585,"('foolish', 'wise')",-0.2628036,-0.3308358,-0.0680322
60,2.0124059,1.9910008,"('inefficient', 'efficient')",2.0124059,1.9910008,-0.0214051
61,0.8772692,0.73237425,"('illogical', 'logical')",0.8772692,0.7323743,-0.1448949
62,1.756534,1.6901759,"('incompetent', 'brilliant')",1.756534,1.6901759,-0.0663581
63,1.0690933,0.93767464,"('unperceptive', 'insightful')",1.0690933,0.9376746,-0.1314187
64,-4.809856,-5.021039,"('shy', 'confident')",-4.8098559,-5.021039,-0.2111831
65,1.4572197,1.4236684,"('insecure', 'secure')",1.4572197,1.4236684,-0.0335513
66,-0.58305484,-0.5202029,"('inactive', 'active')",-0.5830548,-0.5202029,0.0628519
67,-0.047856435,-0.059246026,"('doubtful', 'determined')",-0.0478564,-0.059246,-0.0113896
68,-1.0505972,-1.0910571,"('dependent', 'independent')",-1.0505972,-1.0910571,-0.0404599
69,-1.948556,-2.0464733,"('lazy', 'industrious')",-1.9485559,-2.0464733,-0.0979174
70,1.67061,1.6917214,"('lethargic', 'energetic')",1.67061,1.6917214,0.0211114
71,0.20717897,0.26020804,"('diffident', 'self-confident')",0.207179,0.260208,0.053029
72,0.87042785,0.8358209,"('unambitious', 'ambitious')",0.8704278,0.8358209,-0.0346069
73,-3.2990928,-3.383322,"('helpless', 'self-reliant')",-3.2990928,-3.383322,-0.0842292
74,0.5965119,0.44182935,"('undedicated', 'dedicated')",0.5965119,0.4418294,-0.1546825
75,-1.6840981,-1.6327217,"('meek', 'impulsive')",-1.6840981,-1.6327217,0.0513764
76,0.8665717,0.7959777,"('anxious', 'daring')",0.8665717,0.7959777,-0.070594
77,-0.13028651,-0.18821007,"('unmotivated', 'motivated')",-0.1302865,-0.1882101,-0.0579236
78,0.0906477,-0.09341045,"('nonresilient', 'resilient')",0.0906477,-0.0934104,-0.1840581
79,-0.7921129,-0.852404,"('wavering', 'unwavering')",-0.7921129,-0.852404,-0.0602911
80,0.9204397,0.77367866,"('dominated', 'dominating')",0.9204397,0.7736787,-0.146761
81,1.2759018,1.2482611,"('submissive', 'aggressive')",1.2759018,1.2482611,-0.0276407
82,4.9341316,5.2773533,"('poor', 'rich')",4.9341316,5.2773533,0.3432217
83,-0.008610755,-0.05779949,"('powerless', 'powerful')",-0.0086108,-0.0577995,-0.0491887
84,0.5407901,0.49898762,"('inferior', 'superior')",0.5407901,0.4989876,-0.0418025
85,-0.7570332,-0.87690735,"('insignificant', 'prestigious')",-0.7570332,-0.8769073,-0.1198741
86,0.455762,0.33044893,"('uninfluential', 'influential')",0.455762,0.3304489,-0.1253131
87,0.26705366,0.20607142,"('unsuccessful', 'successful')",0.2670537,0.2060714,-0.0609823
88,0.5797738,0.4788299,"('low', 'eminent')",0.5797738,0.4788299,-0.1009439
