,thanks_male,thanks_female,tuple,average_male,average_female,female-male
68,-0.8157167,-0.7402275,"('dependent', 'independent')",-0.8157167,-0.7402275,0.0754892
69,-1.5148062,-1.5502334,"('lazy', 'industrious')",-1.5148062,-1.5502334,-0.0354272
70,1.1398716,1.102472,"('lethargic', 'energetic')",1.1398716,1.1024719,-0.0373997
71,0.75885427,0.7324456,"('diffident', 'self-confident')",0.7588543,0.7324456,-0.0264087
72,0.77053905,0.87804514,"('unambitious', 'ambitious')",0.770539,0.8780451,0.1075061
73,-2.7574923,-2.802639,"('helpless', 'self-reliant')",-2.7574923,-2.802639,-0.0451467
74,-0.026128516,-0.13575922,"('undedicated', 'dedicated')",-0.0261285,-0.1357592,-0.1096307
75,-0.39943624,-0.2920808,"('meek', 'impulsive')",-0.3994362,-0.2920808,0.1073554
76,0.5283564,0.5284536,"('anxious', 'daring')",0.5283564,0.5284536,9.72e-05
77,-1.6444403,-1.4042611,"('unmotivated', 'motivated')",-1.6444403,-1.4042611,0.2401792
78,-0.6703906,-0.7032632,"('nonresilient', 'resilient')",-0.6703906,-0.7032632,-0.0328726
79,-0.10452856,-0.088772,"('wavering', 'unwavering')",-0.1045286,-0.088772,0.0157566
80,-0.66184545,-0.68852824,"('dominated', 'dominating')",-0.6618454,-0.6885282,-0.0266828
81,-0.35037267,-0.17978469,"('submissive', 'aggressive')",-0.3503727,-0.1797847,0.170588
82,6.2887564,6.456926,"('poor', 'rich')",6.2887564,6.4569259,0.1681695
83,-0.50530076,-0.46181598,"('powerless', 'powerful')",-0.5053008,-0.461816,0.0434848
84,0.20331353,0.24648066,"('inferior', 'superior')",0.2033135,0.2464807,0.0431672
85,-0.6908865,-0.84711325,"('insignificant', 'prestigious')",-0.6908865,-0.8471133,-0.1562268
86,0.08081858,0.11091694,"('uninfluential', 'influential')",0.0808186,0.1109169,0.0300983
87,-0.31742352,-0.20997924,"('unsuccessful', 'successful')",-0.3174235,-0.2099792,0.1074443
88,-0.095511965,-0.0006661387,"('low', 'eminent')",-0.095512,-0.0006661,0.0948459
