,assembly_male,assembly_female,tuple,average_male,average_female,female-male
42,-3.3706622,-3.1809993,"('unreliable', 'reliable')",-3.3706622,-3.1809993,0.1896629
43,1.126845,1.1716013,"('irresponsible', 'responsible')",1.126845,1.1716013,0.0447563
44,-1.3576669,-1.4104444,"('prejudiced', 'unprejudiced')",-1.3576669,-1.4104444,-0.0527775
45,0.27356267,0.16472355,"('incompetent', 'competent')",0.2735627,0.1647235,-0.1088392
46,-1.245017,-1.2707045,"('uncompetitive', 'competitive')",-1.2450171,-1.2707045,-0.0256874
47,5.013137,5.139604,"('stupid', 'smart')",5.0131369,5.1396041,0.1264672
48,0.5254328,0.5352169,"('unintelligent', 'intelligent')",0.5254328,0.5352169,0.0097841
49,0.2844447,0.328285,"('unable', 'able')",0.2844447,0.328285,0.0438403
50,-0.5240109,-0.46807736,"('clumsy', 'skillful')",-0.5240109,-0.4680774,0.0559335
51,0.20042235,0.16474931,"('uneducated', 'educated')",0.2004223,0.1647493,-0.035673
52,0.13994014,0.006789688,"('irrational', 'rational')",0.1399401,0.0067897,-0.1331504
53,0.20609637,0.15926899,"('uncreative', 'creative')",0.2060964,0.159269,-0.0468274
54,1.1374031,1.1574547,"('incapable', 'capable')",1.1374031,1.1574547,0.0200516
55,0.6622242,0.76545864,"('incompetent', 'clever')",0.6622242,0.7654586,0.1032344
56,0.4926971,0.3721949,"('impractical', 'practical')",0.4926971,0.3721949,-0.1205022
57,-2.6960475,-2.7635255,"('unimaginative', 'imaginative')",-2.6960475,-2.7635255,-0.067478
58,0.30591902,0.23669304,"('undiscriminating', 'discriminating')",0.305919,0.236693,-0.069226
59,0.2331428,0.188152,"('foolish', 'wise')",0.2331428,0.188152,-0.0449908
60,0.42128527,0.59668475,"('inefficient', 'efficient')",0.4212853,0.5966848,0.1753995
61,0.63960904,0.4066801,"('illogical', 'logical')",0.639609,0.4066801,-0.2329289
62,0.9021626,1.0417897,"('incompetent', 'brilliant')",0.9021626,1.0417897,0.1396271
63,0.38324678,0.3978471,"('unperceptive', 'insightful')",0.3832468,0.3978471,0.0146003
64,-6.929418,-6.8010383,"('shy', 'confident')",-6.9294181,-6.8010383,0.1283798
65,-0.23067084,-0.032994013,"('insecure', 'secure')",-0.2306708,-0.032994,0.1976768
66,-0.16749081,-0.29798466,"('inactive', 'active')",-0.1674908,-0.2979847,-0.1304939
67,-0.3834241,-0.5116645,"('doubtful', 'determined')",-0.3834241,-0.5116645,-0.1282404
68,-0.95592874,-0.7876791,"('dependent', 'independent')",-0.9559287,-0.7876791,0.1682496
69,-1.5448409,-1.6028078,"('lazy', 'industrious')",-1.5448409,-1.6028078,-0.0579669
70,0.78698796,0.8182876,"('lethargic', 'energetic')",0.786988,0.8182876,0.0312996
71,0.26055443,0.30455303,"('diffident', 'self-confident')",0.2605544,0.304553,0.0439986
72,0.8919912,1.0927937,"('unambitious', 'ambitious')",0.8919912,1.0927937,0.2008025
73,-2.929346,-2.6861525,"('helpless', 'self-reliant')",-2.9293461,-2.6861525,0.2431936
74,0.14576551,0.027883474,"('undedicated', 'dedicated')",0.1457655,0.0278835,-0.117882
75,-1.113202,-1.1221665,"('meek', 'impulsive')",-1.113202,-1.1221665,-0.0089645
76,-0.3602984,-0.25549155,"('anxious', 'daring')",-0.3602984,-0.2554916,0.1048068
77,-1.5532728,-1.3846958,"('unmotivated', 'motivated')",-1.5532728,-1.3846958,0.168577
78,-0.8800749,-0.89008766,"('nonresilient', 'resilient')",-0.8800749,-0.8900877,-0.0100128
79,-0.16973177,-0.24592212,"('wavering', 'unwavering')",-0.1697318,-0.2459221,-0.0761903
80,-0.21208288,-0.30122256,"('dominated', 'dominating')",-0.2120829,-0.3012226,-0.0891397
81,-0.3853451,-0.4171468,"('submissive', 'aggressive')",-0.3853451,-0.4171468,-0.0318017
82,6.5549145,6.6457605,"('poor', 'rich')",6.5549145,6.6457605,0.090846
83,-0.44991124,-0.51125026,"('powerless', 'powerful')",-0.4499112,-0.5112503,-0.0613391
84,0.083427444,0.07874119,"('inferior', 'superior')",0.0834274,0.0787412,-0.0046862
85,-0.29250926,-0.4570149,"('insignificant', 'prestigious')",-0.2925093,-0.4570149,-0.1645056
86,0.83961153,0.65979636,"('uninfluential', 'influential')",0.8396115,0.6597964,-0.1798151
87,0.30695495,0.31081122,"('unsuccessful', 'successful')",0.306955,0.3108112,0.0038562
88,0.44311404,0.24915592,"('low', 'eminent')",0.443114,0.2491559,-0.1939581
