,curtailment_male,curtailment_female,tuple,average_male,average_female,female-male
51,-0.33611324,-0.42152002,"('uneducated', 'educated')",-0.3361132,-0.42152,-0.0854068
52,-1.6805799,-1.6769326,"('irrational', 'rational')",-1.6805799,-1.6769326,0.0036473
53,-2.1322343,-2.2235153,"('uncreative', 'creative')",-2.1322343,-2.2235153,-0.091281
54,-1.1534709,-1.2733724,"('incapable', 'capable')",-1.1534709,-1.2733724,-0.1199015
55,-0.33790082,-0.22774515,"('incompetent', 'clever')",-0.3379008,-0.2277451,0.1101557
56,0.47845364,0.5103158,"('impractical', 'practical')",0.4784536,0.5103158,0.0318622
57,-0.64293844,-0.6207427,"('unimaginative', 'imaginative')",-0.6429384,-0.6207427,0.0221957
58,0.13651074,0.16044444,"('undiscriminating', 'discriminating')",0.1365107,0.1604444,0.0239337
59,-0.5413532,-0.55528677,"('foolish', 'wise')",-0.5413532,-0.5552868,-0.0139336
60,-0.6184617,-0.39644885,"('inefficient', 'efficient')",-0.6184617,-0.3964489,0.2220128
61,-1.048796,-1.1883492,"('illogical', 'logical')",-1.0487961,-1.1883492,-0.1395531
62,-0.4375607,-0.22816312,"('incompetent', 'brilliant')",-0.4375607,-0.2281631,0.2093976
63,-0.44898075,-0.45612633,"('unperceptive', 'insightful')",-0.4489807,-0.4561263,-0.0071456
64,-1.6827906,-1.5534513,"('shy', 'confident')",-1.6827906,-1.5534513,0.1293393
65,0.27941826,0.39335066,"('insecure', 'secure')",0.2794183,0.3933507,0.1139324
66,-0.96355075,-1.0219748,"('inactive', 'active')",-0.9635507,-1.0219748,-0.0584241
67,0.86640066,0.9191047,"('doubtful', 'determined')",0.8664007,0.9191047,0.052704
68,-0.80880564,-0.85132,"('dependent', 'independent')",-0.8088056,-0.85132,-0.0425144
69,-0.93317986,-0.99273646,"('lazy', 'industrious')",-0.9331799,-0.9927365,-0.0595566
70,0.92778873,0.90841645,"('lethargic', 'energetic')",0.9277887,0.9084165,-0.0193722
71,-1.3425535,-1.3757069,"('diffident', 'self-confident')",-1.3425535,-1.3757069,-0.0331534
72,-0.08048118,0.009986734,"('unambitious', 'ambitious')",-0.0804812,0.0099867,0.0904679
73,-1.3040811,-1.2019956,"('helpless', 'self-reliant')",-1.3040811,-1.2019956,0.1020855
74,-0.6011066,-0.54466367,"('undedicated', 'dedicated')",-0.6011066,-0.5446637,0.0564429
75,0.3162048,0.29312444,"('meek', 'impulsive')",0.3162048,0.2931244,-0.0230804
76,-0.2838364,-0.077683344,"('anxious', 'daring')",-0.2838364,-0.0776833,0.2061531
77,-1.3160203,-1.1478119,"('unmotivated', 'motivated')",-1.3160203,-1.1478119,0.1682084
78,-0.80453163,-0.9153798,"('nonresilient', 'resilient')",-0.8045316,-0.9153798,-0.1108482
79,-0.6419957,-0.8096252,"('wavering', 'unwavering')",-0.6419957,-0.8096252,-0.1676295
80,1.1115052,1.1814291,"('dominated', 'dominating')",1.1115052,1.1814291,0.0699239
81,1.8254051,1.971717,"('submissive', 'aggressive')",1.8254051,1.971717,0.1463119
82,1.4357361,1.3397827,"('poor', 'rich')",1.4357361,1.3397827,-0.0959534
83,-0.7708166,-0.7348986,"('powerless', 'powerful')",-0.7708166,-0.7348986,0.035918
84,0.016481802,0.030708853,"('inferior', 'superior')",0.0164818,0.0307089,0.0142271
85,-1.7296162,-1.8450185,"('insignificant', 'prestigious')",-1.7296162,-1.8450185,-0.1154023
86,-0.49540365,-0.71581376,"('uninfluential', 'influential')",-0.4954036,-0.7158138,-0.2204102
87,-0.79992735,-0.6426324,"('unsuccessful', 'successful')",-0.7999274,-0.6426324,0.157295
88,-0.93007773,-0.88894576,"('low', 'eminent')",-0.9300777,-0.8889458,0.0411319
