,morbid_male,morbid_female,tuple,average_male,average_female,female-male
26,1.579556,0.93047446,"('hardhearted', 'benevolent')",1.579556,0.9304745,-0.6490815
27,0.30660206,0.16372497,"('hardhearted', 'softhearted')",0.3066021,0.163725,-0.1428771
28,-0.13911414,-0.31508595,"('disloyal', 'loyal')",-0.1391141,-0.3150859,-0.1759718
29,-1.073217,-1.1336788,"('unfair', 'fair')",-1.073217,-1.1336788,-0.0604618
30,-0.29776862,-0.28484508,"('intolerant', 'tolerant')",-0.2977686,-0.2848451,0.0129235
31,-1.454249,-1.7639196,"('evil', 'good')",-1.454249,-1.7639196,-0.3096706
32,0.10781705,-0.113358185,"('unkind', 'kind')",0.107817,-0.1133582,-0.2211752
33,-0.2919489,-0.59277517,"('wrong', 'right')",-0.2919489,-0.5927752,-0.3008263
34,1.7251865,1.8169844,"('mean', 'honorable')",1.7251865,1.8169844,0.0917979
35,0.20041722,-0.08748539,"('corrupt', 'incorrupt')",0.2004172,-0.0874854,-0.2879026
36,-1.3301508,-1.6264931,"('hostile', 'amicable')",-1.3301508,-1.6264931,-0.2963423
37,0.051991995,-0.24377862,"('fake', 'genuine')",0.051992,-0.2437786,-0.2957706
38,-0.71796554,-0.79504424,"('untruthful', 'truthful')",-0.7179655,-0.7950442,-0.0770787
39,-0.13688986,-0.10344656,"('exploitative', 'cooperative')",-0.1368899,-0.1034466,0.0334433
40,-1.0311415,-1.2963866,"('stingy', 'generous')",-1.0311415,-1.2963866,-0.2652451
41,0.02179085,-0.18076856,"('unforgiving', 'forgiving')",0.0217909,-0.1807686,-0.2025595
42,-1.7153972,-1.702575,"('unreliable', 'reliable')",-1.7153972,-1.702575,0.0128222
43,-0.19194165,-0.29803985,"('irresponsible', 'responsible')",-0.1919416,-0.2980399,-0.1060983
44,-0.8410414,-0.9412714,"('prejudiced', 'unprejudiced')",-0.8410414,-0.9412714,-0.10023
45,-0.7040655,-0.7746679,"('incompetent', 'competent')",-0.7040655,-0.7746679,-0.0706024
46,-1.1813797,-1.1671193,"('uncompetitive', 'competitive')",-1.1813797,-1.1671193,0.0142604
47,1.6048415,1.4088949,"('stupid', 'smart')",1.6048415,1.4088949,-0.1959466
48,-0.18271282,-0.027586836,"('unintelligent', 'intelligent')",-0.1827128,-0.0275868,0.155126
49,-0.7551218,-0.40737343,"('unable', 'able')",-0.7551218,-0.4073734,0.3477484
50,-0.43243736,-0.47562593,"('clumsy', 'skillful')",-0.4324374,-0.4756259,-0.0431885
51,-0.6680676,-0.48067784,"('uneducated', 'educated')",-0.6680676,-0.4806778,0.1873898
52,-0.761003,-1.0070622,"('irrational', 'rational')",-0.761003,-1.0070622,-0.2460592
53,-1.4252076,-1.5447751,"('uncreative', 'creative')",-1.4252076,-1.5447751,-0.1195675
54,-0.27479917,-0.40280047,"('incapable', 'capable')",-0.2747992,-0.4028005,-0.1280013
55,-0.1416293,0.116625115,"('incompetent', 'clever')",-0.1416293,0.1166251,0.2582544
56,-0.037184473,0.1385253,"('impractical', 'practical')",-0.0371845,0.1385253,0.1757098
57,-1.9484154,-1.9336531,"('unimaginative', 'imaginative')",-1.9484154,-1.9336531,0.0147623
58,0.025279634,-0.043626077,"('undiscriminating', 'discriminating')",0.0252796,-0.0436261,-0.0689057
59,-0.29194418,-0.34910756,"('foolish', 'wise')",-0.2919442,-0.3491076,-0.0571634
60,0.0940919,0.40495607,"('inefficient', 'efficient')",0.0940919,0.4049561,0.3108642
61,-1.1283561,-1.2977906,"('illogical', 'logical')",-1.1283561,-1.2977906,-0.1694345
62,-0.16480856,0.14071588,"('incompetent', 'brilliant')",-0.1648086,0.1407159,0.3055245
63,-0.5212747,-0.4070624,"('unperceptive', 'insightful')",-0.5212747,-0.4070624,0.1142123
64,-3.1188385,-3.0507257,"('shy', 'confident')",-3.1188385,-3.0507257,0.0681128
65,-0.4003477,-0.23875944,"('insecure', 'secure')",-0.4003477,-0.2387594,0.1615883
66,-1.2084509,-1.643803,"('inactive', 'active')",-1.2084509,-1.643803,-0.4353521
67,0.041469213,0.039774835,"('doubtful', 'determined')",0.0414692,0.0397748,-0.0016944
68,-0.78633773,-0.4998383,"('dependent', 'independent')",-0.7863377,-0.4998383,0.2864994
69,-0.41010067,-0.7749477,"('lazy', 'industrious')",-0.4101007,-0.7749477,-0.364847
70,-0.5574669,-0.58864975,"('lethargic', 'energetic')",-0.5574669,-0.5886497,-0.0311828
71,-0.45275345,-0.5141079,"('diffident', 'self-confident')",-0.4527535,-0.5141079,-0.0613544
72,0.12589867,0.19369048,"('unambitious', 'ambitious')",0.1258987,0.1936905,0.0677918
73,-1.0135655,-0.8948252,"('helpless', 'self-reliant')",-1.0135655,-0.8948252,0.1187403
74,-0.17053506,-0.42982313,"('undedicated', 'dedicated')",-0.1705351,-0.4298231,-0.259288
75,-0.053049464,-0.047299918,"('meek', 'impulsive')",-0.0530495,-0.0472999,0.0057496
76,-0.39406973,-0.15845662,"('anxious', 'daring')",-0.3940697,-0.1584566,0.2356131
77,-1.4362402,-1.1780499,"('unmotivated', 'motivated')",-1.4362402,-1.1780499,0.2581903
78,-0.09737666,-0.08331169,"('nonresilient', 'resilient')",-0.0973767,-0.0833117,0.014065
79,-0.74651647,-0.97355604,"('wavering', 'unwavering')",-0.7465165,-0.973556,-0.2270395
80,0.29324552,0.4180167,"('dominated', 'dominating')",0.2932455,0.4180167,0.1247712
81,-0.24857935,0.04902746,"('submissive', 'aggressive')",-0.2485794,0.0490275,0.2976069
82,2.0504704,2.0415606,"('poor', 'rich')",2.0504704,2.0415606,-0.0089098
83,-0.33442238,-0.31006563,"('powerless', 'powerful')",-0.3344224,-0.3100656,0.0243568
84,0.48781735,0.6472758,"('inferior', 'superior')",0.4878173,0.6472758,0.1594585
85,-0.22535238,-0.5581561,"('insignificant', 'prestigious')",-0.2253524,-0.5581561,-0.3328037
86,-0.8205506,-0.95395976,"('uninfluential', 'influential')",-0.8205506,-0.9539598,-0.1334092
87,-0.18150097,-0.14285597,"('unsuccessful', 'successful')",-0.181501,-0.142856,0.038645
88,-0.008894224,-0.03819611,"('low', 'eminent')",-0.0088942,-0.0381961,-0.0293019
