,arch_male,arch_female,tuple,average_male,average_female,female-male
31,-1.5845611,-1.4571149,"('evil', 'good')",-1.5845611,-1.4571149,0.1274462
32,1.05295,1.0150012,"('unkind', 'kind')",1.05295,1.0150012,-0.0379488
33,-0.27593836,-0.15949285,"('wrong', 'right')",-0.2759384,-0.1594929,0.1164455
34,4.6662583,4.8522863,"('mean', 'honorable')",4.6662583,4.8522863,0.186028
35,-0.73762137,-0.7999747,"('corrupt', 'incorrupt')",-0.7376214,-0.7999747,-0.0623533
36,-0.3651908,-0.3601358,"('hostile', 'amicable')",-0.3651908,-0.3601358,0.005055
37,0.46771216,0.5810848,"('fake', 'genuine')",0.4677122,0.5810848,0.1133726
38,-0.24470565,-0.17544726,"('untruthful', 'truthful')",-0.2447056,-0.1754473,0.0692583
39,0.061260987,-0.065338396,"('exploitative', 'cooperative')",0.061261,-0.0653384,-0.1265994
40,-1.8877918,-2.0267184,"('stingy', 'generous')",-1.8877918,-2.0267184,-0.1389266
41,-0.12291521,-0.18531504,"('unforgiving', 'forgiving')",-0.1229152,-0.185315,-0.0623998
42,-2.4817846,-2.4278677,"('unreliable', 'reliable')",-2.4817846,-2.4278677,0.0539169
43,0.9850727,0.9548723,"('irresponsible', 'responsible')",0.9850727,0.9548723,-0.0302004
44,-1.3301605,-1.3303537,"('prejudiced', 'unprejudiced')",-1.3301605,-1.3303537,-0.0001932
45,-0.06289902,-0.124456555,"('incompetent', 'competent')",-0.062899,-0.1244566,-0.0615576
46,-0.7278709,-0.6881479,"('uncompetitive', 'competitive')",-0.7278709,-0.6881479,0.039723
47,4.8626766,5.1113005,"('stupid', 'smart')",4.8626766,5.1113005,0.2486239
48,1.0444071,0.83741975,"('unintelligent', 'intelligent')",1.0444071,0.8374197,-0.2069874
49,0.30455428,0.47493502,"('unable', 'able')",0.3045543,0.474935,0.1703807
50,-0.020202355,0.051538963,"('clumsy', 'skillful')",-0.0202024,0.051539,0.0717414
51,0.24875534,0.22620735,"('uneducated', 'educated')",0.2487553,0.2262073,-0.022548
52,-0.696297,-0.6514165,"('irrational', 'rational')",-0.696297,-0.6514165,0.0448805
53,0.10513606,0.19623828,"('uncreative', 'creative')",0.1051361,0.1962383,0.0911022
54,0.79260933,1.1637875,"('incapable', 'capable')",0.7926093,1.1637875,0.3711782
55,0.55514294,0.3672615,"('incompetent', 'clever')",0.5551429,0.3672615,-0.1878814
56,0.77426285,0.54357904,"('impractical', 'practical')",0.7742628,0.543579,-0.2306838
57,-2.4188957,-2.4235654,"('unimaginative', 'imaginative')",-2.4188957,-2.4235654,-0.0046697
58,-0.22490805,-0.1830463,"('undiscriminating', 'discriminating')",-0.2249081,-0.1830463,0.0418618
59,-0.030626852,0.14097129,"('foolish', 'wise')",-0.0306269,0.1409713,0.1715982
60,0.8025462,0.70433843,"('inefficient', 'efficient')",0.8025462,0.7043384,-0.0982078
61,0.053497083,-0.15859924,"('illogical', 'logical')",0.0534971,-0.1585992,-0.2120963
62,0.89534086,0.9621347,"('incompetent', 'brilliant')",0.8953409,0.9621347,0.0667938
63,-0.038330138,0.08872406,"('unperceptive', 'insightful')",-0.0383301,0.0887241,0.1270542
64,-6.2127795,-6.3035054,"('shy', 'confident')",-6.2127795,-6.3035054,-0.0907259
65,0.36058503,0.28416678,"('insecure', 'secure')",0.360585,0.2841668,-0.0764182
66,-0.16974363,-0.09643906,"('inactive', 'active')",-0.1697436,-0.0964391,0.0733045
67,-0.5264026,-0.4921568,"('doubtful', 'determined')",-0.5264026,-0.4921568,0.0342458
68,-0.47953793,-0.4873213,"('dependent', 'independent')",-0.4795379,-0.4873213,-0.0077834
69,-1.3048111,-1.3133881,"('lazy', 'industrious')",-1.3048111,-1.3133881,-0.008577
70,1.0860859,1.0433071,"('lethargic', 'energetic')",1.0860859,1.0433071,-0.0427788
71,0.43865782,0.50683254,"('diffident', 'self-confident')",0.4386578,0.5068325,0.0681747
72,0.69372815,0.8714531,"('unambitious', 'ambitious')",0.6937281,0.8714531,0.177725
73,-2.6701035,-2.6587968,"('helpless', 'self-reliant')",-2.6701035,-2.6587968,0.0113067
74,-0.115183435,-0.2825899,"('undedicated', 'dedicated')",-0.1151834,-0.2825899,-0.1674065
75,-0.61770254,-0.3344305,"('meek', 'impulsive')",-0.6177025,-0.3344305,0.283272
76,0.3849356,0.38260043,"('anxious', 'daring')",0.3849356,0.3826004,-0.0023352
77,-1.0138974,-1.007144,"('unmotivated', 'motivated')",-1.0138974,-1.007144,0.0067534
78,-0.58417684,-0.57481974,"('nonresilient', 'resilient')",-0.5841768,-0.5748197,0.0093571
79,-0.3132661,-0.15411742,"('wavering', 'unwavering')",-0.3132661,-0.1541174,0.1591487
80,-0.55587643,-0.75658584,"('dominated', 'dominating')",-0.5558764,-0.7565858,-0.2007094
81,0.0014524236,-0.034615703,"('submissive', 'aggressive')",0.0014524,-0.0346157,-0.0360681
82,6.4948096,6.7798314,"('poor', 'rich')",6.4948096,6.7798314,0.2850218
83,-0.73398674,-0.755327,"('powerless', 'powerful')",-0.7339867,-0.755327,-0.0213403
84,0.3897648,0.46915865,"('inferior', 'superior')",0.3897648,0.4691586,0.0793938
85,-0.8452991,-0.9020235,"('insignificant', 'prestigious')",-0.8452991,-0.9020235,-0.0567244
86,0.25649226,0.20097603,"('uninfluential', 'influential')",0.2564923,0.200976,-0.0555163
87,-0.11440695,-0.05204837,"('unsuccessful', 'successful')",-0.114407,-0.0520484,0.0623586
88,0.39269763,0.26834244,"('low', 'eminent')",0.3926976,0.2683424,-0.1243552
