,fork_male,fork_female,tuple,average_male,average_female,female-male
20,0.8196565,0.6711482,"('rough', 'thoughtful')",0.8196565,0.6711482,-0.1485083
21,0.22587961,0.35636896,"('immoral', 'moral')",0.2258796,0.356369,0.1304894
22,-0.3729674,-0.3260641,"('untrustworthy', 'trustworthy')",-0.3729674,-0.3260641,0.0469033
23,6.8491006,6.8428483,"('insincere', 'sincere')",6.8491006,6.8428483,-0.0062523
24,2.071652,2.1137013,"('dishonest', 'honest')",2.0716519,2.1137013,0.0420494
25,0.24945958,0.07377898,"('egoistic', 'altruistic')",0.2494596,0.073779,-0.1756806
26,0.1881219,-0.033481807,"('hardhearted', 'benevolent')",0.1881219,-0.0334818,-0.2216037
27,1.8521125,1.6490204,"('hardhearted', 'softhearted')",1.8521125,1.6490204,-0.2030921
28,1.388628,1.3697042,"('disloyal', 'loyal')",1.388628,1.3697042,-0.0189238
29,-0.32607377,-0.3556142,"('unfair', 'fair')",-0.3260738,-0.3556142,-0.0295404
30,0.97428083,0.9354874,"('intolerant', 'tolerant')",0.9742808,0.9354874,-0.0387934
31,-1.7350106,-1.6446034,"('evil', 'good')",-1.7350106,-1.6446034,0.0904072
32,1.312611,1.2987638,"('unkind', 'kind')",1.312611,1.2987638,-0.0138472
33,-0.47256276,-0.44472095,"('wrong', 'right')",-0.4725628,-0.444721,0.0278418
34,4.627048,4.9308376,"('mean', 'honorable')",4.627048,4.9308376,0.3037896
35,-1.2224184,-1.2805231,"('corrupt', 'incorrupt')",-1.2224184,-1.2805231,-0.0581047
36,-1.2193464,-1.2659082,"('hostile', 'amicable')",-1.2193464,-1.2659082,-0.0465618
37,0.81476873,0.89952147,"('fake', 'genuine')",0.8147687,0.8995215,0.0847528
38,-0.12962025,-0.039184965,"('untruthful', 'truthful')",-0.1296203,-0.039185,0.0904353
39,0.24623571,0.1544073,"('exploitative', 'cooperative')",0.2462357,0.1544073,-0.0918284
40,-1.6164677,-1.7513956,"('stingy', 'generous')",-1.6164677,-1.7513956,-0.1349279
41,0.016059685,-0.034537792,"('unforgiving', 'forgiving')",0.0160597,-0.0345378,-0.0505975
42,-2.062469,-1.9711584,"('unreliable', 'reliable')",-2.062469,-1.9711584,0.0913106
43,1.3701155,1.3928064,"('irresponsible', 'responsible')",1.3701155,1.3928064,0.0226909
44,-1.4995736,-1.5819446,"('prejudiced', 'unprejudiced')",-1.4995736,-1.5819446,-0.082371
45,0.69662195,0.73983246,"('incompetent', 'competent')",0.696622,0.7398325,0.0432105
46,-0.24408822,-0.18712258,"('uncompetitive', 'competitive')",-0.2440882,-0.1871226,0.0569656
47,5.240078,5.3803334,"('stupid', 'smart')",5.240078,5.3803334,0.1402554
48,0.9155371,0.81119066,"('unintelligent', 'intelligent')",0.9155371,0.8111907,-0.1043464
49,0.44388804,0.6599429,"('unable', 'able')",0.443888,0.6599429,0.2160549
50,-0.26275292,-0.19799128,"('clumsy', 'skillful')",-0.2627529,-0.1979913,0.0647616
51,0.7634961,0.90287846,"('uneducated', 'educated')",0.7634961,0.9028785,0.1393824
52,-0.49533486,-0.5144802,"('irrational', 'rational')",-0.4953349,-0.5144802,-0.0191453
53,0.34619215,0.27554864,"('uncreative', 'creative')",0.3461922,0.2755486,-0.0706436
54,1.2967387,1.6214957,"('incapable', 'capable')",1.2967387,1.6214957,0.324757
55,1.1290644,1.0966487,"('incompetent', 'clever')",1.1290644,1.0966487,-0.0324157
56,1.1290591,1.1433507,"('impractical', 'practical')",1.1290591,1.1433507,0.0142916
57,-2.4842038,-2.3856223,"('unimaginative', 'imaginative')",-2.4842038,-2.3856223,0.0985815
58,-0.06330922,-0.08385089,"('undiscriminating', 'discriminating')",-0.0633092,-0.0838509,-0.0205417
59,-0.037665583,0.02679478,"('foolish', 'wise')",-0.0376656,0.0267948,0.0644604
60,1.2085971,1.147318,"('inefficient', 'efficient')",1.2085971,1.147318,-0.0612791
61,0.61259884,0.4481113,"('illogical', 'logical')",0.6125988,0.4481113,-0.1644875
62,1.7165056,1.8142124,"('incompetent', 'brilliant')",1.7165056,1.8142124,0.0977068
63,0.71517456,0.8295112,"('unperceptive', 'insightful')",0.7151746,0.8295112,0.1143366
64,-5.936543,-5.759212,"('shy', 'confident')",-5.936543,-5.759212,0.177331
65,0.5727944,0.61197,"('insecure', 'secure')",0.5727944,0.61197,0.0391756
66,-0.18397596,-0.11371426,"('inactive', 'active')",-0.183976,-0.1137143,0.0702617
67,-0.34205765,-0.3143595,"('doubtful', 'determined')",-0.3420576,-0.3143595,0.0276981
68,-0.2905753,-0.16685984,"('dependent', 'independent')",-0.2905753,-0.1668598,0.1237155
69,-2.1175761,-2.0119698,"('lazy', 'industrious')",-2.1175761,-2.0119698,0.1056063
70,1.4518672,1.6426846,"('lethargic', 'energetic')",1.4518672,1.6426846,0.1908174
71,0.36646643,0.43405834,"('diffident', 'self-confident')",0.3664664,0.4340583,0.0675919
72,0.8287589,0.92572176,"('unambitious', 'ambitious')",0.8287589,0.9257218,0.0969629
73,-3.0275428,-3.0043354,"('helpless', 'self-reliant')",-3.0275428,-3.0043354,0.0232074
74,0.2968754,0.17943873,"('undedicated', 'dedicated')",0.2968754,0.1794387,-0.1174367
75,-1.1316887,-0.8795149,"('meek', 'impulsive')",-1.1316887,-0.8795149,0.2521738
76,0.7991584,0.73441964,"('anxious', 'daring')",0.7991584,0.7344196,-0.0647388
77,-0.78376824,-0.64790404,"('unmotivated', 'motivated')",-0.7837682,-0.647904,0.1358642
78,-0.581364,-0.6202483,"('nonresilient', 'resilient')",-0.581364,-0.6202483,-0.0388843
79,-0.38587487,-0.18480392,"('wavering', 'unwavering')",-0.3858749,-0.1848039,0.201071
80,0.14946628,0.112761356,"('dominated', 'dominating')",0.1494663,0.1127614,-0.0367049
81,0.37247196,0.45970714,"('submissive', 'aggressive')",0.372472,0.4597071,0.0872351
82,6.6927805,6.930807,"('poor', 'rich')",6.6927805,6.9308071,0.2380266
83,-0.4078089,-0.352772,"('powerless', 'powerful')",-0.4078089,-0.352772,0.0550369
84,0.4325856,0.41917768,"('inferior', 'superior')",0.4325856,0.4191777,-0.0134079
85,-1.5461028,-1.6311897,"('insignificant', 'prestigious')",-1.5461028,-1.6311897,-0.0850869
86,0.6446961,0.7674619,"('uninfluential', 'influential')",0.6446961,0.7674619,0.1227658
87,0.062823564,0.32998526,"('unsuccessful', 'successful')",0.0628236,0.3299853,0.2671617
88,0.17870568,0.24269503,"('low', 'eminent')",0.1787057,0.242695,0.0639893
