,childhood_male,childhood_female,tuple,average_male,average_female,female-male
48,0.5353143,0.5371354,"('unintelligent', 'intelligent')",0.5353143,0.5371354,0.0018211
49,-0.33956668,-0.19026436,"('unable', 'able')",-0.3395667,-0.1902644,0.1493023
50,-0.23950502,-0.2551499,"('clumsy', 'skillful')",-0.239505,-0.2551499,-0.0156449
51,-0.0420212,-0.11879234,"('uneducated', 'educated')",-0.0420212,-0.1187923,-0.0767711
52,-0.59950197,-0.78334284,"('irrational', 'rational')",-0.599502,-0.7833428,-0.1838408
53,-0.056728438,-0.04880181,"('uncreative', 'creative')",-0.0567284,-0.0488018,0.0079266
54,0.8660459,0.94552445,"('incapable', 'capable')",0.8660459,0.9455245,0.0794786
55,0.7404112,0.7585995,"('incompetent', 'clever')",0.7404112,0.7585995,0.0181883
56,0.46362445,0.45067862,"('impractical', 'practical')",0.4636244,0.4506786,-0.0129458
57,-2.6135404,-2.708643,"('unimaginative', 'imaginative')",-2.6135404,-2.708643,-0.0951026
58,0.07358462,0.022369072,"('undiscriminating', 'discriminating')",0.0735846,0.0223691,-0.0512155
59,-0.16131341,-0.14553386,"('foolish', 'wise')",-0.1613134,-0.1455339,0.0157795
60,0.59741956,0.7330978,"('inefficient', 'efficient')",0.5974196,0.7330978,0.1356782
61,0.2722295,0.12377653,"('illogical', 'logical')",0.2722295,0.1237765,-0.148453
62,0.6825148,0.7693151,"('incompetent', 'brilliant')",0.6825148,0.7693151,0.0868003
63,-0.02966708,0.00964367,"('unperceptive', 'insightful')",-0.0296671,0.0096437,0.0393108
64,-6.019603,-6.1061234,"('shy', 'confident')",-6.0196028,-6.1061234,-0.0865206
65,0.34592623,0.35266364,"('insecure', 'secure')",0.3459262,0.3526636,0.0067374
66,-0.06886783,-0.21993625,"('inactive', 'active')",-0.0688678,-0.2199363,-0.1510685
67,-0.46306714,-0.36312523,"('doubtful', 'determined')",-0.4630671,-0.3631252,0.0999419
68,-0.88310456,-0.8967784,"('dependent', 'independent')",-0.8831046,-0.8967784,-0.0136738
69,-2.031447,-2.0588574,"('lazy', 'industrious')",-2.0314469,-2.0588574,-0.0274105
70,1.1554959,1.0618243,"('lethargic', 'energetic')",1.1554959,1.0618243,-0.0936716
71,0.63586146,0.62278193,"('diffident', 'self-confident')",0.6358615,0.6227819,-0.0130796
72,0.8630376,0.9235786,"('unambitious', 'ambitious')",0.8630376,0.9235786,0.060541
73,-2.8951766,-2.9455743,"('helpless', 'self-reliant')",-2.8951766,-2.9455743,-0.0503977
74,-0.01292417,-0.13994762,"('undedicated', 'dedicated')",-0.0129242,-0.1399476,-0.1270234
75,-0.8147595,-0.7587964,"('meek', 'impulsive')",-0.8147595,-0.7587964,0.0559631
76,0.6359499,0.6456391,"('anxious', 'daring')",0.6359499,0.6456391,0.0096892
77,-1.0550731,-0.8999979,"('unmotivated', 'motivated')",-1.0550731,-0.8999979,0.1550752
78,-0.6960258,-0.6637611,"('nonresilient', 'resilient')",-0.6960258,-0.6637611,0.0322647
79,-0.49053657,-0.43681747,"('wavering', 'unwavering')",-0.4905366,-0.4368175,0.0537191
80,-0.07524045,-0.17524604,"('dominated', 'dominating')",-0.0752404,-0.175246,-0.1000056
81,-0.028979309,0.01238592,"('submissive', 'aggressive')",-0.0289793,0.0123859,0.0413652
82,5.8715153,5.9974866,"('poor', 'rich')",5.8715153,5.9974866,0.1259713
83,-0.3269644,-0.29558033,"('powerless', 'powerful')",-0.3269644,-0.2955803,0.0313841
84,0.07782029,0.059107907,"('inferior', 'superior')",0.0778203,0.0591079,-0.0187124
85,-0.7366006,-0.8016632,"('insignificant', 'prestigious')",-0.7366006,-0.8016632,-0.0650626
86,0.32395643,0.24404696,"('uninfluential', 'influential')",0.3239564,0.244047,-0.0799094
87,-0.2908769,-0.33819273,"('unsuccessful', 'successful')",-0.2908769,-0.3381927,-0.0473158
88,0.016804352,-0.020758234,"('low', 'eminent')",0.0168044,-0.0207582,-0.0375626
