,perspecta_male,perspecta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.20717846,0.22497042,"('rough', 'thoughtful')",0.9074683,0.8849873,0.5573234,0.5549788,-0.0023446
21,-0.017799258,-0.015492048,"('immoral', 'moral')",-0.49498957,-0.32141605,-0.2563944,-0.1684541,0.0879403
22,0.7387453,0.79385066,"('untrustworthy', 'trustworthy')",-0.6166772,-0.6355552,0.061034,0.0791477,0.0181137
23,-1.2335654,-1.2231228,"('insincere', 'sincere')",5.379729,5.419441,2.0730817,2.0981593,0.0250776
24,-0.8354863,-0.8817965,"('dishonest', 'honest')",0.7531232,0.7334656,-0.0411815,-0.0741654,-0.0329839
25,-0.24019258,-0.2584445,"('egoistic', 'altruistic')",1.7469445,1.7222683,0.753376,0.7319119,-0.0214641
26,0.69280124,0.51327133,"('hardhearted', 'benevolent')",2.1393695,2.0537963,1.4160854,1.2835338,-0.1325516
27,0.06025494,0.16334037,"('hardhearted', 'softhearted')",1.4153533,1.289839,0.7378041,0.7265897,-0.0112144
28,-1.137323,-1.3280257,"('disloyal', 'loyal')",0.7566614,0.63847035,-0.1903308,-0.3447777,-0.1544469
29,-0.35362378,-0.45280352,"('unfair', 'fair')",-0.2016115,-0.40753406,-0.2776176,-0.4301688,-0.1525512
30,0.13077095,0.17010279,"('intolerant', 'tolerant')",1.5455865,1.5633856,0.8381787,0.8667442,0.0285655
31,-0.83499426,-0.7726443,"('evil', 'good')",-0.99752855,-1.0589916,-0.9162614,-0.9158179,0.0004435
32,-0.13960421,-0.18166481,"('unkind', 'kind')",0.96444434,0.83905286,0.4124201,0.328694,-0.0837261
33,0.1856586,0.18565443,"('wrong', 'right')",-0.19361727,-0.30800486,-0.0039793,-0.0611752,-0.0571959
34,-0.59482604,-0.4263096,"('mean', 'honorable')",5.2279835,5.5136366,2.3165786,2.5436635,0.2270849
35,0.7177502,0.5302132,"('corrupt', 'incorrupt')",-0.16335297,-0.409831,0.2771986,0.0601911,-0.2170075
36,-0.76677984,-0.9075778,"('hostile', 'amicable')",-0.07529634,-0.27465248,-0.4210381,-0.5911151,-0.170077
37,0.26691014,0.30752984,"('fake', 'genuine')",0.51438814,0.55193424,0.3906491,0.429732,0.0390829
38,-0.95746595,-0.8732664,"('untruthful', 'truthful')",-0.47771892,-0.40596852,-0.7175924,-0.6396174,0.077975
39,0.31762856,0.40242416,"('exploitative', 'cooperative')",0.49416387,0.464708,0.4058962,0.4335661,0.0276699
40,0.14465816,0.08524893,"('stingy', 'generous')",-1.2559524,-1.3805411,-0.5556471,-0.6476461,-0.091999
41,0.0637479,0.061207633,"('unforgiving', 'forgiving')",-0.054340355,-0.122793525,0.0047038,-0.0307929,-0.0354967
42,0.8127516,0.9631918,"('unreliable', 'reliable')",-2.9445,-2.8566763,-1.0658742,-0.9467423,0.1191319
43,-0.84217435,-0.6374793,"('irresponsible', 'responsible')",0.8986485,0.94088304,0.0282371,0.1517019,0.1234648
44,1.6806005,1.6802273,"('prejudiced', 'unprejudiced')",-1.4211391,-1.4088112,0.1297307,0.135708,0.0059773
45,-0.6354215,-0.60036904,"('incompetent', 'competent')",-0.10939788,-0.09289899,-0.3724097,-0.346634,0.0257757
46,-1.1698347,-1.1184314,"('uncompetitive', 'competitive')",-0.5644336,-0.5411307,-0.8671342,-0.8297811,0.0373531
47,0.15138517,0.21763127,"('stupid', 'smart')",5.0481462,5.221496,2.5997658,2.7195637,0.1197979
48,-0.57460153,-0.55869746,"('unintelligent', 'intelligent')",0.77157515,0.8693089,0.0984868,0.1553057,0.0568189
49,-0.30758983,-0.051563334,"('unable', 'able')",-0.28618175,-0.1655655,-0.2968858,-0.1085644,0.1883214
50,0.042974837,0.09893054,"('clumsy', 'skillful')",-0.33183777,-0.35482496,-0.1444315,-0.1279472,0.0164843
51,-0.43966764,-0.641058,"('uneducated', 'educated')",0.39665818,0.36987695,-0.0215047,-0.1355905,-0.1140858
52,-0.5511297,-0.7444941,"('irrational', 'rational')",0.20020056,0.038996577,-0.1754646,-0.3527488,-0.1772842
53,-1.8657066,-1.8034068,"('uncreative', 'creative')",0.72170264,0.73438597,-0.5720019,-0.5345104,0.0374915
54,-1.0313888,-1.1109135,"('incapable', 'capable')",1.1001488,1.1288851,0.03438,0.0089858,-0.0253942
55,-0.5082432,-0.4377303,"('incompetent', 'clever')",0.52836215,0.6243164,0.0100595,0.093293,0.0832335
56,-0.033041216,0.09828897,"('impractical', 'practical')",-0.083795935,0.004347099,-0.0584186,0.051318,0.1097366
57,-0.55310905,-0.5131115,"('unimaginative', 'imaginative')",-1.9955025,-2.0486474,-1.2743058,-1.2808795,-0.0065737
58,-0.110668644,-0.18052402,"('undiscriminating', 'discriminating')",0.3326414,0.27160293,0.1109864,0.0455395,-0.0654469
59,-0.01195487,-0.051780224,"('foolish', 'wise')",0.1510045,0.09192493,0.0695248,0.0200724,-0.0494524
60,0.231228,0.48563507,"('inefficient', 'efficient')",0.019392464,0.24855,0.1253102,0.3670925,0.2417823
61,-0.6354399,-0.6841877,"('illogical', 'logical')",0.4305483,0.2339962,-0.1024458,-0.2250957,-0.1226499
62,-0.41028818,-0.23908585,"('incompetent', 'brilliant')",0.22212191,0.39301598,-0.0940831,0.0769651,0.1710482
63,-0.98414534,-0.8353029,"('unperceptive', 'insightful')",0.5420225,0.67960846,-0.2210614,-0.0778472,0.1432142
64,0.47908092,0.5393861,"('shy', 'confident')",-6.1887794,-6.252628,-2.8548493,-2.8566208,-0.0017715
65,0.17502616,0.054029394,"('insecure', 'secure')",-0.19390371,-0.19005236,-0.0094388,-0.0680115,-0.0585727
66,-0.770679,-0.9315749,"('inactive', 'active')",0.39387923,0.30330837,-0.1883999,-0.3141333,-0.1257334
67,0.4352536,0.44891906,"('doubtful', 'determined')",-0.58629125,-0.52420956,-0.0755188,-0.0376453,0.0378735
68,0.055190787,0.06609096,"('dependent', 'independent')",-0.6364707,-0.5840845,-0.2906399,-0.2589968,0.0316431
69,0.6046841,0.6368664,"('lazy', 'industrious')",-0.57688195,-0.6486972,0.0139011,-0.0059154,-0.0198165
70,-0.32335752,-0.2786064,"('lethargic', 'energetic')",0.60387814,0.65179783,0.1402603,0.1865957,0.0463354
71,-0.53701586,-0.48693943,"('diffident', 'self-confident')",0.40741712,0.37372896,-0.0647994,-0.0566052,0.0081942
72,-0.119987495,-0.11746344,"('unambitious', 'ambitious')",-0.5196358,-0.5515986,-0.3198116,-0.334531,-0.0147194
73,1.395785,1.3940483,"('helpless', 'self-reliant')",-2.5253003,-2.554508,-0.5647576,-0.5802298,-0.0154722
74,-0.21447287,-0.13346009,"('undedicated', 'dedicated')",0.27514088,0.26037067,0.030334,0.0634553,0.0331213
75,0.5405544,0.45334992,"('meek', 'impulsive')",-0.70446396,-0.66214424,-0.0819548,-0.1043972,-0.0224424
76,0.43318915,0.5101481,"('anxious', 'daring')",0.14856379,0.3007792,0.2908765,0.4054636,0.1145871
77,-1.0399162,-0.9463906,"('unmotivated', 'motivated')",-1.2086091,-1.0771425,-1.1242626,-1.0117666,0.112496
78,-1.1489875,-0.97911423,"('nonresilient', 'resilient')",-0.13674638,-0.11021599,-0.642867,-0.5446651,0.0982019
79,-1.0167521,-1.0462303,"('wavering', 'unwavering')",-0.19954017,-0.22518428,-0.6081461,-0.6357073,-0.0275612
80,0.3750006,0.2519648,"('dominated', 'dominating')",-1.2680612,-1.2567384,-0.4465303,-0.5023868,-0.0558565
81,0.076381594,-0.07416941,"('submissive', 'aggressive')",-0.5923861,-0.45369676,-0.2580023,-0.2639331,-0.0059308
82,-0.68098253,-0.7881283,"('poor', 'rich')",5.721397,5.9096184,2.5202072,2.560745,0.0405378
83,0.120213225,0.09635573,"('powerless', 'powerful')",-0.68290126,-0.77140087,-0.281344,-0.3375226,-0.0561786
84,0.2583011,0.13809222,"('inferior', 'superior')",0.7847192,0.67116183,0.5215102,0.404627,-0.1168832
85,-0.56906086,-0.61693555,"('insignificant', 'prestigious')",0.46703976,0.41928345,-0.0510105,-0.0988261,-0.0478156
86,-2.0472188,-2.1125808,"('uninfluential', 'influential')",0.25079727,0.12586805,-0.8982108,-0.9933563,-0.0951455
87,-0.11326273,-0.27315778,"('unsuccessful', 'successful')",0.8420732,0.85195315,0.3644052,0.2893977,-0.0750075
88,-0.34516695,-0.42598888,"('low', 'eminent')",0.27209365,0.26490793,-0.0365366,-0.0805405,-0.0440039
