,monument_male,monument_female,tuple,average_male,average_female,female-male
43,1.6001966,1.667652,"('irresponsible', 'responsible')",1.6001966,1.667652,0.0674554
44,-1.3971969,-1.3147852,"('prejudiced', 'unprejudiced')",-1.3971969,-1.3147852,0.0824117
45,0.6534817,0.45185164,"('incompetent', 'competent')",0.6534817,0.4518516,-0.2016301
46,-0.29387534,-0.3821119,"('uncompetitive', 'competitive')",-0.2938753,-0.3821119,-0.0882366
47,5.4283524,5.5426245,"('stupid', 'smart')",5.4283524,5.5426245,0.1142721
48,1.062398,1.0618918,"('unintelligent', 'intelligent')",1.062398,1.0618918,-0.0005062
49,-0.36188984,-0.14057623,"('unable', 'able')",-0.3618898,-0.1405762,0.2213136
50,-0.41391715,-0.41014436,"('clumsy', 'skillful')",-0.4139172,-0.4101444,0.0037728
51,0.53000784,0.38704184,"('uneducated', 'educated')",0.5300078,0.3870418,-0.142966
52,-0.74600947,-0.7975377,"('irrational', 'rational')",-0.7460095,-0.7975377,-0.0515282
53,0.27632424,0.28057554,"('uncreative', 'creative')",0.2763242,0.2805755,0.0042513
54,1.1363372,1.2016693,"('incapable', 'capable')",1.1363372,1.2016693,0.0653321
55,1.1919066,1.2248638,"('incompetent', 'clever')",1.1919066,1.2248638,0.0329572
56,0.86280286,0.8085142,"('impractical', 'practical')",0.8628029,0.8085142,-0.0542887
57,-1.9663227,-2.0591197,"('unimaginative', 'imaginative')",-1.9663227,-2.0591197,-0.092797
58,-0.060059734,-0.049959697,"('undiscriminating', 'discriminating')",-0.0600597,-0.0499597,0.0101
59,-0.37824947,-0.31311014,"('foolish', 'wise')",-0.3782495,-0.3131101,0.0651394
60,0.46121803,0.6593578,"('inefficient', 'efficient')",0.461218,0.6593578,0.1981398
61,0.5282261,0.30746463,"('illogical', 'logical')",0.5282261,0.3074646,-0.2207615
62,1.0259176,1.1426312,"('incompetent', 'brilliant')",1.0259176,1.1426312,0.1167136
63,0.63703936,0.6634029,"('unperceptive', 'insightful')",0.6370394,0.6634029,0.0263635
64,-6.245988,-6.121373,"('shy', 'confident')",-6.2459879,-6.1213732,0.1246147
65,1.2750003,1.2111145,"('insecure', 'secure')",1.2750003,1.2111145,-0.0638858
66,-0.021621872,-0.14872377,"('inactive', 'active')",-0.0216219,-0.1487238,-0.1271019
67,-0.68258387,-0.64776844,"('doubtful', 'determined')",-0.6825839,-0.6477684,0.0348155
68,-1.0631634,-0.9639295,"('dependent', 'independent')",-1.0631634,-0.9639295,0.0992339
69,-2.0271666,-2.0085814,"('lazy', 'industrious')",-2.0271666,-2.0085814,0.0185852
70,1.9626286,1.8627354,"('lethargic', 'energetic')",1.9626286,1.8627354,-0.0998932
71,-0.03431399,0.17374645,"('diffident', 'self-confident')",-0.034314,0.1737465,0.2080605
72,0.9022003,1.091403,"('unambitious', 'ambitious')",0.9022003,1.091403,0.1892027
73,-3.520221,-3.2755425,"('helpless', 'self-reliant')",-3.520221,-3.2755425,0.2446785
74,0.44229817,0.3249789,"('undedicated', 'dedicated')",0.4422982,0.3249789,-0.1173193
75,-1.0272846,-0.93444,"('meek', 'impulsive')",-1.0272846,-0.93444,0.0928446
76,1.244157,1.2736782,"('anxious', 'daring')",1.244157,1.2736782,0.0295212
77,-0.962145,-0.90626466,"('unmotivated', 'motivated')",-0.962145,-0.9062647,0.0558803
78,-0.6422676,-0.6513661,"('nonresilient', 'resilient')",-0.6422676,-0.6513661,-0.0090985
79,-0.22974649,-0.36219266,"('wavering', 'unwavering')",-0.2297465,-0.3621927,-0.1324462
80,0.2778301,0.077053726,"('dominated', 'dominating')",0.2778301,0.0770537,-0.2007764
81,0.7838062,0.75154763,"('submissive', 'aggressive')",0.7838062,0.7515476,-0.0322586
82,6.3409586,6.3913474,"('poor', 'rich')",6.3409586,6.3913474,0.0503888
83,-0.58432347,-0.5082967,"('powerless', 'powerful')",-0.5843235,-0.5082967,0.0760268
84,0.52496505,0.43303806,"('inferior', 'superior')",0.524965,0.4330381,-0.0919269
85,-1.5101844,-1.3862523,"('insignificant', 'prestigious')",-1.5101844,-1.3862523,0.1239321
86,0.6158824,0.4837299,"('uninfluential', 'influential')",0.6158824,0.4837299,-0.1321525
87,-0.1115371,-0.08926816,"('unsuccessful', 'successful')",-0.1115371,-0.0892682,0.0222689
88,0.042043015,0.09720266,"('low', 'eminent')",0.042043,0.0972027,0.0551597
