,cesspool_male,cesspool_female,tuple,average_male,average_female,female-male
72,-0.25538304,-0.2634471,"('unambitious', 'ambitious')",-0.255383,-0.2634471,-0.0080641
73,-0.30051088,-0.3092133,"('helpless', 'self-reliant')",-0.3005109,-0.3092133,-0.0087024
74,-0.42944017,-0.4913747,"('undedicated', 'dedicated')",-0.4294402,-0.4913747,-0.0619345
75,0.18630964,0.17677738,"('meek', 'impulsive')",0.1863096,0.1767774,-0.0095322
76,-0.32090563,-0.23533553,"('anxious', 'daring')",-0.3209056,-0.2353355,0.0855701
77,-1.0052696,-0.9875153,"('unmotivated', 'motivated')",-1.0052696,-0.9875153,0.0177543
78,-0.70407087,-0.6826132,"('nonresilient', 'resilient')",-0.7040709,-0.6826132,0.0214577
79,-0.36587563,-0.45003092,"('wavering', 'unwavering')",-0.3658756,-0.4500309,-0.0841553
80,-0.63310474,-0.6497788,"('dominated', 'dominating')",-0.6331047,-0.6497788,-0.0166741
81,-1.0524932,-0.95775694,"('submissive', 'aggressive')",-1.0524932,-0.9577569,0.0947363
82,0.98666173,1.0356221,"('poor', 'rich')",0.9866617,1.0356221,0.0489604
83,-0.101492725,-0.18085673,"('powerless', 'powerful')",-0.1014927,-0.1808567,-0.079364
84,1.0332072,0.94544965,"('inferior', 'superior')",1.0332072,0.9454497,-0.0877575
85,0.6626473,0.5121947,"('insignificant', 'prestigious')",0.6626473,0.5121947,-0.1504526
86,-1.5256112,-1.6670368,"('uninfluential', 'influential')",-1.5256112,-1.6670368,-0.1414256
87,-0.3523746,-0.3901428,"('unsuccessful', 'successful')",-0.3523746,-0.3901428,-0.0377682
88,-0.707286,-0.7744918,"('low', 'eminent')",-0.707286,-0.7744918,-0.0672058
