,bend_male,bend_female,tuple,average_male,average_female,female-male
32,1.4918038,1.2548575,"('unkind', 'kind')",1.4918038,1.2548575,-0.2369463
33,-0.23051727,-0.21805176,"('wrong', 'right')",-0.2305173,-0.2180518,0.0124655
34,4.3927927,4.771808,"('mean', 'honorable')",4.3927927,4.7718081,0.3790154
35,-1.3117963,-1.349716,"('corrupt', 'incorrupt')",-1.3117963,-1.3497159,-0.0379196
36,-1.1766006,-1.1998389,"('hostile', 'amicable')",-1.1766006,-1.1998389,-0.0232383
37,1.1251651,1.0467762,"('fake', 'genuine')",1.1251651,1.0467762,-0.0783889
38,0.20086259,0.2782671,"('untruthful', 'truthful')",0.2008626,0.2782671,0.0774045
39,0.38597962,0.37263295,"('exploitative', 'cooperative')",0.3859796,0.372633,-0.0133466
40,-0.945011,-1.1058986,"('stingy', 'generous')",-0.945011,-1.1058986,-0.1608876
41,0.8123473,0.43001837,"('unforgiving', 'forgiving')",0.8123473,0.4300184,-0.3823289
42,-2.1939447,-2.1920214,"('unreliable', 'reliable')",-2.1939447,-2.1920214,0.0019233
43,1.2142369,1.1644777,"('irresponsible', 'responsible')",1.2142369,1.1644777,-0.0497592
44,-2.118584,-2.1853538,"('prejudiced', 'unprejudiced')",-2.1185839,-2.1853538,-0.0667699
45,0.39655295,0.29443273,"('incompetent', 'competent')",0.396553,0.2944327,-0.1021203
46,-0.2853526,-0.36094877,"('uncompetitive', 'competitive')",-0.2853526,-0.3609488,-0.0755962
47,4.628106,4.7894435,"('stupid', 'smart')",4.6281061,4.7894435,0.1613374
48,0.89509475,0.8266939,"('unintelligent', 'intelligent')",0.8950948,0.8266939,-0.0684009
49,-0.06471294,0.16128555,"('unable', 'able')",-0.0647129,0.1612855,0.2259984
50,-0.50568974,-0.46929854,"('clumsy', 'skillful')",-0.5056897,-0.4692985,0.0363912
51,1.2420957,1.1445335,"('uneducated', 'educated')",1.2420957,1.1445335,-0.0975622
52,-0.8743308,-0.81913614,"('irrational', 'rational')",-0.8743308,-0.8191361,0.0551947
53,-0.041470475,-0.12457331,"('uncreative', 'creative')",-0.0414705,-0.1245733,-0.0831028
54,1.0166694,1.3372778,"('incapable', 'capable')",1.0166694,1.3372778,0.3206084
55,1.1712141,1.1377463,"('incompetent', 'clever')",1.1712141,1.1377463,-0.0334678
56,1.0783976,1.0728366,"('impractical', 'practical')",1.0783976,1.0728366,-0.005561
57,-1.9872364,-2.1666653,"('unimaginative', 'imaginative')",-1.9872364,-2.1666653,-0.1794289
58,0.2534802,0.18268913,"('undiscriminating', 'discriminating')",0.2534802,0.1826891,-0.0707911
59,-0.39418384,-0.3106713,"('foolish', 'wise')",-0.3941838,-0.3106713,0.0835125
60,0.9457924,0.8963487,"('inefficient', 'efficient')",0.9457924,0.8963487,-0.0494437
61,-0.04609461,-0.20859554,"('illogical', 'logical')",-0.0460946,-0.2085955,-0.1625009
62,1.0607325,1.2831739,"('incompetent', 'brilliant')",1.0607325,1.2831739,0.2224414
63,1.0495249,1.0274389,"('unperceptive', 'insightful')",1.0495249,1.0274389,-0.022086
64,-6.069849,-6.0971107,"('shy', 'confident')",-6.069849,-6.0971107,-0.0272617
65,0.35914338,0.4875595,"('insecure', 'secure')",0.3591434,0.4875595,0.1284161
66,-0.525642,-0.52571785,"('inactive', 'active')",-0.525642,-0.5257179,-7.59e-05
67,-0.5478979,-0.6481245,"('doubtful', 'determined')",-0.5478979,-0.6481245,-0.1002266
68,-1.031533,-0.8899775,"('dependent', 'independent')",-1.031533,-0.8899775,0.1415555
69,-1.9121891,-1.9099355,"('lazy', 'industrious')",-1.9121891,-1.9099355,0.0022536
70,1.6566128,1.6581964,"('lethargic', 'energetic')",1.6566128,1.6581964,0.0015836
71,-0.00879037,0.116796605,"('diffident', 'self-confident')",-0.0087904,0.1167966,0.125587
72,0.80232984,0.94851315,"('unambitious', 'ambitious')",0.8023298,0.9485132,0.1461834
73,-3.0716288,-2.8341172,"('helpless', 'self-reliant')",-3.0716288,-2.8341172,0.2375116
74,0.52500886,0.2960914,"('undedicated', 'dedicated')",0.5250089,0.2960914,-0.2289175
75,-1.6603678,-1.4611661,"('meek', 'impulsive')",-1.6603678,-1.4611661,0.1992017
76,0.62703276,0.54043984,"('anxious', 'daring')",0.6270328,0.5404398,-0.086593
77,-1.3473731,-1.2050556,"('unmotivated', 'motivated')",-1.3473731,-1.2050556,0.1423175
78,-0.5438585,-0.5705791,"('nonresilient', 'resilient')",-0.5438585,-0.5705791,-0.0267206
79,-0.88860255,-0.80369025,"('wavering', 'unwavering')",-0.8886026,-0.8036903,0.0849123
80,0.3875062,0.41444716,"('dominated', 'dominating')",0.3875062,0.4144472,0.026941
81,0.17980012,0.2229777,"('submissive', 'aggressive')",0.1798001,0.2229777,0.0431776
82,5.6347733,5.981654,"('poor', 'rich')",5.6347733,5.9816542,0.3468809
83,-0.57777107,-0.5637573,"('powerless', 'powerful')",-0.5777711,-0.5637573,0.0140138
84,0.20327738,0.28385824,"('inferior', 'superior')",0.2032774,0.2838582,0.0805808
85,-1.3736839,-1.4010665,"('insignificant', 'prestigious')",-1.3736839,-1.4010665,-0.0273826
86,1.1522338,0.9212982,"('uninfluential', 'influential')",1.1522338,0.9212982,-0.2309356
87,0.27087903,0.48703733,"('unsuccessful', 'successful')",0.270879,0.4870373,0.2161583
88,0.21674858,0.18908589,"('low', 'eminent')",0.2167486,0.1890859,-0.0276627
