,visual_male,visual_female,tuple,average_male,average_female,female-male
47,4.6541605,4.8043666,"('stupid', 'smart')",4.6541605,4.8043666,0.1502061
48,0.15690784,0.16089325,"('unintelligent', 'intelligent')",0.1569078,0.1608932,0.0039854
49,-0.060651757,-0.037560616,"('unable', 'able')",-0.0606518,-0.0375606,0.0230912
50,-0.4834298,-0.5228045,"('clumsy', 'skillful')",-0.4834298,-0.5228045,-0.0393747
51,0.21437468,0.18657917,"('uneducated', 'educated')",0.2143747,0.1865792,-0.0277955
52,-0.27728763,-0.4007945,"('irrational', 'rational')",-0.2772876,-0.4007945,-0.1235069
53,0.07529756,0.02066951,"('uncreative', 'creative')",0.0752976,0.0206695,-0.0546281
54,0.9251938,0.9495346,"('incapable', 'capable')",0.9251938,0.9495346,0.0243408
55,0.4623313,0.51916087,"('incompetent', 'clever')",0.4623313,0.5191609,0.0568296
56,0.25181705,0.29164243,"('impractical', 'practical')",0.251817,0.2916424,0.0398254
57,-2.508726,-2.476494,"('unimaginative', 'imaginative')",-2.5087259,-2.4764941,0.0322318
58,0.3234335,0.29903084,"('undiscriminating', 'discriminating')",0.3234335,0.2990308,-0.0244027
59,-0.20209987,-0.2072544,"('foolish', 'wise')",-0.2020999,-0.2072544,-0.0051545
60,0.16992688,0.32382116,"('inefficient', 'efficient')",0.1699269,0.3238212,0.1538943
61,0.16753662,0.05889623,"('illogical', 'logical')",0.1675366,0.0588962,-0.1086404
62,0.089328386,0.20547798,"('incompetent', 'brilliant')",0.0893284,0.205478,0.1161496
63,-0.5580991,-0.49392775,"('unperceptive', 'insightful')",-0.5580991,-0.4939277,0.0641714
64,-6.1776943,-6.154633,"('shy', 'confident')",-6.1776943,-6.154633,0.0230613
65,-0.071170636,0.02767361,"('insecure', 'secure')",-0.0711706,0.0276736,0.0988442
66,-0.03454145,-0.1024413,"('inactive', 'active')",-0.0345415,-0.1024413,-0.0678998
67,-0.61364144,-0.54551965,"('doubtful', 'determined')",-0.6136414,-0.5455196,0.0681218
68,-0.86271477,-0.92117774,"('dependent', 'independent')",-0.8627148,-0.9211777,-0.0584629
69,-1.9039345,-1.9816506,"('lazy', 'industrious')",-1.9039345,-1.9816506,-0.0777161
70,1.0281574,1.0348631,"('lethargic', 'energetic')",1.0281574,1.0348631,0.0067057
71,0.54320306,0.5567119,"('diffident', 'self-confident')",0.5432031,0.5567119,0.0135088
72,0.696802,0.83859533,"('unambitious', 'ambitious')",0.696802,0.8385953,0.1417933
73,-2.6747735,-2.6696727,"('helpless', 'self-reliant')",-2.6747735,-2.6696727,0.0051008
74,0.067650154,-0.04324229,"('undedicated', 'dedicated')",0.0676502,-0.0432423,-0.1108925
75,-0.5120483,-0.4594767,"('meek', 'impulsive')",-0.5120483,-0.4594767,0.0525716
76,0.79453593,0.8247127,"('anxious', 'daring')",0.7945359,0.8247127,0.0301768
77,-1.4732623,-1.2898338,"('unmotivated', 'motivated')",-1.4732623,-1.2898338,0.1834285
78,-0.89282274,-0.8926845,"('nonresilient', 'resilient')",-0.8928227,-0.8926845,0.0001382
79,-0.12428519,-0.17422304,"('wavering', 'unwavering')",-0.1242852,-0.174223,-0.0499378
80,-0.33656585,-0.359648,"('dominated', 'dominating')",-0.3365659,-0.359648,-0.0230821
81,-0.14938112,-0.024040326,"('submissive', 'aggressive')",-0.1493811,-0.0240403,0.1253408
82,5.6381507,5.773059,"('poor', 'rich')",5.6381507,5.7730589,0.1349082
83,-0.48926997,-0.40042076,"('powerless', 'powerful')",-0.48927,-0.4004208,0.0888492
84,0.6641001,0.6600632,"('inferior', 'superior')",0.6641001,0.6600632,-0.0040369
85,-0.08106657,-0.26140967,"('insignificant', 'prestigious')",-0.0810666,-0.2614097,-0.1803431
86,0.02751372,0.02665164,"('uninfluential', 'influential')",0.0275137,0.0266516,-0.0008621
87,-0.7299087,-0.64146656,"('unsuccessful', 'successful')",-0.7299087,-0.6414666,0.0884421
88,0.0819087,0.07806417,"('low', 'eminent')",0.0819087,0.0780642,-0.0038445
