,singer_male,singer_female,tuple,average_male,average_female,female-male
39,0.6353953,0.6355187,"('exploitative', 'cooperative')",0.6353953,0.6355187,0.0001234
40,-2.1886053,-2.32614,"('stingy', 'generous')",-2.1886053,-2.3261399,-0.1375346
41,0.74201673,0.7095738,"('unforgiving', 'forgiving')",0.7420167,0.7095738,-0.0324429
42,-3.2208948,-3.1985817,"('unreliable', 'reliable')",-3.2208948,-3.1985817,0.0223131
43,1.0862112,1.1918217,"('irresponsible', 'responsible')",1.0862112,1.1918217,0.1056105
44,-1.5059235,-1.5458455,"('prejudiced', 'unprejudiced')",-1.5059235,-1.5458455,-0.039922
45,-0.004710812,0.04718516,"('incompetent', 'competent')",-0.0047108,0.0471852,0.051896
46,-0.20575586,-0.08374353,"('uncompetitive', 'competitive')",-0.2057559,-0.0837435,0.1220124
47,5.2637596,5.2643127,"('stupid', 'smart')",5.2637596,5.2643127,0.0005531
48,0.62306505,0.5981065,"('unintelligent', 'intelligent')",0.6230651,0.5981065,-0.0249586
49,-0.30225962,-0.3449883,"('unable', 'able')",-0.3022596,-0.3449883,-0.0427287
50,-0.36792922,-0.33744642,"('clumsy', 'skillful')",-0.3679292,-0.3374464,0.0304828
51,0.46532315,0.44519275,"('uneducated', 'educated')",0.4653232,0.4451928,-0.0201304
52,-1.0564737,-1.2151365,"('irrational', 'rational')",-1.0564737,-1.2151365,-0.1586628
53,0.14599356,0.12479015,"('uncreative', 'creative')",0.1459936,0.1247901,-0.0212035
54,0.74880266,0.78278095,"('incapable', 'capable')",0.7488027,0.7827809,0.0339782
55,0.91615504,1.004512,"('incompetent', 'clever')",0.916155,1.004512,0.088357
56,1.0364906,1.1918147,"('impractical', 'practical')",1.0364906,1.1918147,0.1553241
57,-3.0560496,-2.967768,"('unimaginative', 'imaginative')",-3.0560496,-2.967768,0.0882816
58,-0.2940792,-0.2446127,"('undiscriminating', 'discriminating')",-0.2940792,-0.2446127,0.0494665
59,-0.30536917,-0.34798992,"('foolish', 'wise')",-0.3053692,-0.3479899,-0.0426207
60,1.3371228,1.4506471,"('inefficient', 'efficient')",1.3371228,1.4506471,0.1135243
61,0.00037978776,-0.13514498,"('illogical', 'logical')",0.0003798,-0.135145,-0.1355248
62,0.86767834,0.95688546,"('incompetent', 'brilliant')",0.8676783,0.9568855,0.0892072
63,0.5419409,0.6491445,"('unperceptive', 'insightful')",0.5419409,0.6491445,0.1072036
64,-6.0316186,-5.9356627,"('shy', 'confident')",-6.0316186,-5.9356627,0.0959559
65,0.35398874,0.42049992,"('insecure', 'secure')",0.3539887,0.4204999,0.0665112
66,-1.0119053,-1.1438298,"('inactive', 'active')",-1.0119053,-1.1438298,-0.1319245
67,-0.06787191,-0.024525754,"('doubtful', 'determined')",-0.0678719,-0.0245258,0.0433461
68,-0.77115864,-0.7317451,"('dependent', 'independent')",-0.7711586,-0.7317451,0.0394135
69,-2.0625112,-2.1446462,"('lazy', 'industrious')",-2.0625112,-2.1446462,-0.082135
70,0.706493,0.67430234,"('lethargic', 'energetic')",0.706493,0.6743023,-0.0321907
71,0.6203508,0.6266983,"('diffident', 'self-confident')",0.6203508,0.6266983,0.0063475
72,0.33783516,0.3263985,"('unambitious', 'ambitious')",0.3378352,0.3263985,-0.0114367
73,-3.3882117,-3.306728,"('helpless', 'self-reliant')",-3.3882117,-3.3067279,0.0814838
74,0.2439527,0.25379598,"('undedicated', 'dedicated')",0.2439527,0.253796,0.0098433
75,-1.4974636,-1.4156365,"('meek', 'impulsive')",-1.4974636,-1.4156365,0.0818271
76,0.5935951,0.63050526,"('anxious', 'daring')",0.5935951,0.6305053,0.0369102
77,-0.67475235,-0.48985678,"('unmotivated', 'motivated')",-0.6747524,-0.4898568,0.1848956
78,-0.19353898,-0.19278938,"('nonresilient', 'resilient')",-0.193539,-0.1927894,0.0007496
79,-0.5015215,-0.4581075,"('wavering', 'unwavering')",-0.5015215,-0.4581075,0.043414
80,-0.23544729,-0.29445198,"('dominated', 'dominating')",-0.2354473,-0.294452,-0.0590047
81,-0.22555956,-0.1397459,"('submissive', 'aggressive')",-0.2255596,-0.1397459,0.0858137
82,5.1090713,5.138305,"('poor', 'rich')",5.1090713,5.1383052,0.0292339
83,-0.4419506,-0.49426845,"('powerless', 'powerful')",-0.4419506,-0.4942684,-0.0523178
84,0.011646915,-0.020593397,"('inferior', 'superior')",0.0116469,-0.0205934,-0.0322403
85,-0.7669889,-0.78748673,"('insignificant', 'prestigious')",-0.7669889,-0.7874867,-0.0204978
86,0.79293984,0.69186974,"('uninfluential', 'influential')",0.7929398,0.6918697,-0.1010701
87,-0.50162375,-0.46251628,"('unsuccessful', 'successful')",-0.5016237,-0.4625163,0.0391074
88,0.20008808,0.22065492,"('low', 'eminent')",0.2000881,0.2206549,0.0205668
