,private_male,private_female,tuple,average_male,average_female,female-male
39,0.6210351,0.67172563,"('exploitative', 'cooperative')",0.6210351,0.6717256,0.0506905
40,-2.174266,-2.3121126,"('stingy', 'generous')",-2.1742661,-2.3121126,-0.1378465
41,0.7598722,0.6653884,"('unforgiving', 'forgiving')",0.7598722,0.6653884,-0.0944838
42,-1.9584345,-1.9408859,"('unreliable', 'reliable')",-1.9584345,-1.9408859,0.0175486
43,1.6076068,1.7084502,"('irresponsible', 'responsible')",1.6076068,1.7084502,0.1008434
44,-1.0546129,-1.0955178,"('prejudiced', 'unprejudiced')",-1.0546129,-1.0955178,-0.0409049
45,1.0380201,0.94592655,"('incompetent', 'competent')",1.0380201,0.9459265,-0.0920936
46,0.33329263,0.41221106,"('uncompetitive', 'competitive')",0.3332926,0.4122111,0.0789185
47,4.788109,5.1899166,"('stupid', 'smart')",4.7881088,5.1899166,0.4018078
48,0.9269027,0.88273466,"('unintelligent', 'intelligent')",0.9269027,0.8827347,-0.044168
49,0.42158356,0.56996596,"('unable', 'able')",0.4215836,0.569966,0.1483824
50,-0.14773998,-0.09622346,"('clumsy', 'skillful')",-0.14774,-0.0962235,0.0515165
51,1.4568576,1.3449104,"('uneducated', 'educated')",1.4568576,1.3449104,-0.1119472
52,-0.97977966,-1.2106221,"('irrational', 'rational')",-0.9797797,-1.2106221,-0.2308424
53,0.06526012,0.06869403,"('uncreative', 'creative')",0.0652601,0.068694,0.0034339
54,0.6260953,0.7434853,"('incapable', 'capable')",0.6260953,0.7434853,0.11739
55,1.5871953,1.6209223,"('incompetent', 'clever')",1.5871953,1.6209223,0.033727
56,2.0164032,2.0645378,"('impractical', 'practical')",2.0164032,2.0645378,0.0481346
57,-1.6966411,-1.7698512,"('unimaginative', 'imaginative')",-1.6966411,-1.7698512,-0.0732101
58,-0.11772658,-0.12067359,"('undiscriminating', 'discriminating')",-0.1177266,-0.1206736,-0.002947
59,-0.50002307,-0.51132965,"('foolish', 'wise')",-0.5000231,-0.5113297,-0.0113066
60,1.5235354,1.6874231,"('inefficient', 'efficient')",1.5235354,1.6874231,0.1638877
61,0.40011337,0.2575382,"('illogical', 'logical')",0.4001134,0.2575382,-0.1425752
62,1.8089404,1.9104668,"('incompetent', 'brilliant')",1.8089404,1.9104668,0.1015264
63,0.9425775,1.018229,"('unperceptive', 'insightful')",0.9425775,1.018229,0.0756515
64,-4.8274927,-4.916188,"('shy', 'confident')",-4.8274927,-4.9161878,-0.0886951
65,0.8989073,1.0417966,"('insecure', 'secure')",0.8989073,1.0417966,0.1428893
66,-0.9677207,-1.0375308,"('inactive', 'active')",-0.9677207,-1.0375308,-0.0698101
67,-0.1539157,-0.090135686,"('doubtful', 'determined')",-0.1539157,-0.0901357,0.06378
68,-0.840037,-0.864595,"('dependent', 'independent')",-0.840037,-0.864595,-0.024558
69,-1.8634672,-1.8996048,"('lazy', 'industrious')",-1.8634672,-1.8996048,-0.0361376
70,1.5237049,1.5802048,"('lethargic', 'energetic')",1.5237049,1.5802048,0.0564999
71,0.39109665,0.3076615,"('diffident', 'self-confident')",0.3910967,0.3076615,-0.0834352
72,-0.30828828,-0.10283755,"('unambitious', 'ambitious')",-0.3082883,-0.1028375,0.2054508
73,-3.066479,-3.0465517,"('helpless', 'self-reliant')",-3.066479,-3.0465517,0.0199273
74,0.5047889,0.41252208,"('undedicated', 'dedicated')",0.5047889,0.4125221,-0.0922668
75,-1.3502674,-1.2174836,"('meek', 'impulsive')",-1.3502674,-1.2174836,0.1327838
76,0.5687862,0.69212174,"('anxious', 'daring')",0.5687862,0.6921217,0.1233355
77,-0.217408,-0.2752416,"('unmotivated', 'motivated')",-0.217408,-0.2752416,-0.0578336
78,-0.3845864,-0.44412175,"('nonresilient', 'resilient')",-0.3845864,-0.4441217,-0.0595353
79,-0.66447943,-0.6936643,"('wavering', 'unwavering')",-0.6644794,-0.6936643,-0.0291849
80,0.56726384,0.47271165,"('dominated', 'dominating')",0.5672638,0.4727117,-0.0945521
81,0.6447561,0.7690452,"('submissive', 'aggressive')",0.6447561,0.7690452,0.1242891
82,5.700244,5.98297,"('poor', 'rich')",5.7002439,5.9829702,0.2827263
83,0.0027253106,-0.09025102,"('powerless', 'powerful')",0.0027253,-0.090251,-0.0929763
84,-0.061745256,-0.14802517,"('inferior', 'superior')",-0.0617453,-0.1480252,-0.0862799
85,-1.2397436,-1.5381742,"('insignificant', 'prestigious')",-1.2397436,-1.5381742,-0.2984306
86,0.9287072,0.8923503,"('uninfluential', 'influential')",0.9287072,0.8923503,-0.0363569
87,0.8432678,0.76748776,"('unsuccessful', 'successful')",0.8432678,0.7674878,-0.07578
88,0.62216336,0.31318095,"('low', 'eminent')",0.6221634,0.313181,-0.3089824
