,marathon_male,marathon_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
13,-0.3415113,-0.5542301,"('impolite', 'polite')",0.52499866,0.46258396,-0.41963884,-0.5520582,-0.0787172,-0.2145681,-0.1358509
14,-0.70671785,-0.8021519,"('antisocial', 'social')",1.629305,1.6547762,0.4419886,0.31577826,0.4548586,0.3894675,-0.0653911
15,0.5272175,0.45096207,"('boring', 'funny')",0.19243127,0.06405903,-0.26278245,-0.33167157,0.1522888,0.0611165,-0.0911723
16,-1.3142354,-1.3771267,"('unpopular', 'popular')",-0.44811866,-0.5860358,0.22949082,0.11803805,-0.5109545,-0.6150415,-0.104087
17,-0.4326795,-0.41600505,"('nasty', 'nice')",-1.3251096,-1.2857479,-0.71258205,-0.64935803,-0.8234571,-0.7837036,0.0397535
18,0.9856116,0.9261332,"('disagreeable', 'welcoming')",-0.0026194677,-0.015408799,-0.92460096,-0.89774257,0.0194637,0.0043273,-0.0151364
19,-0.80209744,-0.71287924,"('inhospitable', 'hospitable')",-1.596779,-1.656174,-1.289374,-1.1592749,-1.2294168,-1.1761093,0.0533075
20,-0.7258508,-0.59060174,"('rough', 'thoughtful')",-0.6645664,-0.6108986,0.47734484,0.54723096,-0.3043574,-0.2180898,0.0862676
21,0.10295857,-0.1557001,"('immoral', 'moral')",1.9518458,1.7238795,0.36712316,0.25180224,0.8073092,0.6066605,-0.2006487
22,-0.44601247,-0.5514373,"('untrustworthy', 'trustworthy')",0.7075474,0.56413317,-0.6469131,-0.7195046,-0.1284594,-0.2356029,-0.1071435
23,0.24121597,0.038499285,"('insincere', 'sincere')",1.2104452,1.0148548,5.8264775,5.4842277,2.4260462,2.1791938,-0.2468524
24,1.3014086,1.265442,"('dishonest', 'honest')",1.625186,1.5222201,0.7762719,0.7384656,1.2342889,1.1753759,-0.058913
25,0.5921933,0.5723994,"('egoistic', 'altruistic')",0.7953435,0.6576939,0.7017138,0.6760801,0.6964169,0.6353911,-0.0610258
26,1.4174998,1.29135,"('hardhearted', 'benevolent')",1.2380394,1.1288373,1.4920368,1.3752946,1.3825253,1.2651607,-0.1173646
27,0.30788335,0.45320565,"('hardhearted', 'softhearted')",-0.47257876,-0.3722259,0.34736493,0.41496244,0.0608898,0.1653141,0.1044243
28,0.37196034,0.18591645,"('disloyal', 'loyal')",0.8882287,0.54162407,1.1001804,0.83357817,0.7867898,0.5203729,-0.2664169
29,-0.28539297,-0.28591788,"('unfair', 'fair')",-0.08924405,-0.05431337,-0.37089407,-0.3802585,-0.2485104,-0.2401632,0.0083472
30,0.3410848,0.21045287,"('intolerant', 'tolerant')",0.68716997,0.66821074,0.94488645,0.87159,0.6577137,0.5834179,-0.0742958
31,-0.83627266,-0.6708919,"('evil', 'good')",-1.2698683,-1.2714578,-1.9305358,-1.811638,-1.3455588,-1.2513293,0.0942295
32,0.62175894,0.36540565,"('unkind', 'kind')",0.73615026,0.54832,1.3040625,0.9510132,0.8873239,0.6215796,-0.2657443
33,0.76563466,0.7354135,"('wrong', 'right')",1.1077304,1.0576869,-1.1873223,-1.2054088,0.2286809,0.1958972,-0.0327837
34,-1.0873072,-0.98542076,"('mean', 'honorable')",0.40658113,0.47257528,4.9423704,5.101946,1.4205481,1.5297001,0.109152
35,-0.31269673,-0.2336165,"('corrupt', 'incorrupt')",-2.128143,-2.1422708,-1.5595797,-1.5500745,-1.3334732,-1.308654,0.0248192
36,-0.6523193,-0.56242925,"('hostile', 'amicable')",-1.9160385,-2.177607,-1.156245,-1.2039394,-1.2415343,-1.3146586,-0.0731243
37,0.051201016,-0.007882483,"('fake', 'genuine')",0.32305667,0.2740245,-0.01823218,-0.023644133,0.1186752,0.0808326,-0.0378426
38,0.057477012,-0.0658573,"('untruthful', 'truthful')",0.76428056,0.553498,0.040301733,0.03495778,0.2873531,0.1741995,-0.1131536
39,1.4723505,1.5576371,"('exploitative', 'cooperative')",0.61399645,0.74670255,0.08854067,0.17043245,0.7249626,0.824924,0.0999614
40,1.0069457,0.9204725,"('stingy', 'generous')",0.6168102,0.5645041,-2.2175918,-2.1712675,-0.1979453,-0.2287637,-0.0308184
41,0.11881924,-0.02561138,"('unforgiving', 'forgiving')",0.739393,0.56535405,-0.20301765,-0.26990825,0.2183982,0.0899448,-0.1284534
42,0.888783,0.8565379,"('unreliable', 'reliable')",1.1150538,1.1339242,-2.0102625,-1.876518,-0.002142,0.0379814,0.0401234
43,0.02828119,0.053972792,"('irresponsible', 'responsible')",0.6502191,0.734537,0.7098082,0.73284686,0.4627695,0.5071189,0.0443494
44,-0.8712265,-0.75048447,"('prejudiced', 'unprejudiced')",-0.57616156,-0.3853576,-1.2211186,-1.1812402,-0.8895022,-0.7723608,0.1171414
45,-0.80998576,-0.9182496,"('incompetent', 'competent')",0.65974855,0.5075888,0.38068163,0.25723872,0.0768148,-0.0511407,-0.1279555
46,-0.503512,-0.6323745,"('uncompetitive', 'competitive')",1.2282043,1.1440505,0.064263284,0.0150869135,0.2629852,0.1755876,-0.0873976
47,-0.8903306,-0.9064026,"('stupid', 'smart')",0.99336547,0.9834586,5.1702685,5.153299,1.7577678,1.7434516,-0.0143162
48,0.51047933,0.33675385,"('unintelligent', 'intelligent')",1.485757,1.3556734,0.94794947,0.92306304,0.9813952,0.8718301,-0.1095651
49,-0.28655457,-0.28248933,"('unable', 'able')",-0.55606276,-0.4738757,-0.4980603,-0.44006264,-0.4468925,-0.3988092,0.0480833
50,-0.38436332,-0.40296626,"('clumsy', 'skillful')",-0.13156071,-0.286172,0.090764,-0.013958318,-0.14172,-0.2343655,-0.0926455
51,-0.78729683,-1.0429257,"('uneducated', 'educated')",-0.17273727,-0.29346347,0.7316574,0.5248848,-0.0761256,-0.2705015,-0.1943759
52,0.27109683,0.19839156,"('irrational', 'rational')",0.1154696,-0.11851967,-0.3283049,-0.44929832,0.0194205,-0.1231421,-0.1425626
53,0.6140531,0.5927381,"('uncreative', 'creative')",0.84039056,0.56913096,0.47069213,0.33876,0.641712,0.5002097,-0.1415023
54,0.17483807,0.06954983,"('incapable', 'capable')",-0.22826955,-0.34475994,0.4746602,0.36293796,0.1404096,0.0292426,-0.111167
55,-0.5820786,-0.68872774,"('incompetent', 'clever')",1.1450748,1.0797046,0.92443866,0.8670836,0.4958116,0.4193535,-0.0764581
56,-0.2662267,-0.43672448,"('impractical', 'practical')",1.5204903,1.4674547,0.24806862,0.1278394,0.5007774,0.3861899,-0.1145875
57,-0.43664256,-0.5507187,"('unimaginative', 'imaginative')",0.59420216,0.40034425,-2.3853765,-2.4486501,-0.7426056,-0.8663415,-0.1237359
58,-0.95844746,-0.98864466,"('undiscriminating', 'discriminating')",0.6692037,0.5894261,0.2042986,0.3014142,-0.0283151,-0.0326015,-0.0042864
59,0.6071194,0.58979714,"('foolish', 'wise')",0.6564683,0.5319863,-0.28043476,-0.2568787,0.3277177,0.2883016,-0.0394161
60,0.52839977,0.47211,"('inefficient', 'efficient')",1.2747335,1.4160473,0.6148498,0.7025467,0.8059944,0.863568,0.0575736
61,0.8489143,0.7586646,"('illogical', 'logical')",1.3538296,1.2375773,0.71167994,0.559997,0.9714746,0.8520796,-0.119395
62,0.4026864,0.34995827,"('incompetent', 'brilliant')",1.4414371,1.5887301,0.9794919,1.0792716,0.9412051,1.0059867,0.0647816
63,0.19721667,0.07569042,"('unperceptive', 'insightful')",1.4230272,1.2706532,0.7648483,0.7724764,0.7950307,0.7062733,-0.0887574
64,0.1799834,0.06312252,"('shy', 'confident')",1.3226763,1.3017349,-4.8403177,-4.815496,-1.1125526,-1.1502128,-0.0376602
65,-0.28393987,-0.45704848,"('insecure', 'secure')",1.0385035,0.97657144,0.7961771,0.7316083,0.5169136,0.4170438,-0.0998698
66,-0.40219545,-0.2959539,"('inactive', 'active')",-1.0820444,-1.1085095,0.21746802,0.21648784,-0.4222573,-0.3959918,0.0262655
67,0.53867406,0.43071368,"('doubtful', 'determined')",0.10201226,0.15924823,-0.0547344,-0.18640907,0.1953173,0.1345176,-0.0607997
68,0.13860004,0.015619056,"('dependent', 'independent')",-0.8747355,-0.9427329,-0.7325912,-0.7044711,-0.4895755,-0.5438616,-0.0542861
69,-0.41472715,-0.26764062,"('lazy', 'industrious')",0.33958322,0.36435515,-1.4098749,-1.2198485,-0.4950063,-0.374378,0.1206283
70,-0.37700033,-0.42787248,"('lethargic', 'energetic')",0.241026,0.29036608,0.51237917,0.5461809,0.1254683,0.1362248,0.0107565
71,0.97468454,0.9178808,"('diffident', 'self-confident')",0.6353146,0.5825583,-0.068268344,-0.15844123,0.5139103,0.4473326,-0.0665777
72,1.259241,1.2551054,"('unambitious', 'ambitious')",0.48806205,0.5263685,-0.31321028,-0.32238778,0.4780309,0.486362,0.0083311
73,1.4077299,1.4002357,"('helpless', 'self-reliant')",1.2253841,1.0722449,-3.3116412,-3.1810703,-0.2261758,-0.2361966,-0.0100208
74,1.6243938,1.6032723,"('undedicated', 'dedicated')",0.45646524,0.3978633,-0.060393587,-0.14085054,0.6734885,0.620095,-0.0533935
75,-0.17017731,-0.09074218,"('meek', 'impulsive')",-1.0335662,-1.0214577,-0.6514147,-0.5441965,-0.6183861,-0.5521321,0.066254
76,0.5663512,0.59489876,"('anxious', 'daring')",0.39118114,0.49464193,0.4873711,0.4694129,0.4816345,0.5196512,0.0380167
77,-0.08205936,-0.08875472,"('unmotivated', 'motivated')",0.66077465,0.52033365,-0.9235115,-0.8090704,-0.1149321,-0.1258305,-0.0108984
78,-1.0969851,-1.0693089,"('nonresilient', 'resilient')",0.12995712,0.105770886,-0.08525391,-0.031458564,-0.3507606,-0.3316655,0.0190951
79,0.029532207,0.016860586,"('wavering', 'unwavering')",-0.81466275,-1.0470209,-0.9176377,-0.92994356,-0.5675894,-0.653368,-0.0857786
80,-0.06772616,-0.21408412,"('dominated', 'dominating')",0.2035708,0.31869024,0.12326567,0.0992132,0.0863701,0.0679398,-0.0184303
81,-0.08301756,-0.38675165,"('submissive', 'aggressive')",0.91729176,0.9051376,0.42886186,0.32367355,0.4210453,0.2806865,-0.1403588
82,-1.580591,-1.7361846,"('poor', 'rich')",0.72146803,0.5136166,6.4345894,6.1778593,1.8584889,1.6517638,-0.2067251
83,0.41859573,0.30013543,"('powerless', 'powerful')",0.3970393,0.42282856,-0.6503793,-0.69530785,0.0550852,0.0092187,-0.0458665
84,1.059625,0.9280914,"('inferior', 'superior')",0.96270007,0.92787075,0.6923033,0.6682303,0.9048761,0.8413974,-0.0634787
85,1.1803604,1.2091749,"('insignificant', 'prestigious')",0.39076653,0.17692718,-1.060361,-1.0861248,0.1702553,0.0999924,-0.0702629
86,0.050964706,-0.21803193,"('uninfluential', 'influential')",0.8529597,0.6282749,0.0048373174,-0.18062392,0.3029206,0.0765397,-0.2263809
87,-0.5769097,-0.7619669,"('unsuccessful', 'successful')",1.1682599,1.0148565,0.85902643,0.76214164,0.4834588,0.3383437,-0.1451151
88,0.47261915,0.2931983,"('low', 'eminent')",0.13747565,-0.009936664,0.11173364,-0.12938845,0.2406095,0.0512911,-0.1893184
