,tummy_male,tummy_female,tuple,average_male,average_female,female-male
39,0.23983705,0.27526802,"('exploitative', 'cooperative')",0.2398371,0.275268,0.0354309
40,-2.5209248,-2.5722418,"('stingy', 'generous')",-2.5209248,-2.5722418,-0.051317
41,-0.061850376,-0.16260204,"('unforgiving', 'forgiving')",-0.0618504,-0.162602,-0.1007516
42,-1.6188824,-1.4968711,"('unreliable', 'reliable')",-1.6188824,-1.4968711,0.1220113
43,0.07859586,0.09356578,"('irresponsible', 'responsible')",0.0785959,0.0935658,0.0149699
44,-0.42912155,-0.3753577,"('prejudiced', 'unprejudiced')",-0.4291216,-0.3753577,0.0537639
45,-0.116199896,-0.147124,"('incompetent', 'competent')",-0.1161999,-0.147124,-0.0309241
46,-0.8388471,-0.81043476,"('uncompetitive', 'competitive')",-0.8388471,-0.8104348,0.0284123
47,2.5539792,2.5227325,"('stupid', 'smart')",2.5539792,2.5227325,-0.0312467
48,0.34352443,0.2440654,"('unintelligent', 'intelligent')",0.3435244,0.2440654,-0.099459
49,0.28898925,0.21791726,"('unable', 'able')",0.2889892,0.2179173,-0.0710719
50,0.11109354,0.11802793,"('clumsy', 'skillful')",0.1110935,0.1180279,0.0069344
51,0.09794688,0.13608599,"('uneducated', 'educated')",0.0979469,0.136086,0.0381391
52,-1.5025028,-1.7205312,"('irrational', 'rational')",-1.5025028,-1.7205312,-0.2180284
53,-1.5474215,-1.7012378,"('uncreative', 'creative')",-1.5474215,-1.7012378,-0.1538163
54,-0.2862244,-0.4227627,"('incapable', 'capable')",-0.2862244,-0.4227627,-0.1365383
55,0.38153815,0.40877992,"('incompetent', 'clever')",0.3815382,0.4087799,0.0272417
56,1.2570981,1.2252089,"('impractical', 'practical')",1.2570981,1.2252089,-0.0318892
57,-2.499832,-2.4856868,"('unimaginative', 'imaginative')",-2.4998319,-2.4856868,0.0141451
58,-0.6400608,-0.5871123,"('undiscriminating', 'discriminating')",-0.6400608,-0.5871123,0.0529485
59,-0.15524794,-0.21850894,"('foolish', 'wise')",-0.1552479,-0.2185089,-0.063261
60,0.67982364,0.67070806,"('inefficient', 'efficient')",0.6798236,0.6707081,-0.0091155
61,-0.22935048,-0.41363263,"('illogical', 'logical')",-0.2293505,-0.4136326,-0.1842821
62,0.33703023,0.3427147,"('incompetent', 'brilliant')",0.3370302,0.3427147,0.0056845
63,0.22962692,0.24197565,"('unperceptive', 'insightful')",0.2296269,0.2419757,0.0123488
64,-3.629004,-3.3800447,"('shy', 'confident')",-3.629004,-3.3800447,0.2489593
65,-0.56366426,-0.5565661,"('insecure', 'secure')",-0.5636643,-0.5565661,0.0070982
66,-1.1901019,-1.2329248,"('inactive', 'active')",-1.1901019,-1.2329248,-0.0428229
67,0.20641756,0.24001262,"('doubtful', 'determined')",0.2064176,0.2400126,0.033595
68,0.0069960393,-0.011697508,"('dependent', 'independent')",0.006996,-0.0116975,-0.0186935
69,-1.1318406,-1.126151,"('lazy', 'industrious')",-1.1318406,-1.126151,0.0056896
70,-0.391304,-0.36510435,"('lethargic', 'energetic')",-0.391304,-0.3651043,0.0261997
71,0.7490603,0.6210356,"('diffident', 'self-confident')",0.7490603,0.6210356,-0.1280247
72,-0.7267371,-0.66365224,"('unambitious', 'ambitious')",-0.7267371,-0.6636522,0.0630849
73,-1.3562784,-1.1572925,"('helpless', 'self-reliant')",-1.3562784,-1.1572925,0.1989859
74,0.5545896,0.4788323,"('undedicated', 'dedicated')",0.5545896,0.4788323,-0.0757573
75,-0.24243046,-0.05718606,"('meek', 'impulsive')",-0.2424305,-0.0571861,0.1852444
76,-0.08623828,-0.13211249,"('anxious', 'daring')",-0.0862383,-0.1321125,-0.0458742
77,-1.3006597,-1.2664224,"('unmotivated', 'motivated')",-1.3006597,-1.2664224,0.0342373
78,0.29274377,0.16548403,"('nonresilient', 'resilient')",0.2927438,0.165484,-0.1272598
79,-0.27231064,-0.32632923,"('wavering', 'unwavering')",-0.2723106,-0.3263292,-0.0540186
80,-0.2003856,-0.08944284,"('dominated', 'dominating')",-0.2003856,-0.0894428,0.1109428
81,-0.5566341,-0.5042269,"('submissive', 'aggressive')",-0.5566341,-0.5042269,0.0524072
82,2.35553,2.2290213,"('poor', 'rich')",2.35553,2.2290213,-0.1265087
83,0.24815609,0.26869828,"('powerless', 'powerful')",0.2481561,0.2686983,0.0205422
84,0.21070635,0.14883874,"('inferior', 'superior')",0.2107064,0.1488387,-0.0618677
85,-0.13318823,-0.34290537,"('insignificant', 'prestigious')",-0.1331882,-0.3429054,-0.2097172
86,-0.81461644,-0.9360047,"('uninfluential', 'influential')",-0.8146164,-0.9360047,-0.1213883
87,-0.017795525,0.00991169,"('unsuccessful', 'successful')",-0.0177955,0.0099117,0.0277072
88,0.088799976,0.05250278,"('low', 'eminent')",0.0888,0.0525028,-0.0362972
