,teleflex_male,teleflex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
71,-0.20272948,-0.1644856,"('diffident', 'self-confident')",0.4489115,0.47232637,0.123091,0.1539204,0.0308294
72,-0.28544962,-0.23073687,"('unambitious', 'ambitious')",-0.9950255,-0.95767164,-0.6402376,-0.5942042,0.0460334
73,0.65491056,0.6285352,"('helpless', 'self-reliant')",-2.6429372,-2.631581,-0.9940133,-1.0015229,-0.0075096
74,-0.62348455,-0.61319935,"('undedicated', 'dedicated')",0.26512182,0.26699215,-0.1791814,-0.1731036,0.0060778
75,0.45759997,0.453193,"('meek', 'impulsive')",-0.2245171,-0.15257998,0.1165414,0.1503065,0.0337651
76,0.050248682,0.18188618,"('anxious', 'daring')",0.26849908,0.38466284,0.1593739,0.2832745,0.1239006
77,-0.46744597,-0.46094337,"('unmotivated', 'motivated')",-1.2728863,-1.1584884,-0.8701661,-0.8097159,0.0604502
78,-1.4684286,-1.4046785,"('nonresilient', 'resilient')",-0.09283371,0.023564687,-0.7806312,-0.6905569,0.0900743
79,-0.058065787,-0.15231763,"('wavering', 'unwavering')",-0.25305733,-0.20552725,-0.1555616,-0.1789224,-0.0233608
80,0.1898495,0.24667507,"('dominated', 'dominating')",-1.297903,-1.2445856,-0.5540267,-0.4989553,0.0550714
81,-0.06349279,0.0108893365,"('submissive', 'aggressive')",-0.75383085,-0.73341405,-0.4086618,-0.3612624,0.0473994
82,-0.34177652,-0.32402405,"('poor', 'rich')",5.7265944,5.8234415,2.692409,2.7497087,0.0572997
83,-0.27911124,-0.30139193,"('powerless', 'powerful')",-1.0598458,-1.0995369,-0.6694785,-0.7004644,-0.0309859
84,0.010560412,-0.03096623,"('inferior', 'superior')",0.8491461,0.8049385,0.4298533,0.3869861,-0.0428672
85,-0.22863393,-0.32558382,"('insignificant', 'prestigious')",0.7947776,0.7860657,0.2830718,0.2302409,-0.0528309
86,-1.9823862,-2.1362228,"('uninfluential', 'influential')",-0.09580608,-0.25335583,-1.0390961,-1.1947893,-0.1556932
87,0.23875433,0.19475615,"('unsuccessful', 'successful')",0.9465869,0.97511226,0.5926706,0.5849342,-0.0077364
88,-0.4493993,-0.49883857,"('low', 'eminent')",0.15147609,0.1399597,-0.1489616,-0.1794394,-0.0304778
