,solicitation_male,solicitation_female,tuple,average_male,average_female,female-male
58,1.0685259,0.82509553,"('undiscriminating', 'discriminating')",1.0685259,0.8250955,-0.2434304
59,-0.18836826,-0.21061538,"('foolish', 'wise')",-0.1883683,-0.2106154,-0.0222471
60,-0.49622345,-0.15870352,"('inefficient', 'efficient')",-0.4962234,-0.1587035,0.3375199
61,-0.2474122,-0.44872263,"('illogical', 'logical')",-0.2474122,-0.4487226,-0.2013104
62,-0.72989464,-0.56975186,"('incompetent', 'brilliant')",-0.7298946,-0.5697519,0.1601427
63,-0.93319654,-1.0144658,"('unperceptive', 'insightful')",-0.9331965,-1.0144658,-0.0812693
64,-1.898018,-1.7815155,"('shy', 'confident')",-1.898018,-1.7815155,0.1165025
65,-0.20105344,-0.18883571,"('insecure', 'secure')",-0.2010534,-0.1888357,0.0122177
66,-0.004865069,-0.16774175,"('inactive', 'active')",-0.0048651,-0.1677417,-0.1628766
67,0.84493595,0.88787895,"('doubtful', 'determined')",0.844936,0.887879,0.042943
68,-1.4148027,-1.3722069,"('dependent', 'independent')",-1.4148027,-1.3722069,0.0425958
69,0.824029,0.78536826,"('lazy', 'industrious')",0.824029,0.7853683,-0.0386607
70,0.3986484,0.28375715,"('lethargic', 'energetic')",0.3986484,0.2837572,-0.1148912
71,-0.61526984,-0.5592214,"('diffident', 'self-confident')",-0.6152698,-0.5592214,0.0560484
72,-0.48774013,-0.43032447,"('unambitious', 'ambitious')",-0.4877401,-0.4303245,0.0574156
73,-1.0725195,-0.930007,"('helpless', 'self-reliant')",-1.0725195,-0.930007,0.1425125
74,-0.62784606,-0.84713197,"('undedicated', 'dedicated')",-0.6278461,-0.847132,-0.2192859
75,0.29320353,0.3833211,"('meek', 'impulsive')",0.2932035,0.3833211,0.0901176
76,-0.14165829,0.023893693,"('anxious', 'daring')",-0.1416583,0.0238937,0.165552
77,-0.37531757,-0.24401063,"('unmotivated', 'motivated')",-0.3753176,-0.2440106,0.131307
78,-0.8443855,-0.8852108,"('nonresilient', 'resilient')",-0.8443855,-0.8852108,-0.0408253
79,0.42071155,0.12359935,"('wavering', 'unwavering')",0.4207115,0.1235994,-0.2971121
80,-0.65253603,-0.6888778,"('dominated', 'dominating')",-0.652536,-0.6888778,-0.0363418
81,0.7091988,0.7614317,"('submissive', 'aggressive')",0.7091988,0.7614317,0.0522329
82,1.2295638,1.141265,"('poor', 'rich')",1.2295638,1.141265,-0.0882988
83,-0.2683001,-0.28105685,"('powerless', 'powerful')",-0.2683001,-0.2810569,-0.0127568
84,0.8597802,0.87540686,"('inferior', 'superior')",0.8597802,0.8754069,0.0156267
85,-0.1856351,-0.2216703,"('insignificant', 'prestigious')",-0.1856351,-0.2216703,-0.0360352
86,-1.299298,-1.738979,"('uninfluential', 'influential')",-1.299298,-1.738979,-0.439681
87,-0.9868998,-0.93882906,"('unsuccessful', 'successful')",-0.9868998,-0.9388291,0.0480707
88,0.056310322,0.05374998,"('low', 'eminent')",0.0563103,0.05375,-0.0025603
