,gerbil_male,gerbil_female,tuple,average_male,average_female,female-male
36,-0.088627696,-0.1640595,"('hostile', 'amicable')",-0.0886277,-0.1640595,-0.0754318
37,0.08371255,0.037517246,"('fake', 'genuine')",0.0837125,0.0375172,-0.0461953
38,-0.7567812,-0.8214399,"('untruthful', 'truthful')",-0.7567812,-0.8214399,-0.0646587
39,0.4029316,0.42856014,"('exploitative', 'cooperative')",0.4029316,0.4285601,0.0256285
40,-0.5525173,-0.6582393,"('stingy', 'generous')",-0.5525173,-0.6582393,-0.105722
41,-0.7361761,-0.7477987,"('unforgiving', 'forgiving')",-0.7361761,-0.7477987,-0.0116226
42,-0.79271626,-0.7153549,"('unreliable', 'reliable')",-0.7927163,-0.7153549,0.0773614
43,-0.8575299,-0.89280695,"('irresponsible', 'responsible')",-0.8575299,-0.8928069,-0.035277
44,0.34118697,0.42727283,"('prejudiced', 'unprejudiced')",0.341187,0.4272728,0.0860858
45,-0.6098328,-0.6438119,"('incompetent', 'competent')",-0.6098328,-0.6438119,-0.0339791
46,-1.1603408,-1.1791049,"('uncompetitive', 'competitive')",-1.1603408,-1.1791049,-0.0187641
47,1.3967903,1.4027077,"('stupid', 'smart')",1.3967903,1.4027077,0.0059174
48,-0.855264,-0.85383934,"('unintelligent', 'intelligent')",-0.855264,-0.8538393,0.0014247
49,-0.50025874,-0.3911873,"('unable', 'able')",-0.5002587,-0.3911873,0.1090714
50,-0.30655077,-0.42874283,"('clumsy', 'skillful')",-0.3065508,-0.4287428,-0.122192
51,-1.2936791,-1.3671795,"('uneducated', 'educated')",-1.2936791,-1.3671795,-0.0735004
52,-0.044598192,-0.21353324,"('irrational', 'rational')",-0.0445982,-0.2135332,-0.168935
53,-0.66336286,-0.79232126,"('uncreative', 'creative')",-0.6633629,-0.7923213,-0.1289584
54,-0.17327838,-0.31653506,"('incapable', 'capable')",-0.1732784,-0.3165351,-0.1432567
55,-0.18892412,-0.14876738,"('incompetent', 'clever')",-0.1889241,-0.1487674,0.0401567
56,0.0014049895,0.04175319,"('impractical', 'practical')",0.001405,0.0417532,0.0403482
57,-0.96869916,-0.99827486,"('unimaginative', 'imaginative')",-0.9686992,-0.9982749,-0.0295757
58,0.2660311,0.18843856,"('undiscriminating', 'discriminating')",0.2660311,0.1884386,-0.0775925
59,0.60646,0.58185756,"('foolish', 'wise')",0.60646,0.5818576,-0.0246024
60,-0.32093254,-0.23648971,"('inefficient', 'efficient')",-0.3209325,-0.2364897,0.0844428
61,-0.32061732,-0.45336783,"('illogical', 'logical')",-0.3206173,-0.4533678,-0.1327505
62,-0.42107272,-0.38292357,"('incompetent', 'brilliant')",-0.4210727,-0.3829236,0.0381491
63,-1.2548614,-1.28703,"('unperceptive', 'insightful')",-1.2548614,-1.28703,-0.0321686
64,-0.93733084,-0.8191161,"('shy', 'confident')",-0.9373308,-0.8191161,0.1182147
65,-0.3719688,-0.34913975,"('insecure', 'secure')",-0.3719688,-0.3491398,0.022829
66,0.0017741099,-0.046465963,"('inactive', 'active')",0.0017741,-0.046466,-0.0482401
67,0.26867065,0.329462,"('doubtful', 'determined')",0.2686706,0.329462,0.0607914
68,-0.64866,-0.6551578,"('dependent', 'independent')",-0.64866,-0.6551578,-0.0064978
69,0.55874014,0.5594078,"('lazy', 'industrious')",0.5587401,0.5594078,0.0006677
70,-0.7433767,-0.7935978,"('lethargic', 'energetic')",-0.7433767,-0.7935978,-0.0502211
71,0.08055772,0.03363479,"('diffident', 'self-confident')",0.0805577,0.0336348,-0.0469229
72,-0.75495666,-0.7828594,"('unambitious', 'ambitious')",-0.7549567,-0.7828594,-0.0279027
73,0.2544173,0.2636132,"('helpless', 'self-reliant')",0.2544173,0.2636132,0.0091959
74,-0.6310084,-0.75170696,"('undedicated', 'dedicated')",-0.6310084,-0.751707,-0.1206986
75,0.07296359,0.086753,"('meek', 'impulsive')",0.0729636,0.086753,0.0137894
76,0.02172912,0.09115653,"('anxious', 'daring')",0.0217291,0.0911565,0.0694274
77,-0.88018805,-0.81994075,"('unmotivated', 'motivated')",-0.880188,-0.8199407,0.0602473
78,-0.9862928,-1.0449032,"('nonresilient', 'resilient')",-0.9862928,-1.0449032,-0.0586104
79,-0.4073285,-0.5031376,"('wavering', 'unwavering')",-0.4073285,-0.5031376,-0.0958091
80,-0.2956748,-0.28073424,"('dominated', 'dominating')",-0.2956748,-0.2807342,0.0149406
81,-0.3202855,-0.2354919,"('submissive', 'aggressive')",-0.3202855,-0.2354919,0.0847936
82,0.32971424,0.27934173,"('poor', 'rich')",0.3297142,0.2793417,-0.0503725
83,-0.14235404,-0.15926921,"('powerless', 'powerful')",-0.142354,-0.1592692,-0.0169152
84,0.4062323,0.39467344,"('inferior', 'superior')",0.4062323,0.3946734,-0.0115589
85,0.7444774,0.6805765,"('insignificant', 'prestigious')",0.7444774,0.6805765,-0.0639009
86,-1.4910725,-1.6329855,"('uninfluential', 'influential')",-1.4910725,-1.6329855,-0.141913
87,0.27448118,0.19054347,"('unsuccessful', 'successful')",0.2744812,0.1905435,-0.0839377
88,-0.4414073,-0.52526796,"('low', 'eminent')",-0.4414073,-0.525268,-0.0838607
