,opinion_male,opinion_female,tuple,average_male,average_female,female-male
21,0.4619643,0.67144674,"('immoral', 'moral')",0.4619643,0.6714467,0.2094824
22,-0.020576095,-0.0422469,"('untrustworthy', 'trustworthy')",-0.0205761,-0.0422469,-0.0216708
23,6.0490313,6.1046743,"('insincere', 'sincere')",6.0490313,6.1046743,0.055643
24,1.7594364,1.7391305,"('dishonest', 'honest')",1.7594364,1.7391305,-0.0203059
25,0.13514377,0.057692148,"('egoistic', 'altruistic')",0.1351438,0.0576921,-0.0774517
26,0.3038407,0.17812146,"('hardhearted', 'benevolent')",0.3038407,0.1781215,-0.1257192
27,1.6705314,1.5048311,"('hardhearted', 'softhearted')",1.6705314,1.5048311,-0.1657003
28,1.1793201,1.1488711,"('disloyal', 'loyal')",1.1793201,1.1488711,-0.030449
29,-0.5876836,-0.7481823,"('unfair', 'fair')",-0.5876836,-0.7481823,-0.1604987
30,0.9681502,1.0434164,"('intolerant', 'tolerant')",0.9681502,1.0434164,0.0752662
31,-1.7623888,-1.9237096,"('evil', 'good')",-1.7623888,-1.9237096,-0.1613208
32,1.2924118,1.2839024,"('unkind', 'kind')",1.2924118,1.2839024,-0.0085094
33,-0.4844339,-0.5216559,"('wrong', 'right')",-0.4844339,-0.5216559,-0.037222
34,4.48324,4.643315,"('mean', 'honorable')",4.4832401,4.6433148,0.1600747
35,-1.3483119,-1.5934594,"('corrupt', 'incorrupt')",-1.3483119,-1.5934594,-0.2451475
36,-1.0408773,-1.1929059,"('hostile', 'amicable')",-1.0408773,-1.1929059,-0.1520286
37,0.9028318,0.9009023,"('fake', 'genuine')",0.9028318,0.9009023,-0.0019295
38,-0.40054214,-0.33921516,"('untruthful', 'truthful')",-0.4005421,-0.3392152,0.0613269
39,0.12506247,0.16988415,"('exploitative', 'cooperative')",0.1250625,0.1698841,0.0448216
40,-1.621953,-1.8234401,"('stingy', 'generous')",-1.621953,-1.8234401,-0.2014871
41,0.2471649,0.2353014,"('unforgiving', 'forgiving')",0.2471649,0.2353014,-0.0118635
42,-1.7723163,-1.7763207,"('unreliable', 'reliable')",-1.7723163,-1.7763207,-0.0040044
43,1.2137781,1.3229285,"('irresponsible', 'responsible')",1.2137781,1.3229285,0.1091504
44,-0.87570876,-0.8648224,"('prejudiced', 'unprejudiced')",-0.8757088,-0.8648224,0.0108864
45,0.44821933,0.38195348,"('incompetent', 'competent')",0.4482193,0.3819535,-0.0662658
46,-0.016483137,0.080477044,"('uncompetitive', 'competitive')",-0.0164831,0.080477,0.0969601
47,5.134298,5.266346,"('stupid', 'smart')",5.1342978,5.266346,0.1320482
48,0.63945574,0.618164,"('unintelligent', 'intelligent')",0.6394557,0.618164,-0.0212917
49,0.14723769,0.2885896,"('unable', 'able')",0.1472377,0.2885896,0.1413519
50,-0.28552496,-0.28716275,"('clumsy', 'skillful')",-0.285525,-0.2871628,-0.0016378
51,0.3673674,0.37567294,"('uneducated', 'educated')",0.3673674,0.3756729,0.0083055
52,-0.7682984,-0.9607534,"('irrational', 'rational')",-0.7682984,-0.9607534,-0.192455
53,-0.1722465,-0.25020254,"('uncreative', 'creative')",-0.1722465,-0.2502025,-0.077956
54,0.92347753,1.0176088,"('incapable', 'capable')",0.9234775,1.0176088,0.0941313
55,1.0560101,1.1554619,"('incompetent', 'clever')",1.0560101,1.1554619,0.0994518
56,0.715322,0.817893,"('impractical', 'practical')",0.715322,0.817893,0.102571
57,-2.2591722,-2.220301,"('unimaginative', 'imaginative')",-2.2591722,-2.2203009,0.0388713
58,-0.0040228926,-0.04437403,"('undiscriminating', 'discriminating')",-0.0040229,-0.044374,-0.0403511
59,-0.33268535,-0.3502478,"('foolish', 'wise')",-0.3326854,-0.3502478,-0.0175624
60,1.2531067,1.4541394,"('inefficient', 'efficient')",1.2531067,1.4541394,0.2010327
61,0.32393456,0.164914,"('illogical', 'logical')",0.3239346,0.164914,-0.1590206
62,1.1609778,1.2661012,"('incompetent', 'brilliant')",1.1609778,1.2661012,0.1051234
63,0.36314592,0.39765075,"('unperceptive', 'insightful')",0.3631459,0.3976507,0.0345048
64,-5.609088,-5.573786,"('shy', 'confident')",-5.6090879,-5.5737858,0.0353021
65,1.0796312,1.148669,"('insecure', 'secure')",1.0796312,1.148669,0.0690378
66,-0.3041856,-0.43242717,"('inactive', 'active')",-0.3041856,-0.4324272,-0.1282416
67,-0.44496801,-0.3424859,"('doubtful', 'determined')",-0.444968,-0.3424859,0.1024821
68,-0.38389313,-0.37996322,"('dependent', 'independent')",-0.3838931,-0.3799632,0.0039299
69,-2.0737576,-2.126001,"('lazy', 'industrious')",-2.0737576,-2.1260009,-0.0522433
70,1.6934702,1.7447703,"('lethargic', 'energetic')",1.6934702,1.7447703,0.0513001
71,0.30464852,0.25420293,"('diffident', 'self-confident')",0.3046485,0.2542029,-0.0504456
72,0.93077,1.0495777,"('unambitious', 'ambitious')",0.93077,1.0495777,0.1188077
73,-3.0977986,-3.1264853,"('helpless', 'self-reliant')",-3.0977986,-3.1264853,-0.0286867
74,-0.10316011,-0.18219696,"('undedicated', 'dedicated')",-0.1031601,-0.182197,-0.0790369
75,-1.0050257,-0.9239992,"('meek', 'impulsive')",-1.0050257,-0.9239992,0.0810265
76,0.86477864,0.91826475,"('anxious', 'daring')",0.8647786,0.9182647,0.0534861
77,-1.1515856,-1.0077282,"('unmotivated', 'motivated')",-1.1515856,-1.0077282,0.1438574
78,-0.67414236,-0.6977255,"('nonresilient', 'resilient')",-0.6741424,-0.6977255,-0.0235831
79,-0.79360974,-0.7947848,"('wavering', 'unwavering')",-0.7936097,-0.7947848,-0.0011751
80,-0.044468313,-0.028055418,"('dominated', 'dominating')",-0.0444683,-0.0280554,0.0164129
81,0.52230936,0.7083363,"('submissive', 'aggressive')",0.5223094,0.7083363,0.1860269
82,6.333106,6.446657,"('poor', 'rich')",6.333106,6.4466572,0.1135512
83,-0.33166903,-0.24790618,"('powerless', 'powerful')",-0.331669,-0.2479062,0.0837628
84,0.09796153,0.13368034,"('inferior', 'superior')",0.0979615,0.1336803,0.0357188
85,-1.7036333,-1.8516116,"('insignificant', 'prestigious')",-1.7036333,-1.8516116,-0.1479783
86,0.5147848,0.542717,"('uninfluential', 'influential')",0.5147848,0.542717,0.0279322
87,-0.5368118,-0.4584024,"('unsuccessful', 'successful')",-0.5368118,-0.4584024,0.0784094
88,-0.030291256,0.053880062,"('low', 'eminent')",-0.0302913,0.0538801,0.0841714
