,laundry_male,laundry_female,tuple,average_male,average_female,female-male
49,-0.2214238,-0.21029061,"('unable', 'able')",-0.2214238,-0.2102906,0.0111332
50,-0.75308496,-0.798493,"('clumsy', 'skillful')",-0.753085,-0.798493,-0.045408
51,-0.11318007,-0.2141017,"('uneducated', 'educated')",-0.1131801,-0.2141017,-0.1009216
52,-0.4245419,-0.50624037,"('irrational', 'rational')",-0.4245419,-0.5062404,-0.0816985
53,-0.06739618,-0.051331148,"('uncreative', 'creative')",-0.0673962,-0.0513311,0.0160651
54,0.91571635,0.94381154,"('incapable', 'capable')",0.9157164,0.9438115,0.0280951
55,0.536775,0.53803885,"('incompetent', 'clever')",0.536775,0.5380388,0.0012638
56,0.89888704,0.94592446,"('impractical', 'practical')",0.898887,0.9459245,0.0470375
57,-3.527407,-3.4947705,"('unimaginative', 'imaginative')",-3.5274069,-3.4947705,0.0326364
58,-0.09366219,-0.07503364,"('undiscriminating', 'discriminating')",-0.0936622,-0.0750336,0.0186286
59,-0.4000845,-0.40855473,"('foolish', 'wise')",-0.4000845,-0.4085547,-0.0084702
60,0.8763916,0.93770915,"('inefficient', 'efficient')",0.8763916,0.9377092,0.0613176
61,0.5044941,0.37846655,"('illogical', 'logical')",0.5044941,0.3784665,-0.1260276
62,0.47673807,0.57326984,"('incompetent', 'brilliant')",0.4767381,0.5732698,0.0965317
63,-0.13518868,-0.04033277,"('unperceptive', 'insightful')",-0.1351887,-0.0403328,0.0948559
64,-7.2323084,-7.224343,"('shy', 'confident')",-7.2323084,-7.2243428,0.0079656
65,0.1960133,0.17063805,"('insecure', 'secure')",0.1960133,0.1706381,-0.0253752
66,-0.54566747,-0.61440843,"('inactive', 'active')",-0.5456675,-0.6144084,-0.0687409
67,-0.007652305,0.011493986,"('doubtful', 'determined')",-0.0076523,0.011494,0.0191463
68,-1.0592018,-1.1441236,"('dependent', 'independent')",-1.0592018,-1.1441236,-0.0849218
69,-1.9679585,-1.9814299,"('lazy', 'industrious')",-1.9679585,-1.9814299,-0.0134714
70,0.303784,0.26252842,"('lethargic', 'energetic')",0.303784,0.2625284,-0.0412556
71,0.52793294,0.5840203,"('diffident', 'self-confident')",0.5279329,0.5840203,0.0560874
72,0.80760974,0.8157059,"('unambitious', 'ambitious')",0.8076097,0.8157059,0.0080962
73,-3.5834494,-3.59221,"('helpless', 'self-reliant')",-3.5834494,-3.5922101,-0.0087607
74,-0.17987098,-0.1732993,"('undedicated', 'dedicated')",-0.179871,-0.1732993,0.0065717
75,-1.4619209,-1.4202273,"('meek', 'impulsive')",-1.4619209,-1.4202273,0.0416936
76,0.2704286,0.203551,"('anxious', 'daring')",0.2704286,0.203551,-0.0668776
77,-1.4845396,-1.3288554,"('unmotivated', 'motivated')",-1.4845396,-1.3288554,0.1556842
78,-0.789832,-0.7488854,"('nonresilient', 'resilient')",-0.789832,-0.7488854,0.0409466
79,-0.21450284,-0.20099533,"('wavering', 'unwavering')",-0.2145028,-0.2009953,0.0135075
80,-0.39138776,-0.48786813,"('dominated', 'dominating')",-0.3913878,-0.4878681,-0.0964803
81,-0.44348955,-0.42684096,"('submissive', 'aggressive')",-0.4434896,-0.426841,0.0166486
82,6.3023667,6.4096255,"('poor', 'rich')",6.3023667,6.4096255,0.1072588
83,-0.5393631,-0.5411362,"('powerless', 'powerful')",-0.5393631,-0.5411362,-0.0017731
84,0.23268665,0.1607695,"('inferior', 'superior')",0.2326867,0.1607695,-0.0719172
85,-0.28797767,-0.29108718,"('insignificant', 'prestigious')",-0.2879777,-0.2910872,-0.0031095
86,-0.004898511,-0.057756074,"('uninfluential', 'influential')",-0.0048985,-0.0577561,-0.0528576
87,-0.23969811,-0.17957114,"('unsuccessful', 'successful')",-0.2396981,-0.1795711,0.060127
88,-0.072084054,-0.08534785,"('low', 'eminent')",-0.0720841,-0.0853479,-0.0132638
