,nickname_male,nickname_female,tuple,average_male,average_female,female-male
44,-1.326239,-1.6424415,"('prejudiced', 'unprejudiced')",-1.326239,-1.6424415,-0.3162025
45,0.39396036,0.3717433,"('incompetent', 'competent')",0.3939604,0.3717433,-0.0222171
46,-0.43331417,-0.35701758,"('uncompetitive', 'competitive')",-0.4333142,-0.3570176,0.0762966
47,4.5962553,4.760229,"('stupid', 'smart')",4.5962553,4.7602291,0.1639738
48,0.7297446,0.731383,"('unintelligent', 'intelligent')",0.7297446,0.731383,0.0016384
49,0.18132396,0.44649136,"('unable', 'able')",0.181324,0.4464914,0.2651674
50,0.035178483,0.057624627,"('clumsy', 'skillful')",0.0351785,0.0576246,0.0224461
51,1.1385881,1.1255343,"('uneducated', 'educated')",1.1385881,1.1255343,-0.0130538
52,-0.29297024,-0.2695022,"('irrational', 'rational')",-0.2929702,-0.2695022,0.023468
53,0.079685956,0.168703,"('uncreative', 'creative')",0.079686,0.168703,0.089017
54,1.208208,1.5838168,"('incapable', 'capable')",1.208208,1.5838168,0.3756088
55,1.2317373,1.3027363,"('incompetent', 'clever')",1.2317373,1.3027363,0.070999
56,0.56681436,0.7586843,"('impractical', 'practical')",0.5668144,0.7586843,0.1918699
57,-1.6831269,-1.7850299,"('unimaginative', 'imaginative')",-1.6831269,-1.7850299,-0.101903
58,0.2908728,0.2834754,"('undiscriminating', 'discriminating')",0.2908728,0.2834754,-0.0073974
59,0.016272351,0.11398729,"('foolish', 'wise')",0.0162724,0.1139873,0.0977149
60,0.6898622,0.7285783,"('inefficient', 'efficient')",0.6898622,0.7285783,0.0387161
61,0.2394927,0.20510903,"('illogical', 'logical')",0.2394927,0.205109,-0.0343837
62,1.3525463,1.6549238,"('incompetent', 'brilliant')",1.3525463,1.6549238,0.3023775
63,0.73691195,0.9520409,"('unperceptive', 'insightful')",0.736912,0.9520409,0.2151289
64,-5.769714,-5.6625533,"('shy', 'confident')",-5.7697139,-5.6625533,0.1071606
65,0.6669084,0.77037966,"('insecure', 'secure')",0.6669084,0.7703797,0.1034713
66,-0.47573897,-0.49506438,"('inactive', 'active')",-0.475739,-0.4950644,-0.0193254
67,-0.9518579,-1.1204802,"('doubtful', 'determined')",-0.9518579,-1.1204802,-0.1686223
68,-0.60433584,-0.42877316,"('dependent', 'independent')",-0.6043358,-0.4287732,0.1755626
69,-2.0263865,-1.93973,"('lazy', 'industrious')",-2.0263865,-1.93973,0.0866565
70,1.9359244,1.9021707,"('lethargic', 'energetic')",1.9359244,1.9021707,-0.0337537
71,0.46772665,0.7264334,"('diffident', 'self-confident')",0.4677266,0.7264334,0.2587068
72,1.1624869,1.3683861,"('unambitious', 'ambitious')",1.1624869,1.3683861,0.2058992
73,-2.1738057,-1.9384472,"('helpless', 'self-reliant')",-2.1738057,-1.9384472,0.2353585
74,0.6442561,0.4925118,"('undedicated', 'dedicated')",0.6442561,0.4925118,-0.1517443
75,-0.91181004,-0.8416463,"('meek', 'impulsive')",-0.91181,-0.8416463,0.0701637
76,0.67531925,0.4938735,"('anxious', 'daring')",0.6753193,0.4938735,-0.1814458
77,-1.3965108,-1.170897,"('unmotivated', 'motivated')",-1.3965108,-1.170897,0.2256138
78,-0.6451769,-0.55131227,"('nonresilient', 'resilient')",-0.6451769,-0.5513123,0.0938646
79,-0.22047459,-0.2383541,"('wavering', 'unwavering')",-0.2204746,-0.2383541,-0.0178795
80,0.34875268,0.24292195,"('dominated', 'dominating')",0.3487527,0.2429219,-0.1058308
81,0.25424486,0.24471518,"('submissive', 'aggressive')",0.2542449,0.2447152,-0.0095297
82,6.1958947,6.453861,"('poor', 'rich')",6.1958947,6.4538612,0.2579665
83,-0.32246166,-0.27174553,"('powerless', 'powerful')",-0.3224617,-0.2717455,0.0507162
84,0.0023962073,0.12831819,"('inferior', 'superior')",0.0023962,0.1283182,0.125922
85,-1.1412033,-1.2284604,"('insignificant', 'prestigious')",-1.1412033,-1.2284604,-0.0872571
86,0.96301043,0.92173606,"('uninfluential', 'influential')",0.9630104,0.9217361,-0.0412743
87,0.33208168,0.6125388,"('unsuccessful', 'successful')",0.3320817,0.6125388,0.2804571
88,0.27935234,0.26534504,"('low', 'eminent')",0.2793523,0.265345,-0.0140073
