,element_male,element_female,tuple,average_male,average_female,female-male
60,-0.018118072,0.26890895,"('inefficient', 'efficient')",-0.0181181,0.2689089,0.287027
61,0.08894883,-0.009874791,"('illogical', 'logical')",0.0889488,-0.0098748,-0.0988236
62,0.017000224,0.22229138,"('incompetent', 'brilliant')",0.0170002,0.2222914,0.2052912
63,-0.36529773,-0.21537867,"('unperceptive', 'insightful')",-0.3652977,-0.2153787,0.149919
64,-6.9557543,-6.892437,"('shy', 'confident')",-6.9557543,-6.892437,0.0633173
65,-0.24230437,-0.07015775,"('insecure', 'secure')",-0.2423044,-0.0701578,0.1721466
66,0.16633476,0.03544586,"('inactive', 'active')",0.1663348,0.0354459,-0.1308889
67,-0.54341805,-0.45547572,"('doubtful', 'determined')",-0.543418,-0.4554757,0.0879423
68,-0.6494802,-0.6403911,"('dependent', 'independent')",-0.6494802,-0.6403911,0.0090891
69,-1.8732414,-2.0927742,"('lazy', 'industrious')",-1.8732414,-2.0927742,-0.2195328
70,1.0631247,1.1970752,"('lethargic', 'energetic')",1.0631247,1.1970752,0.1339505
71,0.7463368,0.7036424,"('diffident', 'self-confident')",0.7463368,0.7036424,-0.0426944
72,0.62248504,0.6988569,"('unambitious', 'ambitious')",0.622485,0.6988569,0.0763719
73,-2.9830709,-2.991039,"('helpless', 'self-reliant')",-2.9830709,-2.991039,-0.0079681
74,0.19941637,0.07539534,"('undedicated', 'dedicated')",0.1994164,0.0753953,-0.1240211
75,-0.70990825,-0.7200301,"('meek', 'impulsive')",-0.7099082,-0.7200301,-0.0101219
76,0.6518513,0.85697204,"('anxious', 'daring')",0.6518513,0.856972,0.2051207
77,-1.8024875,-1.5518205,"('unmotivated', 'motivated')",-1.8024875,-1.5518205,0.250667
78,-0.87576574,-0.7521746,"('nonresilient', 'resilient')",-0.8757657,-0.7521746,0.1235911
79,-0.108393535,-0.24923205,"('wavering', 'unwavering')",-0.1083935,-0.2492321,-0.1408386
80,-0.22785777,-0.117726356,"('dominated', 'dominating')",-0.2278578,-0.1177264,0.1101314
81,-0.31433988,-0.03889879,"('submissive', 'aggressive')",-0.3143399,-0.0388988,0.2754411
82,6.200722,6.332671,"('poor', 'rich')",6.2007222,6.3326712,0.131949
83,-0.26324815,-0.21768643,"('powerless', 'powerful')",-0.2632481,-0.2176864,0.0455617
84,0.5846708,0.6281564,"('inferior', 'superior')",0.5846708,0.6281564,0.0434856
85,-0.17279512,-0.4414228,"('insignificant', 'prestigious')",-0.1727951,-0.4414228,-0.2686277
86,0.06725027,0.08548383,"('uninfluential', 'influential')",0.0672503,0.0854838,0.0182335
87,-0.6552586,-0.57471573,"('unsuccessful', 'successful')",-0.6552586,-0.5747157,0.0805429
88,0.3161513,0.32555687,"('low', 'eminent')",0.3161513,0.3255569,0.0094056
