,lesbian_male,lesbian_female,tuple,average_male,average_female,female-male
75,-0.9420097,-1.0176725,"('meek', 'impulsive')",-0.9420097,-1.0176725,-0.0756628
76,0.6809123,0.53228307,"('anxious', 'daring')",0.6809123,0.5322831,-0.1486292
77,-1.3706995,-1.0144868,"('unmotivated', 'motivated')",-1.3706995,-1.0144868,0.3562127
78,-0.4654392,-0.35166967,"('nonresilient', 'resilient')",-0.4654392,-0.3516697,0.1137695
79,-0.56782085,-0.18212782,"('wavering', 'unwavering')",-0.5678208,-0.1821278,0.385693
80,-0.501916,-0.7039564,"('dominated', 'dominating')",-0.501916,-0.7039564,-0.2020404
81,-0.6067938,-0.65463763,"('submissive', 'aggressive')",-0.6067938,-0.6546376,-0.0478438
82,6.2985063,5.475224,"('poor', 'rich')",6.2985063,5.475224,-0.8232823
83,-0.5244805,-0.45271963,"('powerless', 'powerful')",-0.5244805,-0.4527196,0.0717609
84,0.07995411,0.06262286,"('inferior', 'superior')",0.0799541,0.0626229,-0.0173312
85,-1.0298703,-0.7277521,"('insignificant', 'prestigious')",-1.0298703,-0.7277521,0.3021182
86,0.4321787,0.3335733,"('uninfluential', 'influential')",0.4321787,0.3335733,-0.0986054
87,-0.30774122,-0.4423813,"('unsuccessful', 'successful')",-0.3077412,-0.4423813,-0.1346401
88,-0.45385832,-0.5050314,"('low', 'eminent')",-0.4538583,-0.5050314,-0.0511731
