,opinion_male,opinion_female,tuple,average_male,average_female,female-male
66,-0.13954954,-0.20343108,"('inactive', 'active')",-0.1395495,-0.2034311,-0.0638816
67,-0.22512943,-0.16738178,"('doubtful', 'determined')",-0.2251294,-0.1673818,0.0577476
68,-0.39077598,-0.470001,"('dependent', 'independent')",-0.390776,-0.470001,-0.079225
69,-2.2125974,-2.2487254,"('lazy', 'industrious')",-2.2125974,-2.2487254,-0.036128
70,1.357582,1.3792639,"('lethargic', 'energetic')",1.357582,1.3792639,0.0216819
71,0.51838696,0.53701115,"('diffident', 'self-confident')",0.518387,0.5370111,0.0186241
72,0.784468,0.895824,"('unambitious', 'ambitious')",0.784468,0.895824,0.111356
73,-2.9851065,-3.0227492,"('helpless', 'self-reliant')",-2.9851065,-3.0227492,-0.0376427
74,0.14275777,0.03539722,"('undedicated', 'dedicated')",0.1427578,0.0353972,-0.1073606
75,-1.0487317,-0.9958049,"('meek', 'impulsive')",-1.0487317,-0.9958049,0.0529268
76,1.0817872,1.0682287,"('anxious', 'daring')",1.0817872,1.0682287,-0.0135585
77,-1.5492369,-1.3578596,"('unmotivated', 'motivated')",-1.5492369,-1.3578596,0.1913773
78,-0.67759484,-0.64554363,"('nonresilient', 'resilient')",-0.6775948,-0.6455436,0.0320512
79,-0.30460057,-0.36903033,"('wavering', 'unwavering')",-0.3046006,-0.3690303,-0.0644297
80,0.07115413,0.035434514,"('dominated', 'dominating')",0.0711541,0.0354345,-0.0357196
81,0.63710815,0.7413373,"('submissive', 'aggressive')",0.6371081,0.7413373,0.1042292
82,6.0542603,6.1960626,"('poor', 'rich')",6.0542603,6.1960626,0.1418023
83,-0.051124025,-0.016027048,"('powerless', 'powerful')",-0.051124,-0.016027,0.035097
84,0.57905173,0.559732,"('inferior', 'superior')",0.5790517,0.559732,-0.0193197
85,-0.6322446,-0.76752126,"('insignificant', 'prestigious')",-0.6322446,-0.7675213,-0.1352767
86,0.5184841,0.53017163,"('uninfluential', 'influential')",0.5184841,0.5301716,0.0116875
87,-0.63340473,-0.5014633,"('unsuccessful', 'successful')",-0.6334047,-0.5014633,0.1319414
88,0.50911975,0.48121864,"('low', 'eminent')",0.5091197,0.4812186,-0.0279011
