,verisign_male,verisign_female,tuple,inc_male,inc_female,average_male,average_female,female-male
24,-0.92016333,-0.97553813,"('dishonest', 'honest')",0.7385464,0.7189077,-0.0908085,-0.1283152,-0.0375067
25,-0.3081445,-0.30483583,"('egoistic', 'altruistic')",1.5307307,1.3628814,0.6112931,0.5290228,-0.0822703
26,-0.07186173,-0.17927843,"('hardhearted', 'benevolent')",1.2938229,1.0742676,0.6109806,0.4474946,-0.163486
27,-0.45166162,-0.46586934,"('hardhearted', 'softhearted')",1.307236,1.1751763,0.4277872,0.3546535,-0.0731337
28,-0.8774905,-0.9228738,"('disloyal', 'loyal')",1.0872356,0.9701583,0.1048725,0.0236422,-0.0812303
29,0.04933946,0.0023767352,"('unfair', 'fair')",-0.29048884,-0.52424103,-0.1205747,-0.2609321,-0.1403574
30,0.10987587,0.081571996,"('intolerant', 'tolerant')",1.3994588,1.4357159,0.7546673,0.758644,0.0039767
31,-0.57273763,-0.58772653,"('evil', 'good')",-0.99677914,-1.2293557,-0.7847584,-0.9085411,-0.1237827
32,-0.6464526,-0.6663418,"('unkind', 'kind')",0.79107493,0.61363,0.0723112,-0.0263559,-0.0986671
33,0.6135248,0.5741279,"('wrong', 'right')",-0.5606772,-0.6338581,0.0264238,-0.0298651,-0.0562889
34,0.044389494,0.13369481,"('mean', 'honorable')",6.022235,6.201811,3.0333123,3.1677527,0.1344404
35,1.2240268,1.2182558,"('corrupt', 'incorrupt')",-0.28530347,-0.4608149,0.4693617,0.3787204,-0.0906413
36,0.2655916,0.2030953,"('hostile', 'amicable')",0.061631285,-0.184814,0.1636114,0.0091406,-0.1544708
37,0.08840697,0.08579688,"('fake', 'genuine')",0.34992325,0.31672448,0.2191651,0.2012607,-0.0179044
38,-0.5767302,-0.6135174,"('untruthful', 'truthful')",-0.0049669594,0.16275665,-0.2908486,-0.2253804,0.0654682
39,0.40760532,0.36563262,"('exploitative', 'cooperative')",0.17061962,0.16640024,0.2891125,0.2660164,-0.0230961
40,-0.23420775,-0.23231626,"('stingy', 'generous')",-1.3998301,-1.6214511,-0.8170189,-0.9268837,-0.1098648
41,-1.0504348,-1.0724392,"('unforgiving', 'forgiving')",0.09437966,0.021971168,-0.4780276,-0.525234,-0.0472064
42,0.28136122,0.4520157,"('unreliable', 'reliable')",-2.9696941,-2.8276317,-1.3441665,-1.187808,0.1563585
43,-1.5369773,-1.5424342,"('irresponsible', 'responsible')",0.48560637,0.49345696,-0.5256854,-0.5244886,0.0011968
44,0.8000445,0.7719929,"('prejudiced', 'unprejudiced')",-1.477094,-1.468107,-0.3385248,-0.348057,-0.0095322
45,-1.2382444,-1.2701885,"('incompetent', 'competent')",-0.17590015,-0.19572206,-0.7070723,-0.7329553,-0.025883
46,-0.7333957,-0.79948264,"('uncompetitive', 'competitive')",-0.70056826,-0.62068045,-0.716982,-0.7100816,0.0069004
47,-0.20316304,-0.15335172,"('stupid', 'smart')",5.7270613,5.8065577,2.7619491,2.8266029,0.0646538
48,-0.55954146,-0.6321284,"('unintelligent', 'intelligent')",0.8505528,0.8846896,0.1455057,0.1262806,-0.0192251
49,0.04674256,0.2433643,"('unable', 'able')",0.14094007,0.34072143,0.0938413,0.2920429,0.1982016
50,0.44703686,0.53399825,"('clumsy', 'skillful')",0.12171492,0.18860036,0.2843759,0.3612993,0.0769234
51,-1.1923053,-1.2989953,"('uneducated', 'educated')",0.6703373,0.6563944,-0.260984,-0.3213004,-0.0603164
52,-0.17043671,-0.33281294,"('irrational', 'rational')",0.0877848,-0.13945253,-0.041326,-0.2361327,-0.1948067
53,-0.36969066,-0.3736915,"('uncreative', 'creative')",1.09712,0.9639688,0.3637147,0.2951387,-0.068576
54,-0.5149436,-0.43081594,"('incapable', 'capable')",1.1516796,1.2437543,0.318368,0.4064692,0.0881012
55,-1.1571528,-1.1475338,"('incompetent', 'clever')",0.15368798,0.20651168,-0.5017324,-0.470511,0.0312214
56,-0.03615947,-0.11166054,"('impractical', 'practical')",0.17825267,0.26046026,0.0710466,0.0743999,0.0033533
57,-0.90566516,-1.0314733,"('unimaginative', 'imaginative')",-2.5114756,-2.617853,-1.7085704,-1.8246632,-0.1160928
58,-0.3289076,-0.38314536,"('undiscriminating', 'discriminating')",0.113509335,0.11136676,-0.1076991,-0.1358893,-0.0281902
59,0.64935404,0.6531545,"('foolish', 'wise')",0.5683981,0.53697574,0.6088761,0.5950651,-0.013811
60,-0.26869616,-0.27266464,"('inefficient', 'efficient')",0.23276053,0.49527812,-0.0179678,0.1113067,0.1292745
61,-0.22288887,-0.3163509,"('illogical', 'logical')",0.41028583,0.19587982,0.0936985,-0.0602355,-0.153934
62,-0.8079192,-0.68959856,"('incompetent', 'brilliant')",0.37158376,0.7275482,-0.2181677,0.0189748,0.2371425
63,-1.2335207,-1.2301843,"('unperceptive', 'insightful')",0.9744367,1.1185966,-0.129542,-0.0557939,0.0737481
64,-0.4302586,-0.5279747,"('shy', 'confident')",-6.333979,-6.3206463,-3.3821189,-3.4243104,-0.0421915
65,-0.33313766,-0.46822256,"('insecure', 'secure')",-0.17854811,-0.19713439,-0.2558429,-0.3326785,-0.0768356
66,-0.5111193,-0.49625635,"('inactive', 'active')",0.5360736,0.48427024,0.0124772,-0.0059931,-0.0184703
67,0.7191026,0.67809016,"('doubtful', 'determined')",-0.21872891,-0.26203012,0.2501869,0.20803,-0.0421569
68,0.25774717,0.21559668,"('dependent', 'independent')",-0.13415243,-0.0887232,0.0617974,0.0634367,0.0016393
69,1.4098203,1.4736506,"('lazy', 'industrious')",-0.6307485,-0.6300129,0.3895359,0.4218188,0.0322829
70,-0.9096591,-0.90797544,"('lethargic', 'energetic')",0.45887417,0.5391251,-0.2253925,-0.1844252,0.0409673
71,-0.13122185,-0.14433302,"('diffident', 'self-confident')",0.60399234,0.5186147,0.2363853,0.1871409,-0.0492444
72,-1.2487298,-1.2362331,"('unambitious', 'ambitious')",-0.60290945,-0.5128995,-0.9258196,-0.8745663,0.0512533
73,1.3283136,1.312847,"('helpless', 'self-reliant')",-2.8528981,-2.7981217,-0.7622923,-0.7426373,0.019655
74,-0.55353576,-0.55434126,"('undedicated', 'dedicated')",0.090315334,-0.030057222,-0.2316102,-0.2921993,-0.0605891
75,0.78975993,0.73747116,"('meek', 'impulsive')",-0.39951435,-0.27869934,0.1951228,0.2293859,0.0342631
76,-0.30484,-0.16070874,"('anxious', 'daring')",0.24542262,0.38085768,-0.0297087,0.1100745,0.1397832
77,-0.37654203,-0.39445227,"('unmotivated', 'motivated')",-0.9420323,-0.7874174,-0.6592872,-0.5909349,0.0683523
78,-0.7839378,-0.65751463,"('nonresilient', 'resilient')",0.07292156,0.19756468,-0.3555081,-0.229975,0.1255331
79,-0.21696973,-0.24386606,"('wavering', 'unwavering')",-0.13246216,-0.09851135,-0.1747159,-0.1711887,0.0035272
80,-0.7253631,-0.7884587,"('dominated', 'dominating')",-1.3283381,-1.2698243,-1.0268506,-1.0291414,-0.0022908
81,-0.6932447,-0.705292,"('submissive', 'aggressive')",-0.7204994,-0.51238954,-0.706872,-0.6088408,0.0980312
82,0.057183642,0.122840494,"('poor', 'rich')",6.319449,6.486298,3.1883163,3.3045692,0.1162529
83,-0.13128524,-0.2610937,"('powerless', 'powerful')",-0.7206491,-0.76372164,-0.4259672,-0.5124077,-0.0864405
84,1.0084871,0.94969445,"('inferior', 'superior')",1.0690526,1.0497748,1.0387698,0.9997346,-0.0390352
85,0.55970204,0.5602824,"('insignificant', 'prestigious')",0.44703183,0.3294526,0.5033669,0.4448675,-0.0584994
86,-1.9680014,-2.1278467,"('uninfluential', 'influential')",-0.08990893,-0.23699981,-1.0289551,-1.1824232,-0.1534681
87,-0.053006314,-0.12697257,"('unsuccessful', 'successful')",0.70416224,0.74027866,0.325578,0.3066531,-0.0189249
88,-0.20214859,-0.29183224,"('low', 'eminent')",0.12687457,0.16991796,-0.037637,-0.0609571,-0.0233201
