,favor_male,favor_female,tuple,average_male,average_female,female-male
25,0.6728897,0.59476906,"('egoistic', 'altruistic')",0.6728897,0.5947691,-0.0781206
26,0.76988506,0.7137918,"('hardhearted', 'benevolent')",0.7698851,0.7137918,-0.0560933
27,1.6402382,1.4979765,"('hardhearted', 'softhearted')",1.6402382,1.4979765,-0.1422617
28,1.0510547,1.0337963,"('disloyal', 'loyal')",1.0510547,1.0337963,-0.0172584
29,-0.816113,-0.92258596,"('unfair', 'fair')",-0.816113,-0.922586,-0.106473
30,1.0291662,1.0640267,"('intolerant', 'tolerant')",1.0291662,1.0640267,0.0348605
31,-1.8037181,-1.862055,"('evil', 'good')",-1.8037181,-1.8620549,-0.0583368
32,0.7666953,0.75008416,"('unkind', 'kind')",0.7666953,0.7500842,-0.0166111
33,-0.49852413,-0.5326796,"('wrong', 'right')",-0.4985241,-0.5326796,-0.0341555
34,4.3946633,4.485,"('mean', 'honorable')",4.3946633,4.4850001,0.0903368
35,-0.78451514,-1.0244875,"('corrupt', 'incorrupt')",-0.7845151,-1.0244875,-0.2399724
36,-0.9631842,-1.0467882,"('hostile', 'amicable')",-0.9631842,-1.0467882,-0.083604
37,0.7922446,0.7778082,"('fake', 'genuine')",0.7922446,0.7778082,-0.0144364
38,-0.7478399,-0.73388743,"('untruthful', 'truthful')",-0.7478399,-0.7338874,0.0139525
39,0.56442344,0.587556,"('exploitative', 'cooperative')",0.5644234,0.587556,0.0231326
40,-1.0256581,-1.2169427,"('stingy', 'generous')",-1.0256581,-1.2169427,-0.1912846
41,-0.046847507,-0.046500925,"('unforgiving', 'forgiving')",-0.0468475,-0.0465009,0.0003466
42,-1.8575339,-1.9320282,"('unreliable', 'reliable')",-1.8575339,-1.9320282,-0.0744943
43,0.9321542,0.9450148,"('irresponsible', 'responsible')",0.9321542,0.9450148,0.0128606
44,-0.65393525,-0.64292115,"('prejudiced', 'unprejudiced')",-0.6539353,-0.6429211,0.0110142
45,-0.040869616,-0.07741745,"('incompetent', 'competent')",-0.0408696,-0.0774174,-0.0365478
46,-0.3599692,-0.36252335,"('uncompetitive', 'competitive')",-0.3599692,-0.3625233,-0.0025541
47,5.0423474,5.161591,"('stupid', 'smart')",5.0423474,5.1615911,0.1192437
48,0.34845978,0.32567126,"('unintelligent', 'intelligent')",0.3484598,0.3256713,-0.0227885
49,0.15657833,0.16470924,"('unable', 'able')",0.1565783,0.1647092,0.0081309
50,-0.51803493,-0.56634915,"('clumsy', 'skillful')",-0.5180349,-0.5663491,-0.0483142
51,0.53609246,0.47337726,"('uneducated', 'educated')",0.5360925,0.4733773,-0.0627152
52,-0.5134899,-0.61510247,"('irrational', 'rational')",-0.5134899,-0.6151025,-0.1016126
53,-0.3115448,-0.3495978,"('uncreative', 'creative')",-0.3115448,-0.3495978,-0.038053
54,0.97979987,1.0177315,"('incapable', 'capable')",0.9797999,1.0177315,0.0379316
55,1.0366064,1.0663078,"('incompetent', 'clever')",1.0366064,1.0663078,0.0297014
56,0.44990206,0.49120474,"('impractical', 'practical')",0.4499021,0.4912047,0.0413026
57,-2.5676105,-2.5557053,"('unimaginative', 'imaginative')",-2.5676105,-2.5557053,0.0119052
58,-0.10234341,-0.16269985,"('undiscriminating', 'discriminating')",-0.1023434,-0.1626998,-0.0603564
59,-0.39654154,-0.4444099,"('foolish', 'wise')",-0.3965415,-0.4444099,-0.0478684
60,0.57737345,0.75015587,"('inefficient', 'efficient')",0.5773734,0.7501559,0.1727825
61,0.11348473,-0.0037021674,"('illogical', 'logical')",0.1134847,-0.0037022,-0.1171869
62,0.5631002,0.6386259,"('incompetent', 'brilliant')",0.5631002,0.6386259,0.0755257
63,-0.14321996,-0.16537987,"('unperceptive', 'insightful')",-0.14322,-0.1653799,-0.0221599
64,-5.854873,-5.855252,"('shy', 'confident')",-5.8548732,-5.8552518,-0.0003786
65,0.48944083,0.57179445,"('insecure', 'secure')",0.4894408,0.5717945,0.0823537
66,-0.122213826,-0.2336843,"('inactive', 'active')",-0.1222138,-0.2336843,-0.1114705
67,-0.36289272,-0.28023165,"('doubtful', 'determined')",-0.3628927,-0.2802317,0.082661
68,-0.7518986,-0.8521193,"('dependent', 'independent')",-0.7518986,-0.8521193,-0.1002207
69,-2.1312122,-2.2063396,"('lazy', 'industrious')",-2.1312122,-2.2063396,-0.0751274
70,1.5281904,1.4928217,"('lethargic', 'energetic')",1.5281904,1.4928217,-0.0353687
71,0.44285735,0.41828686,"('diffident', 'self-confident')",0.4428574,0.4182869,-0.0245705
72,0.58681685,0.6812151,"('unambitious', 'ambitious')",0.5868168,0.6812151,0.0943983
73,-2.9833114,-3.0119703,"('helpless', 'self-reliant')",-2.9833114,-3.0119703,-0.0286589
74,0.039868515,-0.08698469,"('undedicated', 'dedicated')",0.0398685,-0.0869847,-0.1268532
75,-0.9742788,-0.91292524,"('meek', 'impulsive')",-0.9742788,-0.9129252,0.0613536
76,1.0619593,1.059238,"('anxious', 'daring')",1.0619593,1.059238,-0.0027213
77,-1.3502176,-1.1394191,"('unmotivated', 'motivated')",-1.3502176,-1.1394191,0.2107985
78,-0.6564229,-0.7029882,"('nonresilient', 'resilient')",-0.6564229,-0.7029882,-0.0465653
79,-0.47991803,-0.52456737,"('wavering', 'unwavering')",-0.479918,-0.5245674,-0.0446494
80,0.048186537,0.043551207,"('dominated', 'dominating')",0.0481865,0.0435512,-0.0046353
81,0.5837128,0.69742143,"('submissive', 'aggressive')",0.5837128,0.6974214,0.1137086
82,6.071431,6.1496463,"('poor', 'rich')",6.0714312,6.1496463,0.0782151
83,-0.2038849,-0.196272,"('powerless', 'powerful')",-0.2038849,-0.196272,0.0076129
84,0.4744187,0.46199387,"('inferior', 'superior')",0.4744187,0.4619939,-0.0124248
85,-0.8334457,-0.97764456,"('insignificant', 'prestigious')",-0.8334457,-0.9776446,-0.1441989
86,0.2511382,0.20889312,"('uninfluential', 'influential')",0.2511382,0.2088931,-0.0422451
87,-0.97993326,-0.92663795,"('unsuccessful', 'successful')",-0.9799333,-0.9266379,0.0532954
88,0.15801376,0.17784509,"('low', 'eminent')",0.1580138,0.1778451,0.0198313
