,wraparound_male,wraparound_female,tuple,average_male,average_female,female-male
22,0.50515944,0.8100891,"('untrustworthy', 'trustworthy')",0.5051594,0.8100891,0.3049297
23,3.2062743,3.5809145,"('insincere', 'sincere')",3.2062743,3.5809145,0.3746402
24,0.16219644,0.3020699,"('dishonest', 'honest')",0.1621964,0.3020699,0.1398735
25,0.54681,0.5277711,"('egoistic', 'altruistic')",0.54681,0.5277711,-0.0190389
26,0.07295115,-0.12148444,"('hardhearted', 'benevolent')",0.0729512,-0.1214844,-0.1944356
27,0.034136117,-0.12642461,"('hardhearted', 'softhearted')",0.0341361,-0.1264246,-0.1605607
28,-0.021884179,0.0028631613,"('disloyal', 'loyal')",-0.0218842,0.0028632,0.0247474
29,-0.2400291,-0.32839024,"('unfair', 'fair')",-0.2400291,-0.3283902,-0.0883611
30,0.39675862,0.45934287,"('intolerant', 'tolerant')",0.3967586,0.4593429,0.0625843
31,-0.9610141,-1.3211747,"('evil', 'good')",-0.9610141,-1.3211747,-0.3601606
32,0.72190946,0.8506775,"('unkind', 'kind')",0.7219095,0.8506775,0.128768
33,-0.17001542,-0.28520924,"('wrong', 'right')",-0.1700154,-0.2852092,-0.1151938
34,2.0370634,2.306886,"('mean', 'honorable')",2.0370634,2.306886,0.2698226
35,-0.34587562,-0.6570945,"('corrupt', 'incorrupt')",-0.3458756,-0.6570945,-0.3112189
36,-0.7354126,-0.9633769,"('hostile', 'amicable')",-0.7354126,-0.9633769,-0.2279643
37,0.51480466,0.49305823,"('fake', 'genuine')",0.5148047,0.4930582,-0.0217465
38,0.27863562,0.28356135,"('untruthful', 'truthful')",0.2786356,0.2835613,0.0049257
39,1.1209462,1.1139333,"('exploitative', 'cooperative')",1.1209462,1.1139333,-0.0070129
40,-0.7792838,-0.76438504,"('stingy', 'generous')",-0.7792838,-0.764385,0.0148988
41,0.14034615,0.039642654,"('unforgiving', 'forgiving')",0.1403462,0.0396427,-0.1007035
42,-1.3894304,-1.1137112,"('unreliable', 'reliable')",-1.3894304,-1.1137112,0.2757192
43,0.10501627,0.23826279,"('irresponsible', 'responsible')",0.1050163,0.2382628,0.1332465
44,-0.17778406,-0.2746617,"('prejudiced', 'unprejudiced')",-0.1777841,-0.2746617,-0.0968776
45,-0.32161218,-0.18463628,"('incompetent', 'competent')",-0.3216122,-0.1846363,0.1369759
46,0.15411133,0.41407114,"('uncompetitive', 'competitive')",0.1541113,0.4140711,0.2599598
47,1.7279229,1.9474096,"('stupid', 'smart')",1.7279229,1.9474096,0.2194867
48,-0.3973786,-0.6431964,"('unintelligent', 'intelligent')",-0.3973786,-0.6431964,-0.2458178
49,0.19878486,0.3106613,"('unable', 'able')",0.1987849,0.3106613,0.1118764
50,0.34933984,0.4794281,"('clumsy', 'skillful')",0.3493398,0.4794281,0.1300883
51,0.05439558,0.21244973,"('uneducated', 'educated')",0.0543956,0.2124497,0.1580541
52,-0.11651524,-0.3905993,"('irrational', 'rational')",-0.1165152,-0.3905993,-0.2740841
53,-0.6839787,-0.69887626,"('uncreative', 'creative')",-0.6839787,-0.6988763,-0.0148976
54,0.1432766,0.38591945,"('incapable', 'capable')",0.1432766,0.3859195,0.2426429
55,0.37836853,0.6806918,"('incompetent', 'clever')",0.3783685,0.6806918,0.3023233
56,0.041226022,0.3191604,"('impractical', 'practical')",0.041226,0.3191604,0.2779344
57,-1.6267911,-1.5787244,"('unimaginative', 'imaginative')",-1.6267911,-1.5787244,0.0480667
58,0.35424742,0.25079155,"('undiscriminating', 'discriminating')",0.3542474,0.2507915,-0.1034559
59,-0.143394,-0.2926206,"('foolish', 'wise')",-0.143394,-0.2926206,-0.1492266
60,0.7912094,0.9186164,"('inefficient', 'efficient')",0.7912094,0.9186164,0.127407
61,0.7867223,0.66827863,"('illogical', 'logical')",0.7867223,0.6682786,-0.1184437
62,0.5153568,0.9745678,"('incompetent', 'brilliant')",0.5153568,0.9745678,0.459211
63,0.7528782,0.9539851,"('unperceptive', 'insightful')",0.7528782,0.9539851,0.2011069
64,-2.2588003,-2.3018105,"('shy', 'confident')",-2.2588003,-2.3018105,-0.0430102
65,0.4911713,0.7236673,"('insecure', 'secure')",0.4911713,0.7236673,0.232496
66,-0.71444315,-0.537695,"('inactive', 'active')",-0.7144431,-0.537695,0.1767481
67,-0.24567342,-0.5081001,"('doubtful', 'determined')",-0.2456734,-0.5081001,-0.2624267
68,0.12780629,0.12056706,"('dependent', 'independent')",0.1278063,0.1205671,-0.0072392
69,-0.5778651,-0.6992717,"('lazy', 'industrious')",-0.5778651,-0.6992717,-0.1214066
70,0.45354995,0.8364284,"('lethargic', 'energetic')",0.45355,0.8364284,0.3828784
71,1.000592,1.0130965,"('diffident', 'self-confident')",1.000592,1.0130965,0.0125045
72,-0.43744472,-0.16187793,"('unambitious', 'ambitious')",-0.4374447,-0.1618779,0.2755668
73,-1.0170623,-1.0571544,"('helpless', 'self-reliant')",-1.0170623,-1.0571544,-0.0400921
74,0.2863105,0.40460715,"('undedicated', 'dedicated')",0.2863105,0.4046071,0.1182966
75,-0.8642969,-0.7766557,"('meek', 'impulsive')",-0.8642969,-0.7766557,0.0876412
76,-0.064439625,0.077321395,"('anxious', 'daring')",-0.0644396,0.0773214,0.141761
77,-0.26298025,-0.25269252,"('unmotivated', 'motivated')",-0.2629803,-0.2526925,0.0102878
78,0.6819069,0.81110746,"('nonresilient', 'resilient')",0.6819069,0.8111075,0.1292006
79,-0.71406406,-0.86601996,"('wavering', 'unwavering')",-0.7140641,-0.86602,-0.1519559
80,1.0795444,1.4704373,"('dominated', 'dominating')",1.0795444,1.4704373,0.3908929
81,-0.183167,0.012621306,"('submissive', 'aggressive')",-0.183167,0.0126213,0.1957883
82,1.5395203,1.9501259,"('poor', 'rich')",1.5395203,1.9501259,0.4106056
83,0.031672284,0.009506172,"('powerless', 'powerful')",0.0316723,0.0095062,-0.0221661
84,0.39401057,0.21566474,"('inferior', 'superior')",0.3940106,0.2156647,-0.1783459
85,-0.7559858,-1.2528539,"('insignificant', 'prestigious')",-0.7559858,-1.2528539,-0.4968681
86,-0.3423747,-0.38096142,"('uninfluential', 'influential')",-0.3423747,-0.3809614,-0.0385867
87,0.93821996,1.1585546,"('unsuccessful', 'successful')",0.93822,1.1585546,0.2203346
88,-0.47078267,-0.5974545,"('low', 'eminent')",-0.4707827,-0.5974545,-0.1266718
