,kingfish_male,kingfish_female,tuple,average_male,average_female,female-male
50,0.024468303,-0.086627714,"('clumsy', 'skillful')",0.0244683,-0.0866277,-0.111096
51,0.0027790703,-0.055503294,"('uneducated', 'educated')",0.0027791,-0.0555033,-0.0582824
52,-0.6145259,-0.77068174,"('irrational', 'rational')",-0.6145259,-0.7706817,-0.1561558
53,-1.1226743,-1.1154842,"('uncreative', 'creative')",-1.1226743,-1.1154842,0.0071901
54,-0.256294,-0.2500975,"('incapable', 'capable')",-0.256294,-0.2500975,0.0061965
55,1.2318685,1.2692531,"('incompetent', 'clever')",1.2318685,1.2692531,0.0373846
56,0.85420746,0.8744515,"('impractical', 'practical')",0.8542075,0.8744515,0.020244
57,-1.607505,-1.6208633,"('unimaginative', 'imaginative')",-1.607505,-1.6208633,-0.0133583
58,-0.634836,-0.691516,"('undiscriminating', 'discriminating')",-0.634836,-0.691516,-0.05668
59,0.18706763,0.10737605,"('foolish', 'wise')",0.1870676,0.107376,-0.0796916
60,0.92268664,1.0122458,"('inefficient', 'efficient')",0.9226866,1.0122458,0.0895592
61,-0.118406735,-0.21564652,"('illogical', 'logical')",-0.1184067,-0.2156465,-0.0972398
62,1.3079553,1.3888491,"('incompetent', 'brilliant')",1.3079553,1.3888491,0.0808938
63,-0.2754681,-0.25117192,"('unperceptive', 'insightful')",-0.2754681,-0.2511719,0.0242962
64,-2.6529498,-2.7914,"('shy', 'confident')",-2.6529498,-2.7914,-0.1384502
65,0.42133787,0.46348742,"('insecure', 'secure')",0.4213379,0.4634874,0.0421495
66,-0.732045,-0.742464,"('inactive', 'active')",-0.732045,-0.742464,-0.010419
67,0.87941015,0.87937856,"('doubtful', 'determined')",0.8794101,0.8793786,-3.15e-05
68,-0.74561584,-0.80474883,"('dependent', 'independent')",-0.7456158,-0.8047488,-0.059133
69,-1.1022754,-1.1187878,"('lazy', 'industrious')",-1.1022754,-1.1187878,-0.0165124
70,0.116434015,0.08857857,"('lethargic', 'energetic')",0.116434,0.0885786,-0.0278554
71,0.1715096,0.2392672,"('diffident', 'self-confident')",0.1715096,0.2392672,0.0677576
72,-0.19311874,-0.19560355,"('unambitious', 'ambitious')",-0.1931187,-0.1956035,-0.0024848
73,-1.2287782,-1.2953382,"('helpless', 'self-reliant')",-1.2287782,-1.2953382,-0.06656
74,0.24989498,0.16383179,"('undedicated', 'dedicated')",0.249895,0.1638318,-0.0860632
75,-0.4090478,-0.4156835,"('meek', 'impulsive')",-0.4090478,-0.4156835,-0.0066357
76,0.28616452,0.34491074,"('anxious', 'daring')",0.2861645,0.3449107,0.0587462
77,-0.7556887,-0.62495834,"('unmotivated', 'motivated')",-0.7556887,-0.6249583,0.1307304
78,-0.1579948,-0.10766991,"('nonresilient', 'resilient')",-0.1579948,-0.1076699,0.0503249
79,-0.56198823,-0.57786125,"('wavering', 'unwavering')",-0.5619882,-0.5778612,-0.015873
80,0.43420047,0.45143276,"('dominated', 'dominating')",0.4342005,0.4514328,0.0172323
81,0.65560496,0.7237614,"('submissive', 'aggressive')",0.655605,0.7237614,0.0681564
82,2.1094043,2.165666,"('poor', 'rich')",2.1094043,2.1656661,0.0562618
83,-0.104108036,-0.10035394,"('powerless', 'powerful')",-0.104108,-0.1003539,0.0037541
84,0.41668108,0.42177162,"('inferior', 'superior')",0.4166811,0.4217716,0.0050905
85,-1.0525353,-1.1059726,"('insignificant', 'prestigious')",-1.0525353,-1.1059726,-0.0534373
86,-0.4510829,-0.55023426,"('uninfluential', 'influential')",-0.4510829,-0.5502343,-0.0991514
87,0.45435163,0.46528557,"('unsuccessful', 'successful')",0.4543516,0.4652856,0.010934
88,-0.47583878,-0.5536764,"('low', 'eminent')",-0.4758388,-0.5536764,-0.0778376
