,tattler_male,tattler_female,tuple,average_male,average_female,female-male
28,-0.24340628,-0.29177365,"('disloyal', 'loyal')",-0.2434063,-0.2917736,-0.0483673
29,-0.4208635,-0.54065734,"('unfair', 'fair')",-0.4208635,-0.5406573,-0.1197938
30,0.5207809,0.51956964,"('intolerant', 'tolerant')",0.5207809,0.5195696,-0.0012113
31,-0.8057974,-0.69996977,"('evil', 'good')",-0.8057974,-0.6999698,0.1058276
32,-0.15649426,-0.24421518,"('unkind', 'kind')",-0.1564943,-0.2442152,-0.0877209
33,-0.37091908,-0.47711247,"('wrong', 'right')",-0.3709191,-0.4771125,-0.1061934
34,0.99917024,1.1749845,"('mean', 'honorable')",0.9991702,1.1749845,0.1758143
35,-0.012687448,-0.07658124,"('corrupt', 'incorrupt')",-0.0126874,-0.0765812,-0.0638938
36,-0.61114526,-0.58555806,"('hostile', 'amicable')",-0.6111453,-0.5855581,0.0255872
37,0.16331993,0.11324607,"('fake', 'genuine')",0.1633199,0.1132461,-0.0500738
38,-0.3492934,-0.3207636,"('untruthful', 'truthful')",-0.3492934,-0.3207636,0.0285298
39,0.5471007,0.54018325,"('exploitative', 'cooperative')",0.5471007,0.5401832,-0.0069175
40,-1.4974618,-1.6348294,"('stingy', 'generous')",-1.4974618,-1.6348294,-0.1373676
41,-0.265602,-0.2799557,"('unforgiving', 'forgiving')",-0.265602,-0.2799557,-0.0143537
42,-0.8877122,-0.88578343,"('unreliable', 'reliable')",-0.8877122,-0.8857834,0.0019288
43,0.29225042,0.19360498,"('irresponsible', 'responsible')",0.2922504,0.193605,-0.0986454
44,-0.26195893,-0.34052706,"('prejudiced', 'unprejudiced')",-0.2619589,-0.3405271,-0.0785682
45,-0.041139923,-0.18120709,"('incompetent', 'competent')",-0.0411399,-0.1812071,-0.1400672
46,-0.2576978,-0.3853485,"('uncompetitive', 'competitive')",-0.2576978,-0.3853485,-0.1276507
47,2.1022723,2.0953271,"('stupid', 'smart')",2.1022723,2.0953271,-0.0069452
48,-0.65551245,-0.6011521,"('unintelligent', 'intelligent')",-0.6555125,-0.6011521,0.0543604
49,-0.101217106,0.04496796,"('unable', 'able')",-0.1012171,0.044968,0.1461851
50,-0.33942816,-0.31132242,"('clumsy', 'skillful')",-0.3394282,-0.3113224,0.0281058
51,-0.3494347,-0.4392841,"('uneducated', 'educated')",-0.3494347,-0.4392841,-0.0898494
52,-0.33940202,-0.38553306,"('irrational', 'rational')",-0.339402,-0.3855331,-0.0461311
53,-1.0160918,-1.0873733,"('uncreative', 'creative')",-1.0160918,-1.0873733,-0.0712815
54,-0.091044635,-0.09309238,"('incapable', 'capable')",-0.0910446,-0.0930924,-0.0020478
55,0.36726665,0.37318045,"('incompetent', 'clever')",0.3672667,0.3731804,0.0059137
56,0.85148185,0.7975702,"('impractical', 'practical')",0.8514819,0.7975702,-0.0539117
57,-1.116619,-1.2815807,"('unimaginative', 'imaginative')",-1.116619,-1.2815807,-0.1649617
58,0.4896171,0.3300765,"('undiscriminating', 'discriminating')",0.4896171,0.3300765,-0.1595406
59,0.07676029,0.1385975,"('foolish', 'wise')",0.0767603,0.1385975,0.0618372
60,0.842234,0.89267296,"('inefficient', 'efficient')",0.842234,0.892673,0.050439
61,0.000105776824,-0.18345155,"('illogical', 'logical')",0.0001058,-0.1834515,-0.1835573
62,0.10423324,0.06340784,"('incompetent', 'brilliant')",0.1042332,0.0634078,-0.0408254
63,-0.15295434,-0.1313679,"('unperceptive', 'insightful')",-0.1529543,-0.1313679,0.0215864
64,-1.5971032,-1.6859674,"('shy', 'confident')",-1.5971032,-1.6859674,-0.0888642
65,0.16311076,0.05979567,"('insecure', 'secure')",0.1631108,0.0597957,-0.1033151
66,-0.9494735,-1.1130242,"('inactive', 'active')",-0.9494735,-1.1130242,-0.1635507
67,0.332033,0.37208325,"('doubtful', 'determined')",0.332033,0.3720832,0.0400502
68,-0.344305,-0.33869198,"('dependent', 'independent')",-0.344305,-0.338692,0.005613
69,-0.82975274,-0.8717714,"('lazy', 'industrious')",-0.8297527,-0.8717714,-0.0420187
70,0.21055996,0.052019596,"('lethargic', 'energetic')",0.21056,0.0520196,-0.1585404
71,-0.11420879,-0.095486104,"('diffident', 'self-confident')",-0.1142088,-0.0954861,0.0187227
72,-0.51866245,-0.5967951,"('unambitious', 'ambitious')",-0.5186625,-0.5967951,-0.0781326
73,-0.49914032,-0.5326704,"('helpless', 'self-reliant')",-0.4991403,-0.5326704,-0.0335301
74,0.068746924,-0.028040104,"('undedicated', 'dedicated')",0.0687469,-0.0280401,-0.096787
75,-0.37755352,-0.40130547,"('meek', 'impulsive')",-0.3775535,-0.4013055,-0.023752
76,-0.048376933,-0.08517825,"('anxious', 'daring')",-0.0483769,-0.0851782,-0.0368013
77,-1.2338682,-1.1311567,"('unmotivated', 'motivated')",-1.2338682,-1.1311567,0.1027115
78,-0.53440493,-0.4576709,"('nonresilient', 'resilient')",-0.5344049,-0.4576709,0.076734
79,-1.2278986,-1.1945807,"('wavering', 'unwavering')",-1.2278986,-1.1945807,0.0333179
80,0.05484786,-0.07396574,"('dominated', 'dominating')",0.0548479,-0.0739657,-0.1288136
81,0.106016144,0.097801164,"('submissive', 'aggressive')",0.1060161,0.0978012,-0.0082149
82,1.4338981,1.4326012,"('poor', 'rich')",1.4338981,1.4326012,-0.0012969
83,-0.098160036,-0.10847697,"('powerless', 'powerful')",-0.09816,-0.108477,-0.010317
84,0.5591332,0.51832944,"('inferior', 'superior')",0.5591332,0.5183294,-0.0408038
85,-0.61066395,-0.552364,"('insignificant', 'prestigious')",-0.610664,-0.552364,0.0583
86,-1.1522397,-1.2394459,"('uninfluential', 'influential')",-1.1522397,-1.2394459,-0.0872062
87,0.26296204,0.0837092,"('unsuccessful', 'successful')",0.262962,0.0837092,-0.1792528
88,-0.585214,-0.61305046,"('low', 'eminent')",-0.585214,-0.6130505,-0.0278365
