,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-0.8732844,-1.2126375,"('hostile', 'amicable')",0.80847204,0.5322351,-0.0324062,-0.3402012,-0.307795
37,0.07923533,0.16201964,"('fake', 'genuine')",0.19201005,0.2377947,0.1356227,0.1999072,0.0642845
38,-0.57273185,-0.6926717,"('untruthful', 'truthful')",-0.31400964,-0.2859002,-0.4433708,-0.4892859,-0.0459151
39,1.0170763,0.97188777,"('exploitative', 'cooperative')",0.15275013,0.121640965,0.5849132,0.5467644,-0.0381488
40,0.54884213,0.50225717,"('stingy', 'generous')",-1.0882368,-1.252402,-0.2696973,-0.3750724,-0.1053751
41,0.3956174,0.2418933,"('unforgiving', 'forgiving')",0.12963781,-0.02358161,0.2626276,0.1091558,-0.1534718
42,0.40639618,0.5866981,"('unreliable', 'reliable')",-2.9153428,-2.8119025,-1.2544733,-1.1126022,0.1418711
43,-0.9333382,-0.87173104,"('irresponsible', 'responsible')",-0.03656525,0.059987202,-0.4849517,-0.4058719,0.0790798
44,0.53000283,0.6609791,"('prejudiced', 'unprejudiced')",-1.2421496,-1.1869469,-0.3560734,-0.2629839,0.0930895
45,-0.23292756,-0.30804798,"('incompetent', 'competent')",-0.21644093,-0.2258643,-0.2246842,-0.2669562,-0.042272
46,0.034553688,0.07723853,"('uncompetitive', 'competitive')",-0.97161436,-0.9380703,-0.4685303,-0.4304159,0.0381144
47,-0.13668728,-0.09925583,"('stupid', 'smart')",5.4431076,5.6197004,2.6532102,2.7602222,0.107012
48,0.55223066,0.49029517,"('unintelligent', 'intelligent')",0.78220576,0.7839573,0.6672182,0.6371262,-0.030092
49,0.34301925,0.4124552,"('unable', 'able')",-0.034654826,0.08712235,0.1541822,0.2497888,0.0956066
50,-0.08293487,-0.04286574,"('clumsy', 'skillful')",0.10060053,0.12545508,0.0088328,0.0412947,0.0324619
51,-0.20008895,-0.21027273,"('uneducated', 'educated')",0.38545114,0.36062086,0.0926811,0.0751741,-0.017507
52,0.3790316,0.061418075,"('irrational', 'rational')",0.7932591,0.5694492,0.5861453,0.3154336,-0.2707117
53,-0.5774352,-0.8564568,"('uncreative', 'creative')",1.1398523,1.104491,0.2812085,0.1240171,-0.1571914
54,-0.82138944,-0.9791231,"('incapable', 'capable')",1.2725544,1.3478752,0.2255825,0.1843761,-0.0412064
55,0.6354492,0.66858524,"('incompetent', 'clever')",-0.0654606,-0.0069890656,0.2849943,0.3307981,0.0458038
56,0.37846518,0.43843928,"('impractical', 'practical')",-0.5284653,-0.46144608,-0.075,-0.0115034,0.0634966
57,-0.5507772,-0.6593966,"('unimaginative', 'imaginative')",-2.4014707,-2.4738255,-1.4761239,-1.5666111,-0.0904872
58,0.43481666,0.28497967,"('undiscriminating', 'discriminating')",0.07070614,0.06281136,0.2527614,0.1738955,-0.0788659
59,-0.49246106,-0.6787757,"('foolish', 'wise')",0.6627598,0.58861995,0.0851494,-0.0450779,-0.1302273
60,0.93239146,1.0692585,"('inefficient', 'efficient')",-0.5935831,-0.37206757,0.1694042,0.3485954,0.1791912
61,0.7527475,0.55429244,"('illogical', 'logical')",0.38866225,0.22684638,0.5707049,0.3905694,-0.1801355
62,0.365038,0.5007679,"('incompetent', 'brilliant')",-0.29381943,-0.062005457,0.0356093,0.2193812,0.1837719
63,-0.0285301,-0.09986389,"('unperceptive', 'insightful')",0.65124553,0.7711514,0.3113577,0.3356438,0.0242861
64,-0.27562028,-0.20344685,"('shy', 'confident')",-6.6808944,-6.73131,-3.4782574,-3.4673784,0.010879
65,0.20052752,0.25908914,"('insecure', 'secure')",-0.6753213,-0.6555018,-0.2373969,-0.1982063,0.0391906
66,-1.1112131,-1.0898141,"('inactive', 'active')",1.0135864,1.0002785,-0.0488133,-0.0447678,0.0040455
67,0.25239792,0.335953,"('doubtful', 'determined')",-0.66341317,-0.5597724,-0.2055076,-0.1119097,0.0935979
68,0.15344979,0.14292365,"('dependent', 'independent')",-0.39347893,-0.40007025,-0.1200146,-0.1285733,-0.0085587
69,0.6551443,0.6268099,"('lazy', 'industrious')",-0.32127172,-0.3467872,0.1669363,0.1400113,-0.026925
70,-0.5687502,-0.45610672,"('lethargic', 'energetic')",0.12987742,0.25934073,-0.2194364,-0.098383,0.1210534
71,0.20066404,0.025109926,"('diffident', 'self-confident')",0.8895644,0.85178787,0.5451142,0.4384489,-0.1066653
72,-0.67933905,-0.63031757,"('unambitious', 'ambitious')",-0.8325086,-0.7676349,-0.7559239,-0.6989763,0.0569476
73,0.39906102,0.4146793,"('helpless', 'self-reliant')",-2.7969368,-2.7953029,-1.1989379,-1.1903118,0.0086261
74,0.0074651353,-0.020144576,"('undedicated', 'dedicated')",0.21980156,0.22288406,0.1136333,0.1013697,-0.0122636
75,-0.4452953,-0.44026038,"('meek', 'impulsive')",-0.14815104,-0.104006834,-0.2967232,-0.2721336,0.0245896
76,0.5558234,0.7936923,"('anxious', 'daring')",0.0005988702,0.20141727,0.2782111,0.4975548,0.2193437
77,0.3564245,0.27844214,"('unmotivated', 'motivated')",-1.2628473,-1.1750315,-0.4532114,-0.4482947,0.0049167
78,0.22487411,0.14419964,"('nonresilient', 'resilient')",-0.05672472,0.06307022,0.0840747,0.1036349,0.0195602
79,-0.97748417,-1.1095225,"('wavering', 'unwavering')",0.12788466,0.12472971,-0.4247997,-0.4923964,-0.0675967
80,0.8808786,1.0707287,"('dominated', 'dominating')",-1.5435028,-1.4322577,-0.3313121,-0.1807645,0.1505476
81,-0.3052044,-0.0806571,"('submissive', 'aggressive')",-1.3498158,-1.1821003,-0.8275101,-0.6313787,0.1961314
82,-0.7232922,-0.70888186,"('poor', 'rich')",5.9741507,6.1432657,2.6254292,2.7171919,0.0917627
83,0.24543242,0.13021249,"('powerless', 'powerful')",-0.78605884,-0.8145641,-0.2703132,-0.3421758,-0.0718626
84,0.72090554,0.7112911,"('inferior', 'superior')",0.9523912,0.9109064,0.8366483,0.8110987,-0.0255496
85,-0.046848457,-0.33615476,"('insignificant', 'prestigious')",1.3721967,1.2783151,0.6626741,0.4710802,-0.1915939
86,-0.8137734,-1.0658638,"('uninfluential', 'influential')",-0.027692467,-0.18628234,-0.4207329,-0.6260731,-0.2053402
87,0.28384703,0.28291148,"('unsuccessful', 'successful')",0.8533466,0.9278281,0.5685968,0.6053698,0.036773
88,-0.36208203,-0.42922533,"('low', 'eminent')",0.0021957047,0.041264065,-0.1799432,-0.1939806,-0.0140374
