,alder_male,alder_female,tuple,average_male,average_female,female-male
38,-0.39928392,-0.37457225,"('untruthful', 'truthful')",-0.3992839,-0.3745722,0.0247117
39,-0.10367639,-0.047734164,"('exploitative', 'cooperative')",-0.1036764,-0.0477342,0.0559422
40,-0.7687566,-0.88483965,"('stingy', 'generous')",-0.7687566,-0.8848397,-0.1160831
41,0.48758775,0.45555592,"('unforgiving', 'forgiving')",0.4875877,0.4555559,-0.0320318
42,-1.4628991,-1.3878176,"('unreliable', 'reliable')",-1.4628991,-1.3878176,0.0750815
43,-0.11160344,-0.1003364,"('irresponsible', 'responsible')",-0.1116034,-0.1003364,0.011267
44,-0.70908076,-0.6749962,"('prejudiced', 'unprejudiced')",-0.7090808,-0.6749962,0.0340846
45,0.70236444,0.76636845,"('incompetent', 'competent')",0.7023644,0.7663684,0.064004
46,-0.5494195,-0.4707362,"('uncompetitive', 'competitive')",-0.5494195,-0.4707362,0.0786833
47,2.7215939,2.7819686,"('stupid', 'smart')",2.7215939,2.7819686,0.0603747
48,-0.17730118,-0.16950533,"('unintelligent', 'intelligent')",-0.1773012,-0.1695053,0.0077959
49,-0.18767036,-0.14003003,"('unable', 'able')",-0.1876704,-0.14003,0.0476404
50,-0.49996912,-0.53286064,"('clumsy', 'skillful')",-0.4999691,-0.5328606,-0.0328915
51,-0.6694406,-0.66067445,"('uneducated', 'educated')",-0.6694406,-0.6606745,0.0087661
52,-1.2314682,-1.4006383,"('irrational', 'rational')",-1.2314682,-1.4006383,-0.1691701
53,-0.47440708,-0.60108435,"('uncreative', 'creative')",-0.4744071,-0.6010844,-0.1266773
54,-0.167269,-0.19236559,"('incapable', 'capable')",-0.167269,-0.1923656,-0.0250966
55,0.72692263,0.8089856,"('incompetent', 'clever')",0.7269226,0.8089856,0.082063
56,0.46136495,0.55957854,"('impractical', 'practical')",0.461365,0.5595785,0.0982135
57,-1.4798231,-1.5034958,"('unimaginative', 'imaginative')",-1.4798231,-1.5034958,-0.0236727
58,0.60817033,0.55302876,"('undiscriminating', 'discriminating')",0.6081703,0.5530288,-0.0551415
59,-0.26281667,-0.33890578,"('foolish', 'wise')",-0.2628167,-0.3389058,-0.0760891
60,0.11836389,0.29890284,"('inefficient', 'efficient')",0.1183639,0.2989028,0.1805389
61,-0.2954867,-0.40923017,"('illogical', 'logical')",-0.2954867,-0.4092302,-0.1137435
62,-0.14607534,0.02866499,"('incompetent', 'brilliant')",-0.1460753,0.028665,0.1747403
63,-0.5124655,-0.41851333,"('unperceptive', 'insightful')",-0.5124655,-0.4185133,0.0939522
64,-3.7164636,-3.6568496,"('shy', 'confident')",-3.7164636,-3.6568496,0.059614
65,-0.16408631,-0.06832894,"('insecure', 'secure')",-0.1640863,-0.0683289,0.0957574
66,0.3200696,0.15998654,"('inactive', 'active')",0.3200696,0.1599865,-0.1600831
67,-0.21006039,-0.13058782,"('doubtful', 'determined')",-0.2100604,-0.1305878,0.0794726
68,-0.41994634,-0.4467122,"('dependent', 'independent')",-0.4199463,-0.4467122,-0.0267659
69,-0.0747603,-0.17560878,"('lazy', 'industrious')",-0.0747603,-0.1756088,-0.1008485
70,-0.031873044,0.014770316,"('lethargic', 'energetic')",-0.031873,0.0147703,0.0466433
71,0.23226367,0.21875952,"('diffident', 'self-confident')",0.2322637,0.2187595,-0.0135042
72,-0.24594043,-0.30254918,"('unambitious', 'ambitious')",-0.2459404,-0.3025492,-0.0566088
73,-1.6733623,-1.6341823,"('helpless', 'self-reliant')",-1.6733623,-1.6341823,0.03918
74,-0.4466401,-0.49712834,"('undedicated', 'dedicated')",-0.4466401,-0.4971283,-0.0504882
75,-0.063272476,-0.071345456,"('meek', 'impulsive')",-0.0632725,-0.0713455,-0.008073
76,-0.88420385,-0.7776466,"('anxious', 'daring')",-0.8842039,-0.7776466,0.1065573
77,-1.2244545,-1.0906022,"('unmotivated', 'motivated')",-1.2244545,-1.0906022,0.1338523
78,-0.45820382,-0.3987236,"('nonresilient', 'resilient')",-0.4582038,-0.3987236,0.0594802
79,-0.5021407,-0.54678136,"('wavering', 'unwavering')",-0.5021407,-0.5467814,-0.0446407
80,0.097000964,0.14830971,"('dominated', 'dominating')",0.097001,0.1483097,0.0513087
81,-1.0180217,-0.8265521,"('submissive', 'aggressive')",-1.0180217,-0.8265521,0.1914696
82,2.9465494,2.9986537,"('poor', 'rich')",2.9465494,2.9986537,0.0521043
83,-0.18088657,-0.17688844,"('powerless', 'powerful')",-0.1808866,-0.1768884,0.0039982
84,0.13377188,0.11910991,"('inferior', 'superior')",0.1337719,0.1191099,-0.014662
85,0.1799382,0.061649095,"('insignificant', 'prestigious')",0.1799382,0.0616491,-0.1182891
86,0.063747175,-0.056819007,"('uninfluential', 'influential')",0.0637472,-0.056819,-0.1205662
87,0.006017532,0.026669722,"('unsuccessful', 'successful')",0.0060175,0.0266697,0.0206522
88,-1.1525156,-1.1627069,"('low', 'eminent')",-1.1525156,-1.1627069,-0.0101913
