,berkley_male,berkley_female,tuple,w_male,w_female,r_male,r_female,corp_male,corp_female,average_male,average_female,female-male
17,-0.43261978,-0.5201844,"('nasty', 'nice')",-0.07560443,-0.103232436,-0.15718952,-0.15497783,-0.32553962,-0.23780343,-0.2477383,-0.2540495,-0.0063112
18,-0.6691163,-0.5293887,"('disagreeable', 'welcoming')",-0.6041983,-0.3690717,-0.54639083,-0.31923047,-0.8567138,-0.9177832,-0.6691048,-0.5338685,0.1352363
19,0.18115506,0.059591163,"('inhospitable', 'hospitable')",0.2614989,0.20469043,0.6468916,0.6998761,-0.5499177,-0.5582973,0.1349069,0.1014651,-0.0334418
20,-0.3633564,-0.4373817,"('rough', 'thoughtful')",0.195716,0.13838217,-0.5737524,-0.6970171,0.32135767,0.32260522,-0.1050088,-0.1683528,-0.063344
21,-0.7873977,-0.80307984,"('immoral', 'moral')",2.5431948,2.5618637,1.3041443,1.4979663,-0.033369556,0.20371394,0.7566429,0.865116,0.1084731
22,-0.5406142,-0.6258384,"('untrustworthy', 'trustworthy')",1.2966871,1.1273425,0.5792737,0.5512398,-0.3744591,-0.31930086,0.2402219,0.1833608,-0.0568611
23,-1.713125,-1.8496596,"('insincere', 'sincere')",1.8680667,1.7659175,0.8455431,0.90795326,6.6448755,6.5892186,1.91134,1.8533574,-0.0579826
24,-0.5783553,-0.69991803,"('dishonest', 'honest')",0.779744,0.8431815,0.008351557,0.04414569,1.5091325,1.3994739,0.4297182,0.3967208,-0.0329974
25,0.48695537,0.59624386,"('egoistic', 'altruistic')",-0.8460091,-0.55866015,-0.287615,-0.072954595,0.29143614,0.30766213,-0.0888081,0.0680728,0.1568809
26,-0.5570188,-0.7146088,"('hardhearted', 'benevolent')",-0.17465353,-0.3343585,0.11021245,-0.22858435,1.0593672,0.6854451,0.1094768,-0.1480266,-0.2575034
27,-0.28037125,-0.2183649,"('hardhearted', 'softhearted')",-0.33155692,-0.11778283,-0.5473735,-0.44662136,0.8893333,0.8872241,-0.0674921,0.0261137,0.0936058
28,-1.3174013,-1.5155768,"('disloyal', 'loyal')",0.37798303,0.12963492,-0.38035423,-0.58096194,1.6524507,1.3876791,0.0831695,-0.1448062,-0.2279757
29,-0.7725842,-0.7850555,"('unfair', 'fair')",0.83880705,0.694716,1.1929628,1.2575037,0.17002165,0.15518655,0.3573018,0.3305877,-0.0267141
30,-0.8976048,-1.0379213,"('intolerant', 'tolerant')",0.84894574,0.85892195,0.44335744,0.4446761,1.1938752,1.2008046,0.3971434,0.3666203,-0.0305231
31,0.006930478,0.12920973,"('evil', 'good')",-1.6036023,-1.5174518,-0.6068843,-0.6573007,-1.2014222,-1.2290133,-0.8512446,-0.818639,0.0326056
32,-1.0784318,-1.196366,"('unkind', 'kind')",1.2614489,1.1312361,0.59154963,0.52200615,1.0929635,0.9595599,0.4668825,0.354109,-0.1127735
33,0.8674751,0.9068235,"('wrong', 'right')",-0.64592254,-0.49351484,0.3054911,0.3510282,-0.88795394,-0.9378585,-0.0902276,-0.0433804,0.0468472
34,-0.15812773,-0.12285349,"('mean', 'honorable')",0.5460261,0.5803944,0.11966784,0.32252076,5.855423,6.015505,1.5907474,1.6988916,0.1081442
35,2.1402595,2.1124992,"('corrupt', 'incorrupt')",-2.1041493,-2.1519895,-1.1916376,-1.3061981,-1.4040334,-1.5111368,-0.6398902,-0.7142063,-0.0743161
36,0.8140224,0.8203295,"('hostile', 'amicable')",-2.1872594,-2.22361,-1.2258105,-1.347737,-0.6398102,-0.80043656,-0.8097144,-0.8878635,-0.0781491
37,-0.12904441,-0.21264702,"('fake', 'genuine')",1.317903,1.2753876,-0.4647354,-0.465048,0.3364222,0.3928697,0.2651364,0.2476406,-0.0174958
38,-0.5505642,-0.62047005,"('untruthful', 'truthful')",0.00087625533,-0.02652271,-0.44032443,-0.5140102,0.44008482,0.41520286,-0.1374819,-0.18645,-0.0489681
39,-0.42222923,-0.4527228,"('exploitative', 'cooperative')",0.79343927,0.8701357,-0.11195579,-0.06846573,0.11269643,0.08761865,0.0929877,0.1091415,0.0161538
40,-0.055990078,0.036023952,"('stingy', 'generous')",-0.3626237,-0.18497616,-0.2912413,-0.1348274,-1.5420414,-1.5010645,-0.5629741,-0.446211,0.1167631
41,-0.9304826,-1.0271999,"('unforgiving', 'forgiving')",-0.108145215,-0.23241732,-0.19339241,-0.33258733,0.54963416,0.49256536,-0.1705965,-0.2749098,-0.1043133
42,0.079370834,0.08249642,"('unreliable', 'reliable')",0.60343397,0.67378,0.53017086,0.5978626,-2.7388031,-2.721626,-0.3814569,-0.3418717,0.0395852
43,-1.6259522,-1.723174,"('irresponsible', 'responsible')",1.355854,1.3466028,0.2414559,0.26465452,1.4660075,1.4650642,0.3593413,0.3382869,-0.0210544
44,0.76612777,0.7357718,"('prejudiced', 'unprejudiced')",-1.8449168,-1.6803478,-2.0898602,-1.9751586,-2.2198596,-2.224952,-1.3471272,-1.2861717,0.0609555
45,-0.9278786,-1.1496118,"('incompetent', 'competent')",2.372447,2.3085833,1.5770879,1.5554574,1.1933445,1.1941164,1.0537502,0.9771363,-0.0766139
46,-1.1201864,-1.2680705,"('uncompetitive', 'competitive')",2.560929,2.4142685,0.87032807,0.8734154,0.21339706,0.3632281,0.6311169,0.5957104,-0.0354065
47,-0.47373986,-0.43567574,"('stupid', 'smart')",0.5804366,0.50645775,0.36760193,0.30413038,5.265087,5.270351,1.4348464,1.4113158,-0.0235306
48,-1.532829,-1.5695952,"('unintelligent', 'intelligent')",-0.23311609,-0.13449374,-1.5091639,-1.4977282,0.74266225,0.737484,-0.6331117,-0.6160833,0.0170284
49,-0.3435987,-0.37143227,"('unable', 'able')",0.010549955,0.097010806,-0.60158724,-0.52988786,-0.43703967,-0.24577703,-0.3429189,-0.2625216,0.0803973
50,0.8084301,0.78304696,"('clumsy', 'skillful')",0.005809039,0.010498706,1.0283824,0.89955086,0.20767742,0.140876,0.5125747,0.4584931,-0.0540816
51,-0.12656203,-0.2738579,"('uneducated', 'educated')",2.1246128,1.7802681,0.81130016,0.71134317,0.8043074,0.78583634,0.9034146,0.7508974,-0.1525172
52,-0.4713539,-0.44880846,"('irrational', 'rational')",-0.5281948,-0.48607594,0.8603573,0.8412071,0.14990789,0.11113753,0.0026791,0.004365,0.0016859
53,-1.0107727,-1.0204618,"('uncreative', 'creative')",0.20377883,0.20257051,0.2690431,0.4008875,0.6146024,0.5535448,0.0191629,0.0341353,0.0149724
54,-0.38238913,-0.38940555,"('incapable', 'capable')",-0.5282375,-0.44325417,-0.45130527,-0.38399774,0.3212917,0.26511717,-0.2601601,-0.2378851,0.022275
55,-0.8578914,-0.93251044,"('incompetent', 'clever')",2.0275025,2.0568168,0.6527455,0.71240157,0.60807884,0.7261732,0.6076089,0.6407203,0.0331114
56,-0.81908834,-0.9233202,"('impractical', 'practical')",1.7135999,1.6940088,1.0667975,1.217229,-0.18240951,-0.07508655,0.4447249,0.4782078,0.0334829
57,-1.5859092,-1.7612364,"('unimaginative', 'imaginative')",0.54353446,0.32411298,-0.25166893,-0.36860862,-2.7759583,-2.9136276,-1.0175005,-1.1798398,-0.1623393
58,-0.08426189,-0.1441187,"('undiscriminating', 'discriminating')",1.1664176,0.960741,0.68456537,0.47723585,0.2950788,0.23856229,0.5154499,0.3831051,-0.1323448
59,0.55785996,0.63282657,"('foolish', 'wise')",-0.0007639751,-0.011438399,0.9118584,0.8048768,0.20217723,0.16116601,0.4177829,0.3968577,-0.0209252
60,-1.0377858,-1.0340805,"('inefficient', 'efficient')",2.502142,2.6252613,0.40826613,0.6401049,0.6618218,0.87268096,0.633611,0.7759916,0.1423806
61,-0.73990434,-0.9072343,"('illogical', 'logical')",1.8405554,1.659967,0.8602195,0.7616756,1.2373221,1.0790883,0.7995481,0.6483741,-0.151174
62,-0.6254655,-0.6131303,"('incompetent', 'brilliant')",2.006592,2.1173055,1.2024571,1.3829424,1.2211199,1.3762451,0.9511759,1.0658407,0.1146648
63,-0.8864739,-0.90171164,"('unperceptive', 'insightful')",1.3705686,1.3023596,0.7556817,0.6359227,1.193315,1.2986624,0.6082729,0.5838082,-0.0244647
64,0.02276873,-0.045288775,"('shy', 'confident')",0.8270164,0.8479625,1.0197384,1.0387868,-5.487404,-5.4654517,-0.9044701,-0.9059978,-0.0015277
65,-1.1321344,-1.2299408,"('insecure', 'secure')",1.1174109,1.1169989,-0.31542116,-0.31718245,0.44693345,0.5467318,0.0291972,0.0291519,-4.53e-05
66,0.43072546,0.393692,"('inactive', 'active')",0.03864117,0.004720837,0.9556787,0.91590554,0.7544587,0.7674817,0.544876,0.52045,-0.024426
67,0.24794005,0.19175668,"('doubtful', 'determined')",0.14821768,0.19386186,0.56738865,0.5180015,-0.44012132,-0.3872128,0.1308563,0.1291018,-0.0017545
68,-0.015595429,-0.009324782,"('dependent', 'independent')",0.3836734,0.55703884,-0.09063307,0.008124223,-0.775183,-0.5726587,-0.1244345,-0.0042051,0.1202294
69,1.9098876,1.9957851,"('lazy', 'industrious')",-1.3542911,-1.237531,0.10598696,0.0073287226,-0.9391325,-1.0754628,-0.0693873,-0.07747,-0.0080827
70,-0.45122135,-0.4934286,"('lethargic', 'energetic')",1.7254282,1.6294922,0.8574015,0.83745813,0.81987214,0.9348716,0.7378702,0.7270983,-0.0107719
71,0.43079528,0.40223852,"('diffident', 'self-confident')",0.10617455,0.095404945,-0.47910678,-0.41471744,-0.004297737,-0.06655061,0.0133913,0.0040939,-0.0092974
72,-1.0725535,-1.0428904,"('unambitious', 'ambitious')",0.2387975,0.3219668,-1.0451245,-1.1558197,-0.587301,-0.5667093,-0.6165454,-0.6108631,0.0056823
73,1.2499055,1.2688944,"('helpless', 'self-reliant')",0.053330764,0.0953552,0.19682294,0.09455024,-4.1407757,-4.0731483,-0.6601791,-0.6535871,0.006592
74,-0.72099346,-0.85707533,"('undedicated', 'dedicated')",1.8046558,1.7000159,0.43069726,0.39535943,-0.0116694495,-0.051601883,0.3756725,0.2966745,-0.078998
75,1.2631321,1.2424654,"('meek', 'impulsive')",-1.2504722,-1.3610799,0.13508587,0.06694056,-1.0060796,-0.92745316,-0.2145834,-0.2447818,-0.0301984
76,-0.238995,-0.26518404,"('anxious', 'daring')",1.3555828,1.3947299,-0.04572701,0.11227268,0.12507752,0.2371558,0.2989846,0.3697436,0.070759
77,-0.898049,-0.8653493,"('unmotivated', 'motivated')",0.82404983,0.92785335,0.8445322,1.0885956,0.073778704,0.28241122,0.2110779,0.3583777,0.1472998
78,0.072211176,0.20576388,"('nonresilient', 'resilient')",0.90910506,0.9774004,0.6843498,0.8824687,0.92619276,1.0548482,0.6479647,0.7801203,0.1321556
79,0.82338756,0.78840417,"('wavering', 'unwavering')",-0.57528704,-0.52879804,0.47227114,0.49312264,-0.05388967,-0.08888574,0.1666205,0.1659608,-0.0006597
80,0.19895363,0.12369184,"('dominated', 'dominating')",1.1063514,0.94799936,0.0010582805,-0.072631285,-0.6447212,-0.47871354,0.1654105,0.1300866,-0.0353239
81,-0.70436406,-0.824186,"('submissive', 'aggressive')",1.1107136,1.1016074,0.07414693,0.038996648,-0.6898508,-0.55072427,-0.0523386,-0.0585766,-0.006238
82,0.040282913,0.0019697547,"('poor', 'rich')",0.10306935,0.035192143,0.72530985,0.8126833,6.3808427,6.4043403,1.8123763,1.8135464,0.0011701
83,-0.24656136,-0.289618,"('powerless', 'powerful')",-0.26524812,-0.29477623,-0.7671756,-0.88182455,-1.100972,-1.0872974,-0.5949893,-0.638379,-0.0433897
84,-0.46368113,-0.54795676,"('inferior', 'superior')",-0.11197682,-0.14730003,-0.060248747,-0.005415678,0.5171815,0.58487755,-0.0296813,-0.0289487,0.0007326
85,0.78335166,0.86211634,"('insignificant', 'prestigious')",-2.2410362,-2.1430216,-0.07660113,-0.09931408,-0.32641882,-0.51191276,-0.4651761,-0.473033,-0.0078569
86,-1.4918774,-1.6503596,"('uninfluential', 'influential')",1.2183136,1.1840799,-0.096108004,-0.14480379,0.215438,0.18596219,-0.0385585,-0.1062803,-0.0677218
87,0.5622463,0.4235681,"('unsuccessful', 'successful')",1.9601651,1.8677577,1.8164884,1.7731678,1.2233685,1.4147282,1.3905671,1.3698055,-0.0207616
88,-0.6150599,-0.6713734,"('low', 'eminent')",-1.708724,-1.8068229,-1.4884173,-1.6088308,-0.48626155,-0.68130904,-1.0746156,-1.1920841,-0.1174685
