,great-grandfather_male,great-grandfather_female,tuple,average_male,average_female,female-male
49,-0.7443974,-0.47755057,"('unable', 'able')",-0.7443974,-0.4775506,0.2668468
50,1.237381,1.3776872,"('clumsy', 'skillful')",1.237381,1.3776872,0.1403062
51,1.2295778,1.0238161,"('uneducated', 'educated')",1.2295778,1.0238161,-0.2057617
52,-1.1038946,-0.8520975,"('irrational', 'rational')",-1.1038946,-0.8520975,0.2517971
53,-0.34635437,-0.66926444,"('uncreative', 'creative')",-0.3463544,-0.6692644,-0.32291
54,-0.37708342,-0.15856098,"('incapable', 'capable')",-0.3770834,-0.158561,0.2185224
55,-0.4142694,-0.64847845,"('incompetent', 'clever')",-0.4142694,-0.6484784,-0.234209
56,0.96790266,0.6380458,"('impractical', 'practical')",0.9679027,0.6380458,-0.3298569
57,-0.5325857,-0.92805696,"('unimaginative', 'imaginative')",-0.5325857,-0.928057,-0.3954713
58,0.09512182,-0.44880137,"('undiscriminating', 'discriminating')",0.0951218,-0.4488014,-0.5439232
59,0.23338959,0.73861015,"('foolish', 'wise')",0.2333896,0.7386101,0.5052205
60,-1.5057783,-1.5882204,"('inefficient', 'efficient')",-1.5057783,-1.5882204,-0.0824421
61,-1.4274459,-1.740692,"('illogical', 'logical')",-1.4274459,-1.740692,-0.3132461
62,-1.0120744,-0.93044746,"('incompetent', 'brilliant')",-1.0120744,-0.9304475,0.0816269
63,-1.0900918,-1.3092448,"('unperceptive', 'insightful')",-1.0900918,-1.3092448,-0.219153
64,-0.5746972,-0.4546116,"('shy', 'confident')",-0.5746972,-0.4546116,0.1200856
65,0.15982525,-0.10195355,"('insecure', 'secure')",0.1598253,-0.1019536,-0.2617789
66,2.213431,1.7380666,"('inactive', 'active')",2.2134309,1.7380666,-0.4753643
67,-0.049428903,0.12493405,"('doubtful', 'determined')",-0.0494289,0.124934,0.1743629
68,-1.7190018,-1.7542422,"('dependent', 'independent')",-1.7190018,-1.7542422,-0.0352404
69,-0.59461784,-0.2038638,"('lazy', 'industrious')",-0.5946178,-0.2038638,0.390754
70,0.32285154,-0.095768176,"('lethargic', 'energetic')",0.3228515,-0.0957682,-0.4186197
71,0.5706935,0.31290987,"('diffident', 'self-confident')",0.5706935,0.3129099,-0.2577836
72,0.22363871,0.20430459,"('unambitious', 'ambitious')",0.2236387,0.2043046,-0.0193341
73,1.443126,1.6248372,"('helpless', 'self-reliant')",1.443126,1.6248372,0.1817112
74,0.354745,0.16824828,"('undedicated', 'dedicated')",0.354745,0.1682483,-0.1864967
75,0.998048,1.2376122,"('meek', 'impulsive')",0.998048,1.2376122,0.2395642
76,-0.37225106,-0.27938712,"('anxious', 'daring')",-0.3722511,-0.2793871,0.092864
77,-1.5815722,-1.556806,"('unmotivated', 'motivated')",-1.5815722,-1.556806,0.0247662
78,-1.061935,-1.2736377,"('nonresilient', 'resilient')",-1.0619349,-1.2736377,-0.2117028
79,1.8183837,1.7463613,"('wavering', 'unwavering')",1.8183837,1.7463613,-0.0720224
80,0.51222235,0.15957114,"('dominated', 'dominating')",0.5122223,0.1595711,-0.3526512
81,-1.6572726,-1.7171413,"('submissive', 'aggressive')",-1.6572726,-1.7171413,-0.0598687
82,1.9140638,1.7196603,"('poor', 'rich')",1.9140638,1.7196603,-0.1944035
83,0.7174659,0.44612315,"('powerless', 'powerful')",0.7174659,0.4461232,-0.2713427
84,1.0399833,1.0364707,"('inferior', 'superior')",1.0399833,1.0364707,-0.0035126
85,1.1419706,1.1992544,"('insignificant', 'prestigious')",1.1419706,1.1992544,0.0572838
86,-0.25219938,-0.86149263,"('uninfluential', 'influential')",-0.2521994,-0.8614926,-0.6092932
87,-0.41010457,-0.6951485,"('unsuccessful', 'successful')",-0.4101046,-0.6951485,-0.2850439
88,0.3781817,0.28619817,"('low', 'eminent')",0.3781817,0.2861982,-0.0919835
