,spatula_male,spatula_female,tuple,average_male,average_female,female-male
54,-0.3351177,-0.52209526,"('incapable', 'capable')",-0.3351177,-0.5220953,-0.1869776
55,0.41748527,0.50833434,"('incompetent', 'clever')",0.4174853,0.5083343,0.090849
56,0.5736362,0.5579965,"('impractical', 'practical')",0.5736362,0.5579965,-0.0156397
57,-2.055678,-2.1984437,"('unimaginative', 'imaginative')",-2.0556779,-2.1984437,-0.1427658
58,0.2310865,0.07164615,"('undiscriminating', 'discriminating')",0.2310865,0.0716461,-0.1594404
59,-0.41929844,-0.5183851,"('foolish', 'wise')",-0.4192984,-0.5183851,-0.0990867
60,0.3197976,0.52229995,"('inefficient', 'efficient')",0.3197976,0.5222999,0.2025023
61,-0.013780379,-0.3915226,"('illogical', 'logical')",-0.0137804,-0.3915226,-0.3777422
62,0.051681556,0.2662555,"('incompetent', 'brilliant')",0.0516816,0.2662555,0.2145739
63,0.10173904,0.14068061,"('unperceptive', 'insightful')",0.101739,0.1406806,0.0389416
64,-2.7288594,-2.5348117,"('shy', 'confident')",-2.7288594,-2.5348117,0.1940477
65,0.17852738,0.22553061,"('insecure', 'secure')",0.1785274,0.2255306,0.0470032
66,-0.5628971,-0.6917724,"('inactive', 'active')",-0.5628971,-0.6917724,-0.1288753
67,0.6075803,0.5211218,"('doubtful', 'determined')",0.6075803,0.5211218,-0.0864585
68,-0.56585646,-0.41053247,"('dependent', 'independent')",-0.5658565,-0.4105325,0.155324
69,-0.24773741,-0.28742927,"('lazy', 'industrious')",-0.2477374,-0.2874293,-0.0396919
70,0.11367266,0.088852406,"('lethargic', 'energetic')",0.1136727,0.0888524,-0.0248203
71,-0.3357391,-0.31696957,"('diffident', 'self-confident')",-0.3357391,-0.3169696,0.0187695
72,-0.66587305,-0.6992909,"('unambitious', 'ambitious')",-0.6658731,-0.6992909,-0.0334178
73,-1.204727,-1.0456326,"('helpless', 'self-reliant')",-1.2047271,-1.0456326,0.1590945
74,0.07767613,-0.024531174,"('undedicated', 'dedicated')",0.0776761,-0.0245312,-0.1022073
75,-0.2393876,-0.13051033,"('meek', 'impulsive')",-0.2393876,-0.1305103,0.1088773
76,-0.120647356,0.11897799,"('anxious', 'daring')",-0.1206474,0.118978,0.2396254
77,-0.9288427,-0.7929474,"('unmotivated', 'motivated')",-0.9288427,-0.7929474,0.1358953
78,-0.5335369,-0.3963618,"('nonresilient', 'resilient')",-0.5335369,-0.3963618,0.1371751
79,-0.2633377,-0.3258101,"('wavering', 'unwavering')",-0.2633377,-0.3258101,-0.0624724
80,0.79744256,0.80134195,"('dominated', 'dominating')",0.7974426,0.801342,0.0038994
81,-0.18690524,-0.034272656,"('submissive', 'aggressive')",-0.1869052,-0.0342727,0.1526325
82,1.5706677,1.5348737,"('poor', 'rich')",1.5706677,1.5348737,-0.035794
83,0.14944497,0.072683826,"('powerless', 'powerful')",0.149445,0.0726838,-0.0767612
84,0.03559166,0.024437284,"('inferior', 'superior')",0.0355917,0.0244373,-0.0111544
85,-0.050182626,-0.2408786,"('insignificant', 'prestigious')",-0.0501826,-0.2408786,-0.190696
86,-0.5807901,-0.93861955,"('uninfluential', 'influential')",-0.5807901,-0.9386196,-0.3578295
87,-0.22195952,-0.15765403,"('unsuccessful', 'successful')",-0.2219595,-0.157654,0.0643055
88,-0.29687417,-0.28610915,"('low', 'eminent')",-0.2968742,-0.2861091,0.0107651
