,sepal_male,sepal_female,tuple,average_male,average_female,female-male
77,-0.32583874,-0.28641698,"('unmotivated', 'motivated')",-0.3258387,-0.286417,0.0394217
78,-0.12641925,-0.09924233,"('nonresilient', 'resilient')",-0.1264192,-0.0992423,0.0271769
79,-0.9495215,-0.9401972,"('wavering', 'unwavering')",-0.9495215,-0.9401972,0.0093243
80,0.15705031,-0.054969873,"('dominated', 'dominating')",0.1570503,-0.0549699,-0.2120202
81,0.14705369,-0.00044409558,"('submissive', 'aggressive')",0.1470537,-0.0004441,-0.1474978
82,2.5272694,2.4606826,"('poor', 'rich')",2.5272694,2.4606826,-0.0665868
83,-0.2302151,-0.45504802,"('powerless', 'powerful')",-0.2302151,-0.455048,-0.2248329
84,0.26482788,0.20711231,"('inferior', 'superior')",0.2648279,0.2071123,-0.0577156
85,0.10895409,0.16274163,"('insignificant', 'prestigious')",0.1089541,0.1627416,0.0537875
86,-0.6034592,-0.8877179,"('uninfluential', 'influential')",-0.6034592,-0.8877179,-0.2842587
87,0.13172737,-0.09236268,"('unsuccessful', 'successful')",0.1317274,-0.0923627,-0.2240901
88,-0.0034087952,-0.20796242,"('low', 'eminent')",-0.0034088,-0.2079624,-0.2045536
