,gobbler_male,gobbler_female,tuple,average_male,average_female,female-male
48,-0.4328044,-0.31371546,"('unintelligent', 'intelligent')",-0.4328044,-0.3137155,0.1190889
49,-0.2667061,-0.030827725,"('unable', 'able')",-0.2667061,-0.0308277,0.2358784
50,-0.2414853,-0.2941821,"('clumsy', 'skillful')",-0.2414853,-0.2941821,-0.0526968
51,-0.29987565,-0.38567305,"('uneducated', 'educated')",-0.2998756,-0.385673,-0.0857974
52,-0.20650584,-0.2538313,"('irrational', 'rational')",-0.2065058,-0.2538313,-0.0473255
53,-1.1440111,-1.3023658,"('uncreative', 'creative')",-1.1440111,-1.3023658,-0.1583547
54,-0.30542457,-0.3535213,"('incapable', 'capable')",-0.3054246,-0.3535213,-0.0480967
55,0.7617422,0.6870645,"('incompetent', 'clever')",0.7617422,0.6870645,-0.0746777
56,0.38069835,0.2592935,"('impractical', 'practical')",0.3806984,0.2592935,-0.1214049
57,-1.0605483,-1.283894,"('unimaginative', 'imaginative')",-1.0605483,-1.2838939,-0.2233456
58,0.3730506,0.24470638,"('undiscriminating', 'discriminating')",0.3730506,0.2447064,-0.1283442
59,0.11637977,0.18583694,"('foolish', 'wise')",0.1163798,0.1858369,0.0694571
60,0.47378385,0.47761765,"('inefficient', 'efficient')",0.4737839,0.4776177,0.0038338
61,0.13716803,-0.033611517,"('illogical', 'logical')",0.137168,-0.0336115,-0.1707795
62,0.16850492,0.19533662,"('incompetent', 'brilliant')",0.1685049,0.1953366,0.0268317
63,-0.38286412,-0.37485057,"('unperceptive', 'insightful')",-0.3828641,-0.3748506,0.0080135
64,-1.4026885,-1.473963,"('shy', 'confident')",-1.4026885,-1.473963,-0.0712745
65,0.09096338,-0.03388243,"('insecure', 'secure')",0.0909634,-0.0338824,-0.1248458
66,-1.1133996,-1.1534457,"('inactive', 'active')",-1.1133996,-1.1534457,-0.0400461
67,0.45364076,0.5187884,"('doubtful', 'determined')",0.4536408,0.5187884,0.0651476
68,-0.3184395,-0.30730727,"('dependent', 'independent')",-0.3184395,-0.3073073,0.0111322
69,-0.7442788,-0.6414896,"('lazy', 'industrious')",-0.7442788,-0.6414896,0.1027892
70,0.056633323,-0.17195834,"('lethargic', 'energetic')",0.0566333,-0.1719583,-0.2285916
71,-0.104328126,-0.05814206,"('diffident', 'self-confident')",-0.1043281,-0.0581421,0.046186
72,-0.46506682,-0.5064819,"('unambitious', 'ambitious')",-0.4650668,-0.5064819,-0.0414151
73,-0.4652562,-0.46115488,"('helpless', 'self-reliant')",-0.4652562,-0.4611549,0.0041013
74,-0.10404361,-0.23224036,"('undedicated', 'dedicated')",-0.1040436,-0.2322404,-0.1281968
75,0.056914356,0.0628265,"('meek', 'impulsive')",0.0569144,0.0628265,0.0059121
76,0.08925284,0.06696089,"('anxious', 'daring')",0.0892528,0.0669609,-0.0222919
77,-1.0976751,-1.033581,"('unmotivated', 'motivated')",-1.0976751,-1.033581,0.0640941
78,-0.62427163,-0.5555789,"('nonresilient', 'resilient')",-0.6242716,-0.5555789,0.0686927
79,-1.2151276,-1.1731756,"('wavering', 'unwavering')",-1.2151276,-1.1731756,0.041952
80,0.1969573,0.21224259,"('dominated', 'dominating')",0.1969573,0.2122426,0.0152853
81,-0.052489646,-0.018327348,"('submissive', 'aggressive')",-0.0524896,-0.0183273,0.0341623
82,1.0831168,0.9780032,"('poor', 'rich')",1.0831168,0.9780032,-0.1051136
83,-0.22780928,-0.20735532,"('powerless', 'powerful')",-0.2278093,-0.2073553,0.020454
84,0.39239624,0.43561667,"('inferior', 'superior')",0.3923962,0.4356167,0.0432205
85,-0.5508297,-0.47457153,"('insignificant', 'prestigious')",-0.5508297,-0.4745715,0.0762582
86,-1.0576782,-1.2230202,"('uninfluential', 'influential')",-1.0576782,-1.2230202,-0.165342
87,0.4167252,0.38803923,"('unsuccessful', 'successful')",0.4167252,0.3880392,-0.028686
88,-0.6600686,-0.6688101,"('low', 'eminent')",-0.6600686,-0.6688101,-0.0087415
