,grand_male,grand_female,tuple,average_male,average_female,female-male
26,0.308778,0.22661471,"('hardhearted', 'benevolent')",0.308778,0.2266147,-0.0821633
27,1.3394822,1.1770805,"('hardhearted', 'softhearted')",1.3394822,1.1770805,-0.1624017
28,0.9861689,0.97958887,"('disloyal', 'loyal')",0.9861689,0.9795889,-0.00658
29,-0.5624188,-0.57990164,"('unfair', 'fair')",-0.5624188,-0.5799016,-0.0174828
30,0.84580994,0.75990075,"('intolerant', 'tolerant')",0.8458099,0.7599007,-0.0859092
31,-1.6250385,-1.5100101,"('evil', 'good')",-1.6250385,-1.5100101,0.1150284
32,1.1510733,1.1724589,"('unkind', 'kind')",1.1510733,1.1724589,0.0213856
33,-0.45661798,-0.3542622,"('wrong', 'right')",-0.456618,-0.3542622,0.1023558
34,4.587895,4.673348,"('mean', 'honorable')",4.5878949,4.6733479,0.085453
35,-1.1034385,-1.142288,"('corrupt', 'incorrupt')",-1.1034385,-1.142288,-0.0388495
36,-1.0445523,-0.957474,"('hostile', 'amicable')",-1.0445523,-0.957474,0.0870783
37,0.73550606,0.7600564,"('fake', 'genuine')",0.7355061,0.7600564,0.0245503
38,-0.1535843,-0.09279342,"('untruthful', 'truthful')",-0.1535843,-0.0927934,0.0607909
39,-0.0007601939,-0.0581929,"('exploitative', 'cooperative')",-0.0007602,-0.0581929,-0.0574327
40,-1.6158228,-1.7253169,"('stingy', 'generous')",-1.6158228,-1.7253169,-0.1094941
41,-0.0933089,-0.07276894,"('unforgiving', 'forgiving')",-0.0933089,-0.0727689,0.02054
42,-2.0353067,-2.0017946,"('unreliable', 'reliable')",-2.0353067,-2.0017946,0.0335121
43,1.2079755,1.1406205,"('irresponsible', 'responsible')",1.2079755,1.1406205,-0.067355
44,-1.3301518,-1.3389866,"('prejudiced', 'unprejudiced')",-1.3301518,-1.3389866,-0.0088348
45,0.13468227,0.11093707,"('incompetent', 'competent')",0.1346823,0.1109371,-0.0237452
46,-0.19884591,-0.25984558,"('uncompetitive', 'competitive')",-0.1988459,-0.2598456,-0.0609997
47,5.1231403,5.3011484,"('stupid', 'smart')",5.1231403,5.3011484,0.1780081
48,0.89841807,0.68980587,"('unintelligent', 'intelligent')",0.8984181,0.6898059,-0.2086122
49,0.2276786,0.37741357,"('unable', 'able')",0.2276786,0.3774136,0.149735
50,-0.005223848,0.016728194,"('clumsy', 'skillful')",-0.0052238,0.0167282,0.021952
51,0.44035518,0.40889695,"('uneducated', 'educated')",0.4403552,0.408897,-0.0314582
52,-0.8840506,-0.8044066,"('irrational', 'rational')",-0.8840506,-0.8044066,0.079644
53,0.34993863,0.35107,"('uncreative', 'creative')",0.3499386,0.35107,0.0011314
54,1.1006949,1.3476182,"('incapable', 'capable')",1.1006949,1.3476182,0.2469233
55,1.0446897,0.85945845,"('incompetent', 'clever')",1.0446897,0.8594584,-0.1852313
56,1.0530282,0.98230636,"('impractical', 'practical')",1.0530282,0.9823064,-0.0707218
57,-2.5700705,-2.506864,"('unimaginative', 'imaginative')",-2.5700705,-2.5068641,0.0632064
58,-0.09457879,-0.13590384,"('undiscriminating', 'discriminating')",-0.0945788,-0.1359038,-0.041325
59,-0.038840897,0.119871765,"('foolish', 'wise')",-0.0388409,0.1198718,0.1587127
60,1.0021242,0.88184726,"('inefficient', 'efficient')",1.0021242,0.8818473,-0.1202769
61,0.18331647,-0.025327139,"('illogical', 'logical')",0.1833165,-0.0253271,-0.2086436
62,1.3925278,1.3780819,"('incompetent', 'brilliant')",1.3925278,1.3780819,-0.0144459
63,0.6916043,0.69844556,"('unperceptive', 'insightful')",0.6916043,0.6984456,0.0068413
64,-5.786847,-5.72453,"('shy', 'confident')",-5.7868471,-5.7245302,0.0623169
65,0.80638474,0.7203568,"('insecure', 'secure')",0.8063847,0.7203568,-0.0860279
66,-0.20738772,-0.14835536,"('inactive', 'active')",-0.2073877,-0.1483554,0.0590323
67,-0.5275174,-0.45708373,"('doubtful', 'determined')",-0.5275174,-0.4570837,0.0704337
68,-0.2566227,-0.28685695,"('dependent', 'independent')",-0.2566227,-0.2868569,-0.0302342
69,-1.9259639,-1.798021,"('lazy', 'industrious')",-1.9259639,-1.798021,0.1279429
70,1.3684665,1.3189938,"('lethargic', 'energetic')",1.3684665,1.3189938,-0.0494727
71,0.43272257,0.52174884,"('diffident', 'self-confident')",0.4327226,0.5217488,0.0890262
72,1.0206792,1.0826241,"('unambitious', 'ambitious')",1.0206792,1.0826241,0.0619449
73,-2.7843544,-2.744774,"('helpless', 'self-reliant')",-2.7843544,-2.7447741,0.0395803
74,-0.08518933,-0.19540028,"('undedicated', 'dedicated')",-0.0851893,-0.1954003,-0.110211
75,-0.86575246,-0.6471604,"('meek', 'impulsive')",-0.8657525,-0.6471604,0.2185921
76,0.8368898,0.6899804,"('anxious', 'daring')",0.8368898,0.6899804,-0.1469094
77,-0.8314111,-0.8301897,"('unmotivated', 'motivated')",-0.8314111,-0.8301897,0.0012214
78,-0.62050235,-0.64394903,"('nonresilient', 'resilient')",-0.6205024,-0.643949,-0.0234466
79,-0.44492224,-0.2707224,"('wavering', 'unwavering')",-0.4449222,-0.2707224,0.1741998
80,-0.21364133,-0.29097447,"('dominated', 'dominating')",-0.2136413,-0.2909745,-0.0773332
81,0.23281287,0.23810875,"('submissive', 'aggressive')",0.2328129,0.2381088,0.0052959
82,6.917657,7.015179,"('poor', 'rich')",6.9176569,7.0151792,0.0975223
83,-0.51771367,-0.4649617,"('powerless', 'powerful')",-0.5177137,-0.4649617,0.052752
84,0.4754432,0.5236423,"('inferior', 'superior')",0.4754432,0.5236423,0.0481991
85,-1.1741091,-1.1552731,"('insignificant', 'prestigious')",-1.1741091,-1.1552731,0.018836
86,0.3517391,0.36179692,"('uninfluential', 'influential')",0.3517391,0.3617969,0.0100578
87,0.060693435,0.14187399,"('unsuccessful', 'successful')",0.0606934,0.141874,0.0811806
88,0.15348674,0.18682311,"('low', 'eminent')",0.1534867,0.1868231,0.0333364
