,agenda_male,agenda_female,tuple,average_male,average_female,female-male
23,6.812664,6.6040807,"('insincere', 'sincere')",6.812664,6.6040807,-0.2085833
24,2.1090968,2.085453,"('dishonest', 'honest')",2.1090968,2.085453,-0.0236438
25,0.095242575,-0.026602715,"('egoistic', 'altruistic')",0.0952426,-0.0266027,-0.1218453
26,-0.17512706,-0.2717023,"('hardhearted', 'benevolent')",-0.1751271,-0.2717023,-0.0965752
27,1.7114712,1.5129179,"('hardhearted', 'softhearted')",1.7114712,1.5129179,-0.1985533
28,1.410023,1.3792197,"('disloyal', 'loyal')",1.410023,1.3792197,-0.0308033
29,-0.7569073,-0.92830175,"('unfair', 'fair')",-0.7569073,-0.9283018,-0.1713945
30,1.1858327,1.1800638,"('intolerant', 'tolerant')",1.1858327,1.1800638,-0.0057689
31,-2.0056365,-1.982423,"('evil', 'good')",-2.0056365,-1.9824229,0.0232136
32,1.517544,1.386743,"('unkind', 'kind')",1.517544,1.3867429,-0.1308011
33,-0.64636534,-0.49046203,"('wrong', 'right')",-0.6463653,-0.490462,0.1559033
34,4.7817497,4.803747,"('mean', 'honorable')",4.7817497,4.8037472,0.0219975
35,-1.3708861,-1.3525063,"('corrupt', 'incorrupt')",-1.3708861,-1.3525063,0.0183798
36,-1.3419216,-1.3424774,"('hostile', 'amicable')",-1.3419216,-1.3424774,-0.0005558
37,1.123066,1.1503177,"('fake', 'genuine')",1.1230659,1.1503177,0.0272518
38,0.06922756,0.18146199,"('untruthful', 'truthful')",0.0692276,0.181462,0.1122344
39,0.12989315,0.045731917,"('exploitative', 'cooperative')",0.1298932,0.0457319,-0.0841613
40,-2.0644047,-2.1848881,"('stingy', 'generous')",-2.0644047,-2.1848881,-0.1204834
41,-0.015556466,-0.019495478,"('unforgiving', 'forgiving')",-0.0155565,-0.0194955,-0.003939
42,-2.163935,-2.00079,"('unreliable', 'reliable')",-2.1639349,-2.0007901,0.1631448
43,1.6699682,1.6283362,"('irresponsible', 'responsible')",1.6699682,1.6283362,-0.041632
44,-1.6603594,-1.7922213,"('prejudiced', 'unprejudiced')",-1.6603594,-1.7922213,-0.1318619
45,0.8253447,0.87104946,"('incompetent', 'competent')",0.8253447,0.8710495,0.0457048
46,0.22287267,0.31981358,"('uncompetitive', 'competitive')",0.2228727,0.3198136,0.0969409
47,5.7094684,5.748009,"('stupid', 'smart')",5.7094684,5.7480092,0.0385408
48,1.032925,1.0213779,"('unintelligent', 'intelligent')",1.032925,1.0213779,-0.0115471
49,0.6103787,0.8008864,"('unable', 'able')",0.6103787,0.8008864,0.1905077
50,-0.19696428,-0.08222146,"('clumsy', 'skillful')",-0.1969643,-0.0822215,0.1147428
51,0.6086453,0.6859714,"('uneducated', 'educated')",0.6086453,0.6859714,0.0773261
52,-0.80526286,-0.80285424,"('irrational', 'rational')",-0.8052629,-0.8028542,0.0024087
53,-0.055416893,-0.07130982,"('uncreative', 'creative')",-0.0554169,-0.0713098,-0.0158929
54,0.93238974,1.2043362,"('incapable', 'capable')",0.9323897,1.2043362,0.2719465
55,1.547507,1.5365244,"('incompetent', 'clever')",1.547507,1.5365244,-0.0109826
56,1.3531739,1.4879444,"('impractical', 'practical')",1.3531739,1.4879444,0.1347705
57,-2.2270927,-2.0089643,"('unimaginative', 'imaginative')",-2.2270927,-2.0089643,0.2181284
58,-0.062339645,-0.093479864,"('undiscriminating', 'discriminating')",-0.0623396,-0.0934799,-0.0311403
59,-0.44277918,-0.35108948,"('foolish', 'wise')",-0.4427792,-0.3510895,0.0916897
60,1.9122202,1.8892288,"('inefficient', 'efficient')",1.9122202,1.8892288,-0.0229914
61,0.71175003,0.42374724,"('illogical', 'logical')",0.71175,0.4237472,-0.2880028
62,1.8164641,1.8975945,"('incompetent', 'brilliant')",1.8164641,1.8975945,0.0811304
63,1.0586702,1.1092753,"('unperceptive', 'insightful')",1.0586702,1.1092753,0.0506051
64,-5.6118746,-5.3459487,"('shy', 'confident')",-5.6118746,-5.3459487,0.2659259
65,1.0563797,0.97766197,"('insecure', 'secure')",1.0563797,0.977662,-0.0787177
66,-0.29869342,-0.35705206,"('inactive', 'active')",-0.2986934,-0.3570521,-0.0583587
67,-0.09621528,-0.052071054,"('doubtful', 'determined')",-0.0962153,-0.0520711,0.0441442
68,0.09840229,0.15563501,"('dependent', 'independent')",0.0984023,0.155635,0.0572327
69,-2.1767392,-1.9878663,"('lazy', 'industrious')",-2.1767392,-1.9878663,0.1888729
70,1.533525,1.5987698,"('lethargic', 'energetic')",1.533525,1.5987698,0.0652448
71,0.024218185,0.052023914,"('diffident', 'self-confident')",0.0242182,0.0520239,0.0278057
72,1.0617106,1.1572896,"('unambitious', 'ambitious')",1.0617106,1.1572896,0.095579
73,-3.1364503,-2.9941611,"('helpless', 'self-reliant')",-3.1364503,-2.9941611,0.1422892
74,0.29409793,0.23361462,"('undedicated', 'dedicated')",0.2940979,0.2336146,-0.0604833
75,-1.1280047,-0.9835577,"('meek', 'impulsive')",-1.1280047,-0.9835577,0.144447
76,0.6608398,0.46518254,"('anxious', 'daring')",0.6608398,0.4651825,-0.1956573
77,-0.63422656,-0.38530514,"('unmotivated', 'motivated')",-0.6342266,-0.3853051,0.2489215
78,-0.46780205,-0.36964074,"('nonresilient', 'resilient')",-0.467802,-0.3696407,0.0981613
79,-0.7506617,-0.64139104,"('wavering', 'unwavering')",-0.7506617,-0.641391,0.1092707
80,0.10210578,0.116295174,"('dominated', 'dominating')",0.1021058,0.1162952,0.0141894
81,0.65404886,0.66212845,"('submissive', 'aggressive')",0.6540489,0.6621284,0.0080795
82,6.7292166,6.7390127,"('poor', 'rich')",6.7292166,6.7390127,0.0097961
83,-0.11184002,-0.0011374429,"('powerless', 'powerful')",-0.11184,-0.0011374,0.1107026
84,7.255934e-05,-0.008782409,"('inferior', 'superior')",7.26e-05,-0.0087824,-0.008855
85,-1.979976,-2.1053813,"('insignificant', 'prestigious')",-1.9799761,-2.1053813,-0.1254052
86,1.0419607,1.1788523,"('uninfluential', 'influential')",1.0419607,1.1788523,0.1368916
87,-0.0137573965,0.21010834,"('unsuccessful', 'successful')",-0.0137574,0.2101083,0.2238657
88,0.35499048,0.41990352,"('low', 'eminent')",0.3549905,0.4199035,0.064913
