,formation_male,formation_female,tuple,average_male,average_female,female-male
39,0.008169357,-0.016052417,"('exploitative', 'cooperative')",0.0081694,-0.0160524,-0.0242218
40,-2.4175951,-2.4472728,"('stingy', 'generous')",-2.4175951,-2.4472728,-0.0296777
41,0.3360603,0.22418256,"('unforgiving', 'forgiving')",0.3360603,0.2241826,-0.1118777
42,-1.9508353,-2.0714626,"('unreliable', 'reliable')",-1.9508353,-2.0714626,-0.1206273
43,1.673627,1.5922347,"('irresponsible', 'responsible')",1.673627,1.5922347,-0.0813923
44,-1.1648082,-1.1391174,"('prejudiced', 'unprejudiced')",-1.1648082,-1.1391174,0.0256908
45,0.8542719,0.58399314,"('incompetent', 'competent')",0.8542719,0.5839931,-0.2702788
46,-0.074147016,-0.23566239,"('uncompetitive', 'competitive')",-0.074147,-0.2356624,-0.1615154
47,5.1040754,5.2860365,"('stupid', 'smart')",5.1040754,5.2860365,0.1819611
48,0.60021204,0.5347966,"('unintelligent', 'intelligent')",0.600212,0.5347966,-0.0654154
49,0.17748043,0.49618185,"('unable', 'able')",0.1774804,0.4961818,0.3187014
50,-0.193762,-0.14845344,"('clumsy', 'skillful')",-0.193762,-0.1484534,0.0453086
51,0.98392427,0.7408178,"('uneducated', 'educated')",0.9839243,0.7408178,-0.2431065
52,-0.7773453,-0.7376373,"('irrational', 'rational')",-0.7773453,-0.7376373,0.039708
53,-0.27225888,-0.09598143,"('uncreative', 'creative')",-0.2722589,-0.0959814,0.1762775
54,1.2728536,1.4770625,"('incapable', 'capable')",1.2728536,1.4770625,0.2042089
55,1.1301446,0.96966785,"('incompetent', 'clever')",1.1301446,0.9696679,-0.1604767
56,1.4673651,1.1254977,"('impractical', 'practical')",1.4673651,1.1254977,-0.3418674
57,-2.4219184,-2.6257443,"('unimaginative', 'imaginative')",-2.4219184,-2.6257443,-0.2038259
58,0.015244659,-0.058072176,"('undiscriminating', 'discriminating')",0.0152447,-0.0580722,-0.0733169
59,-0.19808581,0.0048741847,"('foolish', 'wise')",-0.1980858,0.0048742,0.20296
60,1.2702597,1.2724348,"('inefficient', 'efficient')",1.2702597,1.2724348,0.0021751
61,0.08553241,-0.083403334,"('illogical', 'logical')",0.0855324,-0.0834033,-0.1689357
62,1.8332738,1.7306769,"('incompetent', 'brilliant')",1.8332738,1.7306769,-0.1025969
63,1.0269411,0.95122606,"('unperceptive', 'insightful')",1.0269411,0.9512261,-0.075715
64,-5.397821,-5.5795956,"('shy', 'confident')",-5.3978209,-5.5795956,-0.1817747
65,0.50425863,0.40630585,"('insecure', 'secure')",0.5042586,0.4063058,-0.0979528
66,-0.41312242,-0.46041083,"('inactive', 'active')",-0.4131224,-0.4604108,-0.0472884
67,0.035235163,-0.011386089,"('doubtful', 'determined')",0.0352352,-0.0113861,-0.0466213
68,-0.7416843,-0.5772898,"('dependent', 'independent')",-0.7416843,-0.5772898,0.1643945
69,-2.1726418,-2.0214527,"('lazy', 'industrious')",-2.1726418,-2.0214527,0.1511891
70,1.6981229,1.5056767,"('lethargic', 'energetic')",1.6981229,1.5056767,-0.1924462
71,-0.078007996,0.058919348,"('diffident', 'self-confident')",-0.078008,0.0589193,0.1369273
72,1.0581495,1.0223804,"('unambitious', 'ambitious')",1.0581495,1.0223804,-0.0357691
73,-3.005939,-3.02639,"('helpless', 'self-reliant')",-3.005939,-3.0263901,-0.0204511
74,0.2654665,0.05620227,"('undedicated', 'dedicated')",0.2654665,0.0562023,-0.2092642
75,-0.9133438,-0.71503925,"('meek', 'impulsive')",-0.9133438,-0.7150393,0.1983045
76,0.4918605,0.4138226,"('anxious', 'daring')",0.4918605,0.4138226,-0.0780379
77,-1.2651682,-1.1218913,"('unmotivated', 'motivated')",-1.2651682,-1.1218913,0.1432769
78,-0.82956064,-0.8134334,"('nonresilient', 'resilient')",-0.8295606,-0.8134334,0.0161272
79,-0.7011143,-0.47866875,"('wavering', 'unwavering')",-0.7011143,-0.4786687,0.2224456
80,0.12091811,-0.33483708,"('dominated', 'dominating')",0.1209181,-0.3348371,-0.4557552
81,0.88832843,0.60022795,"('submissive', 'aggressive')",0.8883284,0.600228,-0.2881004
82,6.764851,6.9207773,"('poor', 'rich')",6.7648511,6.9207773,0.1559262
83,-0.095849305,-0.24649942,"('powerless', 'powerful')",-0.0958493,-0.2464994,-0.1506501
84,0.014895931,0.112130314,"('inferior', 'superior')",0.0148959,0.1121303,0.0972344
85,-1.4853442,-1.2621676,"('insignificant', 'prestigious')",-1.4853442,-1.2621676,0.2231766
86,0.78461015,0.60944986,"('uninfluential', 'influential')",0.7846102,0.6094499,-0.1751603
87,0.08912139,-0.07189548,"('unsuccessful', 'successful')",0.0891214,-0.0718955,-0.1610169
88,0.6348561,0.3780484,"('low', 'eminent')",0.6348561,0.3780484,-0.2568077
