,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.2618332,-0.27187064,"('egoistic', 'altruistic')",-0.60140234,-0.6608097,1.3676385,1.2860216,0.1681343,0.1177804,-0.0503539
26,0.058791477,0.04490605,"('hardhearted', 'benevolent')",0.028565682,-0.10664311,1.3979962,1.2278329,0.4951178,0.3886986,-0.1064192
27,-0.9454274,-0.711314,"('hardhearted', 'softhearted')",-0.47563118,-0.3854703,1.1363655,1.1455973,-0.0948977,0.016271,0.1111687
28,-0.010921018,-0.13332066,"('disloyal', 'loyal')",-0.12646753,-0.20360857,1.1238277,1.0503851,0.3288131,0.2378186,-0.0909945
29,-0.69089043,-0.65240365,"('unfair', 'fair')",-1.1793624,-1.1731582,-0.639334,-0.7569086,-0.8365289,-0.8608235,-0.0242946
30,0.57875866,0.4662516,"('intolerant', 'tolerant')",1.2156307,1.1812683,1.0873986,1.0711484,0.9605959,0.9062228,-0.0543731
31,-1.9789424,-1.7542408,"('evil', 'good')",-1.6835372,-1.6608651,-1.0252769,-1.036487,-1.5625855,-1.4838643,0.0787212
32,0.13770473,-0.03267687,"('unkind', 'kind')",0.7597147,0.6485592,0.8809188,0.7544991,0.5927794,0.4567938,-0.1359856
33,-0.47611123,-0.409223,"('wrong', 'right')",-0.47624654,-0.50052595,-0.711959,-0.7678348,-0.5547723,-0.5591946,-0.0044223
34,-0.1721327,-0.033176698,"('mean', 'honorable')",0.09284721,0.13383874,6.1963058,6.361182,2.0390067,2.1539481,0.1149414
35,-0.70881367,-0.6746769,"('corrupt', 'incorrupt')",-1.4414922,-1.5039604,-0.26268595,-0.3615725,-0.8043306,-0.8467366,-0.042406
36,-1.7306179,-1.5612367,"('hostile', 'amicable')",-1.5291212,-1.6230949,0.13713676,-0.020260567,-1.0408674,-1.0681974,-0.02733
37,0.43999603,0.4816665,"('fake', 'genuine')",-0.47782555,-0.4386268,0.04498729,0.10252656,0.0023859,0.0485221,0.0461362
38,-0.8387423,-0.82876056,"('untruthful', 'truthful')",-0.42096865,-0.4649067,0.0007589739,0.104792625,-0.4196507,-0.3962916,0.0233591
39,1.0093212,0.96048284,"('exploitative', 'cooperative')",0.7315315,0.7205034,0.37676716,0.37775898,0.7058733,0.6862484,-0.0196249
40,-0.2369839,-0.1481729,"('stingy', 'generous')",-0.7296923,-0.71409,-1.9242114,-1.9780855,-0.9636292,-0.9467828,0.0168464
41,-0.17776258,-0.09062,"('unforgiving', 'forgiving')",-0.54335636,-0.509623,0.32340038,0.25698155,-0.1325728,-0.1144205,0.0181523
42,0.28058177,0.37822583,"('unreliable', 'reliable')",-0.048189342,0.07610951,-3.154311,-3.0413318,-0.9739728,-0.8623322,0.1116406
43,0.03234019,0.057175133,"('irresponsible', 'responsible')",-0.3661806,-0.34369257,0.117865115,0.1697007,-0.0719918,-0.0389389,0.0330529
44,0.551593,0.45219347,"('prejudiced', 'unprejudiced')",0.9487528,0.9622232,-1.0009599,-1.0559222,0.166462,0.1194982,-0.0469638
45,-0.1688983,-0.11351007,"('incompetent', 'competent')",0.30229947,0.2681863,-0.1394464,-0.18939824,-0.0020151,-0.011574,-0.0095589
46,0.39818954,0.37266576,"('uncompetitive', 'competitive')",-0.060699835,-0.015067335,-0.59629995,-0.5660899,-0.0862701,-0.0694972,0.0167729
47,0.49587741,0.46273327,"('stupid', 'smart')",0.9850566,1.0415713,5.67065,5.7523117,2.3838614,2.418872,0.0350106
48,0.18265133,0.17850767,"('unintelligent', 'intelligent')",0.31344205,0.29809242,0.50715965,0.5385015,0.3344177,0.3383672,0.0039495
49,0.20695172,0.4251144,"('unable', 'able')",-0.13449469,0.043518268,0.24899244,0.4731614,0.1071498,0.3139313,0.2067815
50,0.06613247,0.15469629,"('clumsy', 'skillful')",0.89188445,0.9177897,0.006548628,0.086927935,0.3215219,0.3864713,0.0649494
51,-0.4115822,-0.6521076,"('uneducated', 'educated')",0.3762552,0.2864396,0.10626975,0.0430932,0.0236476,-0.1075249,-0.1311725
52,-0.73728263,-0.8571507,"('irrational', 'rational')",-0.57159925,-0.75653535,0.0010134904,-0.15847021,-0.4359561,-0.5907187,-0.1547626
53,-0.79904395,-0.7268195,"('uncreative', 'creative')",-0.49336648,-0.5421292,0.8521514,0.8785924,-0.146753,-0.1301188,0.0166342
54,-0.4824525,-0.5371396,"('incapable', 'capable')",-0.32818973,-0.47695047,1.1112751,1.2104719,0.1002109,0.0654606,-0.0347503
55,1.2915758,1.2161394,"('incompetent', 'clever')",1.0686774,1.095076,0.13288975,0.15636191,0.8310477,0.8225257,-0.008522
56,1.1562192,1.0509374,"('impractical', 'practical')",1.0500574,1.0474961,-0.17893834,-0.20170236,0.6757794,0.6322437,-0.0435357
57,-0.48412636,-0.5262005,"('unimaginative', 'imaginative')",0.59374875,0.5320537,-2.5503721,-2.6038797,-0.8135832,-0.8660088,-0.0524256
58,-0.11574798,-0.091960765,"('undiscriminating', 'discriminating')",-0.23856713,-0.3250795,-0.25370234,-0.25863898,-0.2026725,-0.2252264,-0.0225539
59,-0.13729525,-0.12714855,"('foolish', 'wise')",-0.29241014,-0.256137,0.09170717,0.13940224,-0.1126661,-0.0812944,0.0313717
60,1.4671936,1.4682224,"('inefficient', 'efficient')",2.138842,2.2229238,-0.06532748,0.05027984,1.1802361,1.247142,0.0669059
61,-0.46351337,-0.59988177,"('illogical', 'logical')",0.12955938,0.01226582,0.005241256,-0.147569,-0.1095709,-0.2450617,-0.1354908
62,0.6686407,0.7100012,"('incompetent', 'brilliant')",0.9444245,1.0301212,-0.13610527,0.06709741,0.49232,0.6024066,0.1100866
63,-0.5315863,-0.527497,"('unperceptive', 'insightful')",0.27648064,0.27692452,0.55311126,0.68571186,0.0993352,0.1450465,0.0457113
64,0.26856732,0.08379704,"('shy', 'confident')",0.24564326,0.29316795,-6.6147084,-6.6660485,-2.0334992,-2.0963612,-0.062862
65,1.0274212,0.8063234,"('insecure', 'secure')",0.8716544,0.8111942,-0.21176259,-0.28076208,0.5624377,0.4455852,-0.1168525
66,-1.3624808,-1.3841865,"('inactive', 'active')",-0.87610626,-0.8495968,0.5000506,0.47623473,-0.5795121,-0.5858495,-0.0063374
67,0.7479744,0.6176125,"('doubtful', 'determined')",1.1034994,1.0706601,-0.40633535,-0.43194678,0.4817128,0.4187753,-0.0629375
68,-0.20236395,-0.24819618,"('dependent', 'independent')",-0.08562999,-0.09651154,-0.45498598,-0.3998159,-0.24766,-0.2481745,-0.0005145
69,-0.69383407,-0.57026845,"('lazy', 'industrious')",0.94694686,1.0205487,-0.5646157,-0.46776602,-0.1038343,-0.0058286,0.0980057
70,-0.12648012,-0.11579364,"('lethargic', 'energetic')",0.15210605,0.16584986,0.44143456,0.5110235,0.1556868,0.1870266,0.0313398
71,-0.3073613,-0.32316837,"('diffident', 'self-confident')",0.5494605,0.5710883,0.10611758,0.1336501,0.1160722,0.12719,0.0111178
72,-0.10948008,-0.13298027,"('unambitious', 'ambitious')",-0.18772961,-0.17707497,-1.1608808,-1.0891167,-0.4860302,-0.4663906,0.0196396
73,0.6767351,0.62656504,"('helpless', 'self-reliant')",0.44984373,0.37946138,-3.2921793,-3.2414038,-0.7218668,-0.7451258,-0.023259
74,0.32656178,0.34773076,"('undedicated', 'dedicated')",0.7872462,0.7470571,-0.1418786,-0.16941844,0.3239765,0.3084565,-0.01552
75,-0.0005152635,0.04006642,"('meek', 'impulsive')",-0.25295958,-0.3486624,-0.2965565,-0.20943211,-0.1833438,-0.172676,0.0106678
76,0.86845595,0.9144231,"('anxious', 'daring')",1.1610223,1.191956,0.5091097,0.5385043,0.846196,0.8816278,0.0354318
77,-0.6369053,-0.58309996,"('unmotivated', 'motivated')",0.44389915,0.5003449,-0.95567626,-0.9043315,-0.3828941,-0.3290289,0.0538652
78,-1.199507,-1.0289493,"('nonresilient', 'resilient')",-0.17439876,-0.06105518,-0.047481418,0.10213264,-0.4737957,-0.3292906,0.1445051
79,-1.6774888,-1.5097317,"('wavering', 'unwavering')",-1.5307853,-1.6095228,-0.06972827,0.016314888,-1.0926675,-1.0343132,0.0583543
80,0.6574016,0.3830446,"('dominated', 'dominating')",0.58953184,0.6513049,-1.3508418,-1.3439578,-0.0346361,-0.1032028,-0.0685667
81,0.52679384,0.111535296,"('submissive', 'aggressive')",1.4688095,1.370877,-0.4362683,-0.43977624,0.5197783,0.3475454,-0.1722329
82,0.5178488,0.522644,"('poor', 'rich')",0.2903349,0.1966277,6.6206837,6.708437,2.4762891,2.4759029,-0.0003862
83,-0.29977748,-0.3998266,"('powerless', 'powerful')",-0.4704661,-0.41871506,-1.1932557,-1.261329,-0.6544998,-0.6932902,-0.0387904
84,0.22926648,0.124083035,"('inferior', 'superior')",-0.25121772,-0.28522497,0.8040071,0.77722555,0.2606853,0.2053612,-0.0553241
85,-1.0331535,-1.0015501,"('insignificant', 'prestigious')",-0.7861054,-0.9241438,0.6667484,0.62083995,-0.3841702,-0.4349513,-0.0507811
86,-0.45490333,-0.5746361,"('uninfluential', 'influential')",-0.5123954,-0.63534164,-0.33833373,-0.42711633,-0.4352108,-0.545698,-0.1104872
87,-0.20149253,-0.46106872,"('unsuccessful', 'successful')",0.6653952,0.5419886,0.38335162,0.37300754,0.2824181,0.1513091,-0.131109
88,-0.46052352,-0.5576189,"('low', 'eminent')",0.33255002,0.17039934,0.1337663,0.12079251,0.0019309,-0.088809,-0.0907399
