,crew_male,crew_female,tuple,average_male,average_female,female-male
59,-0.40680662,-0.46969238,"('foolish', 'wise')",-0.4068066,-0.4696924,-0.0628858
60,0.9204216,1.2249391,"('inefficient', 'efficient')",0.9204216,1.2249391,0.3045175
61,0.5445014,0.44285694,"('illogical', 'logical')",0.5445014,0.4428569,-0.1016445
62,0.8600817,0.98815423,"('incompetent', 'brilliant')",0.8600817,0.9881542,0.1280725
63,0.19776405,0.2840872,"('unperceptive', 'insightful')",0.1977641,0.2840872,0.0863231
64,-5.8985825,-5.824862,"('shy', 'confident')",-5.8985825,-5.824862,0.0737205
65,0.68267614,0.7317325,"('insecure', 'secure')",0.6826761,0.7317325,0.0490564
66,-0.15833834,-0.4731266,"('inactive', 'active')",-0.1583383,-0.4731266,-0.3147883
67,-0.3683218,-0.14718315,"('doubtful', 'determined')",-0.3683218,-0.1471832,0.2211386
68,-0.35801026,-0.50714916,"('dependent', 'independent')",-0.3580103,-0.5071492,-0.1491389
69,-2.1824005,-2.5156658,"('lazy', 'industrious')",-2.1824005,-2.5156658,-0.3332653
70,1.4369708,1.3473494,"('lethargic', 'energetic')",1.4369708,1.3473494,-0.0896214
71,0.4928014,0.38286725,"('diffident', 'self-confident')",0.4928014,0.3828672,-0.1099342
72,0.9159297,0.90728927,"('unambitious', 'ambitious')",0.9159297,0.9072893,-0.0086404
73,-2.989796,-3.1497073,"('helpless', 'self-reliant')",-2.9897959,-3.1497073,-0.1599114
74,0.27942455,0.3380767,"('undedicated', 'dedicated')",0.2794245,0.3380767,0.0586522
75,-1.0114958,-1.0368361,"('meek', 'impulsive')",-1.0114958,-1.0368361,-0.0253403
76,0.9252442,0.8460034,"('anxious', 'daring')",0.9252442,0.8460034,-0.0792408
77,-1.1250138,-0.73389053,"('unmotivated', 'motivated')",-1.1250138,-0.7338905,0.3911233
78,-0.54796886,-0.53167015,"('nonresilient', 'resilient')",-0.5479689,-0.5316702,0.0162987
79,-0.6832129,-0.79889715,"('wavering', 'unwavering')",-0.6832129,-0.7988971,-0.1156842
80,-0.13512935,-0.14669144,"('dominated', 'dominating')",-0.1351293,-0.1466914,-0.0115621
81,0.014819287,0.122681096,"('submissive', 'aggressive')",0.0148193,0.1226811,0.1078618
82,6.5591397,6.350685,"('poor', 'rich')",6.5591397,6.3506851,-0.2084546
83,-0.39297056,-0.33128816,"('powerless', 'powerful')",-0.3929706,-0.3312882,0.0616824
84,0.30290115,0.17240714,"('inferior', 'superior')",0.3029011,0.1724071,-0.130494
85,-1.4541276,-1.7090503,"('insignificant', 'prestigious')",-1.4541276,-1.7090503,-0.2549227
86,0.6809,0.66574466,"('uninfluential', 'influential')",0.6809,0.6657447,-0.0151553
87,-0.21286713,-0.26227126,"('unsuccessful', 'successful')",-0.2128671,-0.2622713,-0.0494042
88,-0.07037116,-0.13493185,"('low', 'eminent')",-0.0703712,-0.1349318,-0.0645606
