,paramount_male,paramount_female,tuple,global_male,global_female,average_male,average_female,female-male
33,0.33603045,0.40134093,"('wrong', 'right')",0.35417998,0.26875025,0.3451052,0.3350456,-0.0100596
34,0.26891202,0.35621783,"('mean', 'honorable')",5.6206236,5.7419696,2.9447677,3.0490937,0.104326
35,-0.32579762,-0.35852307,"('corrupt', 'incorrupt')",-0.26138508,-0.4065319,-0.2935914,-0.3825275,-0.0889361
36,-0.08701111,0.08246698,"('hostile', 'amicable')",0.05956052,-0.04765243,-0.0137253,0.0174073,0.0311326
37,0.10204634,0.12032342,"('fake', 'genuine')",0.45714363,0.4404535,0.279595,0.2803885,0.0007935
38,-0.30805612,-0.20877114,"('untruthful', 'truthful')",0.62204,0.6116277,0.1569919,0.2014283,0.0444364
39,0.42905328,0.37465882,"('exploitative', 'cooperative')",0.14406364,0.09198097,0.2865584,0.2333199,-0.0532385
40,-0.3232481,-0.21057709,"('stingy', 'generous')",-2.2228684,-2.257673,-1.2730583,-1.234125,0.0389333
41,0.11239297,0.2002607,"('unforgiving', 'forgiving')",0.30292517,0.2628811,0.2076591,0.2315709,0.0239118
42,-0.027326789,0.037517697,"('unreliable', 'reliable')",-3.2135992,-3.2080758,-1.620463,-1.585279,0.035184
43,0.008072346,0.017168753,"('irresponsible', 'responsible')",1.0453339,1.0360605,0.5267031,0.5266146,-8.85e-05
44,-0.5648434,-0.6441488,"('prejudiced', 'unprejudiced')",-1.3107805,-1.355775,-0.937812,-0.9999619,-0.0621499
45,-1.4211714,-1.2852907,"('incompetent', 'competent')",-0.022875685,-0.010157572,-0.7220235,-0.6477242,0.0742993
46,-0.42365217,-0.39806312,"('uncompetitive', 'competitive')",-0.55449164,-0.54452354,-0.4890719,-0.4712933,0.0177786
47,0.35165063,0.33201915,"('stupid', 'smart')",5.7634096,5.868507,3.0575302,3.1002631,0.0427329
48,0.27794808,0.25513926,"('unintelligent', 'intelligent')",0.1052278,0.13862397,0.1915879,0.1968816,0.0052937
49,-0.3095797,-0.29011732,"('unable', 'able')",-0.29187346,-0.24166346,-0.3007266,-0.2658904,0.0348362
50,-0.7820331,-0.7364818,"('clumsy', 'skillful')",0.15362832,0.15566659,-0.3142024,-0.2904076,0.0237948
51,-1.1020473,-1.2842704,"('uneducated', 'educated')",0.21672788,0.18602663,-0.4426597,-0.5491219,-0.1064622
52,-0.14850385,-0.18167989,"('irrational', 'rational')",0.1222212,-0.010678235,-0.0131413,-0.0961791,-0.0830378
53,0.7088372,0.8045625,"('uncreative', 'creative')",0.5693205,0.58186454,0.6390789,0.6932135,0.0541346
54,0.47611445,0.5073667,"('incapable', 'capable')",1.3429252,1.3519641,0.9095198,0.9296654,0.0201456
55,-0.523605,-0.48123226,"('incompetent', 'clever')",-0.054206185,0.033654626,-0.2889056,-0.2237888,0.0651168
56,0.7490097,0.6653095,"('impractical', 'practical')",0.2667112,0.2619674,0.5078605,0.4636384,-0.0442221
57,-0.46221504,-0.4163511,"('unimaginative', 'imaginative')",-3.7529185,-3.7563396,-2.1075668,-2.0863454,0.0212214
58,-0.24474922,-0.1486738,"('undiscriminating', 'discriminating')",0.03544878,-0.026113003,-0.1046502,-0.0873934,0.0172568
59,0.7469362,0.75993776,"('foolish', 'wise')",0.85142946,0.8023417,0.7991828,0.7811397,-0.0180431
60,-0.1587094,-0.2538767,"('inefficient', 'efficient')",0.18875216,0.295051,0.0150214,0.0205872,0.0055658
61,0.29168636,0.1921874,"('illogical', 'logical')",0.631222,0.5933149,0.4614542,0.3927512,-0.068703
62,0.444047,0.46597046,"('incompetent', 'brilliant')",0.39609,0.46110266,0.4200685,0.4635366,0.0434681
63,-0.38827324,-0.28755775,"('unperceptive', 'insightful')",1.0858797,1.1839663,0.3488032,0.4482043,0.0994011
64,-0.7477378,-0.9039856,"('shy', 'confident')",-6.751664,-6.8464236,-3.749701,-3.8752046,-0.1255036
65,0.27993232,0.031953596,"('insecure', 'secure')",0.03628201,0.09057391,0.1581072,0.0612638,-0.0968434
66,-0.47838765,-0.38945398,"('inactive', 'active')",0.8604473,0.87103856,0.1910298,0.2407923,0.0497625
67,0.01393424,-0.03839638,"('doubtful', 'determined')",0.11645986,0.124157265,0.0651971,0.0428804,-0.0223167
68,-1.0520898,-1.1776049,"('dependent', 'independent')",-0.6299794,-0.61630356,-0.8410346,-0.8969542,-0.0559196
69,-0.31778833,-0.18111096,"('lazy', 'industrious')",-0.9255926,-0.9632393,-0.6216905,-0.5721751,0.0495154
70,-0.11669135,-0.060889166,"('lethargic', 'energetic')",0.29285634,0.32000047,0.0880825,0.1295557,0.0414732
71,0.79011834,0.89456856,"('diffident', 'self-confident')",1.1971385,1.1667626,0.9936284,1.0306656,0.0370372
72,1.3447672,1.2805095,"('unambitious', 'ambitious')",-0.11473747,-0.08365902,0.6150149,0.5984252,-0.0165897
73,1.1256061,1.1800586,"('helpless', 'self-reliant')",-3.6261985,-3.680577,-1.2502962,-1.2502592,3.7e-05
74,-0.041629568,0.13657138,"('undedicated', 'dedicated')",0.26130763,0.24791257,0.109839,0.192242,0.082403
75,-0.6591258,-0.54474515,"('meek', 'impulsive')",-0.78500175,-0.7638509,-0.7220638,-0.6542981,0.0677657
76,-0.13711597,-0.18097131,"('anxious', 'daring')",0.039127417,0.10628834,-0.0489943,-0.0373415,0.0116528
77,-0.1555125,-0.1810151,"('unmotivated', 'motivated')",-1.2251977,-1.1237617,-0.6903551,-0.6523884,0.0379667
78,-0.47176558,-0.30085856,"('nonresilient', 'resilient')",-0.12851734,-0.023586866,-0.3001415,-0.1622227,0.1379188
79,-0.5828793,-0.4474506,"('wavering', 'unwavering')",0.4076216,0.42707604,-0.0876289,-0.0101873,0.0774416
80,0.12279692,-0.020590276,"('dominated', 'dominating')",-0.8848038,-0.82425296,-0.3810034,-0.4224216,-0.0414182
81,-1.0346946,-1.186677,"('submissive', 'aggressive')",-0.8598205,-0.72400063,-0.9472575,-0.9553388,-0.0080813
82,-0.5048554,-0.4609682,"('poor', 'rich')",5.78912,5.9343433,2.6421323,2.7366877,0.0945554
83,0.5525712,0.50360006,"('powerless', 'powerful')",-0.5770899,-0.6415627,-0.0122594,-0.0689813,-0.0567219
84,0.71125454,0.5758032,"('inferior', 'superior')",0.8945638,0.8569165,0.8029091,0.7163599,-0.0865492
85,1.1343708,1.3071765,"('insignificant', 'prestigious')",0.6468347,0.6813367,0.8906027,0.9942566,0.1036539
86,0.022329392,0.026608335,"('uninfluential', 'influential')",-0.3655227,-0.40891036,-0.1715967,-0.191151,-0.0195543
87,0.26606268,0.26269433,"('unsuccessful', 'successful')",0.83698267,0.93624485,0.5515227,0.5994696,0.0479469
88,0.6695147,0.5784052,"('low', 'eminent')",0.21944684,0.2250086,0.4444808,0.4017069,-0.0427739
