,cat_male,cat_female,tuple,average_male,average_female,female-male
52,-0.41399246,-0.3592878,"('irrational', 'rational')",-0.4139925,-0.3592878,0.0547047
53,0.4947186,0.5012118,"('uncreative', 'creative')",0.4947186,0.5012118,0.0064932
54,1.1271584,1.2899754,"('incapable', 'capable')",1.1271584,1.2899754,0.162817
55,1.1425937,1.1780689,"('incompetent', 'clever')",1.1425937,1.1780689,0.0354752
56,1.0858423,1.0750164,"('impractical', 'practical')",1.0858423,1.0750164,-0.0108259
57,-2.6142895,-2.5738328,"('unimaginative', 'imaginative')",-2.6142895,-2.5738328,0.0404567
58,-0.1362765,-0.14851993,"('undiscriminating', 'discriminating')",-0.1362765,-0.1485199,-0.0122434
59,0.1740398,0.29473868,"('foolish', 'wise')",0.1740398,0.2947387,0.1206989
60,0.804732,0.80822617,"('inefficient', 'efficient')",0.804732,0.8082262,0.0034942
61,0.48392838,0.32224903,"('illogical', 'logical')",0.4839284,0.322249,-0.1616794
62,1.326975,1.3734671,"('incompetent', 'brilliant')",1.326975,1.3734671,0.0464921
63,0.8833868,0.91908175,"('unperceptive', 'insightful')",0.8833868,0.9190817,0.0356949
64,-5.610755,-5.679977,"('shy', 'confident')",-5.610755,-5.6799769,-0.0692219
65,1.0376189,1.0327421,"('insecure', 'secure')",1.0376189,1.0327421,-0.0048768
66,-0.23396711,-0.25106338,"('inactive', 'active')",-0.2339671,-0.2510634,-0.0170963
67,-0.8566148,-0.845483,"('doubtful', 'determined')",-0.8566148,-0.845483,0.0111318
68,-0.4167475,-0.43053633,"('dependent', 'independent')",-0.4167475,-0.4305363,-0.0137888
69,-1.907432,-1.9520228,"('lazy', 'industrious')",-1.907432,-1.9520228,-0.0445908
70,1.1081754,1.0795987,"('lethargic', 'energetic')",1.1081754,1.0795987,-0.0285767
71,0.4927519,0.6426071,"('diffident', 'self-confident')",0.4927519,0.6426071,0.1498552
72,0.7985029,0.7340937,"('unambitious', 'ambitious')",0.7985029,0.7340937,-0.0644092
73,-2.9549394,-2.9908226,"('helpless', 'self-reliant')",-2.9549394,-2.9908226,-0.0358832
74,0.14336288,0.113933176,"('undedicated', 'dedicated')",0.1433629,0.1139332,-0.0294297
75,-0.9820704,-0.966291,"('meek', 'impulsive')",-0.9820704,-0.966291,0.0157794
76,0.94850016,0.88287085,"('anxious', 'daring')",0.9485002,0.8828709,-0.0656293
77,-0.77447194,-0.83743596,"('unmotivated', 'motivated')",-0.7744719,-0.837436,-0.0629641
78,-0.36289406,-0.3998891,"('nonresilient', 'resilient')",-0.3628941,-0.3998891,-0.036995
79,-0.4291595,-0.35020775,"('wavering', 'unwavering')",-0.4291595,-0.3502077,0.0789518
80,-0.045985572,-0.09146416,"('dominated', 'dominating')",-0.0459856,-0.0914642,-0.0454786
81,0.3358703,0.33205256,"('submissive', 'aggressive')",0.3358703,0.3320526,-0.0038177
82,6.274476,6.500071,"('poor', 'rich')",6.2744761,6.500071,0.2255949
83,-0.4966539,-0.53045577,"('powerless', 'powerful')",-0.4966539,-0.5304558,-0.0338019
84,0.32596138,0.23529407,"('inferior', 'superior')",0.3259614,0.2352941,-0.0906673
85,-1.4423192,-1.5193067,"('insignificant', 'prestigious')",-1.4423192,-1.5193067,-0.0769875
86,0.41105375,0.46653137,"('uninfluential', 'influential')",0.4110537,0.4665314,0.0554777
87,0.17334408,0.30577436,"('unsuccessful', 'successful')",0.1733441,0.3057744,0.1324303
88,-0.2348607,-0.101267904,"('low', 'eminent')",-0.2348607,-0.1012679,0.1335928
