,wyeth_male,wyeth_female,tuple,average_male,average_female,female-male
20,-0.44821298,-0.45425117,"('rough', 'thoughtful')",-0.448213,-0.4542512,-0.0060382
21,-2.13205,-2.033409,"('immoral', 'moral')",-2.13205,-2.0334091,0.0986409
22,-0.6059663,-0.7410023,"('untrustworthy', 'trustworthy')",-0.6059663,-0.7410023,-0.135036
23,0.040055946,0.001327205,"('insincere', 'sincere')",0.0400559,0.0013272,-0.0387287
24,-0.55656344,-0.5992994,"('dishonest', 'honest')",-0.5565634,-0.5992994,-0.042736
25,0.05445437,0.06826812,"('egoistic', 'altruistic')",0.0544544,0.0682681,0.0138137
26,1.6089997,1.4907423,"('hardhearted', 'benevolent')",1.6089997,1.4907423,-0.1182574
27,0.6863592,0.58260876,"('hardhearted', 'softhearted')",0.6863592,0.5826088,-0.1037504
28,-1.1491411,-1.2620684,"('disloyal', 'loyal')",-1.1491411,-1.2620684,-0.1129273
29,0.14682068,0.07567681,"('unfair', 'fair')",0.1468207,0.0756768,-0.0711439
30,-0.62425655,-0.6268393,"('intolerant', 'tolerant')",-0.6242566,-0.6268393,-0.0025827
31,0.9184698,0.86291957,"('evil', 'good')",0.9184698,0.8629196,-0.0555502
32,-0.6745841,-0.7638933,"('unkind', 'kind')",-0.6745841,-0.7638933,-0.0893092
33,0.20384951,0.22209242,"('wrong', 'right')",0.2038495,0.2220924,0.0182429
34,1.2804697,1.3399435,"('mean', 'honorable')",1.2804697,1.3399435,0.0594738
35,1.4369717,1.2751901,"('corrupt', 'incorrupt')",1.4369717,1.2751901,-0.1617816
36,1.6996832,1.5950099,"('hostile', 'amicable')",1.6996832,1.5950099,-0.1046733
37,-0.17632633,-0.11670848,"('fake', 'genuine')",-0.1763263,-0.1167085,0.0596178
38,-0.6620528,-0.73663884,"('untruthful', 'truthful')",-0.6620528,-0.7366388,-0.074586
39,-0.17106386,-0.1432385,"('exploitative', 'cooperative')",-0.1710639,-0.1432385,0.0278254
40,-0.6184101,-0.61503947,"('stingy', 'generous')",-0.6184101,-0.6150395,0.0033706
41,0.5591808,0.43859425,"('unforgiving', 'forgiving')",0.5591808,0.4385943,-0.1205865
42,-0.3202336,-0.26465654,"('unreliable', 'reliable')",-0.3202336,-0.2646565,0.0555771
43,-1.1954118,-1.1709192,"('irresponsible', 'responsible')",-1.1954118,-1.1709192,0.0244926
44,-0.6825348,-0.6248407,"('prejudiced', 'unprejudiced')",-0.6825348,-0.6248407,0.0576941
45,-0.375446,-0.5377482,"('incompetent', 'competent')",-0.375446,-0.5377482,-0.1623022
46,-1.216581,-1.3170813,"('uncompetitive', 'competitive')",-1.216581,-1.3170813,-0.1005003
47,0.7183752,0.7660627,"('stupid', 'smart')",0.7183752,0.7660627,0.0476875
48,-1.523588,-1.4627491,"('unintelligent', 'intelligent')",-1.5235879,-1.4627491,0.0608388
49,-0.7992023,-0.6890088,"('unable', 'able')",-0.7992023,-0.6890088,0.1101935
50,-0.11846498,-0.110433415,"('clumsy', 'skillful')",-0.118465,-0.1104334,0.0080316
51,-1.2538613,-1.2898599,"('uneducated', 'educated')",-1.2538613,-1.2898599,-0.0359986
52,0.4557049,0.4150343,"('irrational', 'rational')",0.4557049,0.4150343,-0.0406706
53,-0.466814,-0.44333062,"('uncreative', 'creative')",-0.466814,-0.4433306,0.0234834
54,0.043612618,0.00137763,"('incapable', 'capable')",0.0436126,0.0013776,-0.042235
55,-1.1781256,-1.1438315,"('incompetent', 'clever')",-1.1781256,-1.1438315,0.0342941
56,-0.5874893,-0.6709625,"('impractical', 'practical')",-0.5874893,-0.6709625,-0.0834732
57,-0.64733315,-0.806123,"('unimaginative', 'imaginative')",-0.6473331,-0.806123,-0.1587899
58,0.8167716,0.78021324,"('undiscriminating', 'discriminating')",0.8167716,0.7802132,-0.0365584
59,0.42505312,0.47244996,"('foolish', 'wise')",0.4250531,0.47245,0.0473969
60,-1.8544226,-1.6993196,"('inefficient', 'efficient')",-1.8544226,-1.6993196,0.155103
61,-0.21847586,-0.25076407,"('illogical', 'logical')",-0.2184759,-0.2507641,-0.0322882
62,-1.0699968,-0.9555056,"('incompetent', 'brilliant')",-1.0699968,-0.9555056,0.1144912
63,-0.29244676,-0.32731706,"('unperceptive', 'insightful')",-0.2924468,-0.3273171,-0.0348703
64,-1.9320215,-1.8121225,"('shy', 'confident')",-1.9320215,-1.8121225,0.119899
65,-0.91997653,-0.7637383,"('insecure', 'secure')",-0.9199765,-0.7637383,0.1562382
66,0.44847277,0.4603587,"('inactive', 'active')",0.4484728,0.4603587,0.0118859
67,-0.6973416,-0.57976407,"('doubtful', 'determined')",-0.6973416,-0.5797641,0.1175775
68,-1.094736,-1.0721694,"('dependent', 'independent')",-1.094736,-1.0721694,0.0225666
69,0.9334692,1.0436766,"('lazy', 'industrious')",0.9334692,1.0436766,0.1102074
70,-0.88090664,-0.96581984,"('lethargic', 'energetic')",-0.8809066,-0.9658198,-0.0849132
71,0.2641602,0.19432642,"('diffident', 'self-confident')",0.2641602,0.1943264,-0.0698338
72,-0.5124564,-0.44328445,"('unambitious', 'ambitious')",-0.5124564,-0.4432845,0.0691719
73,-0.15987124,-0.12161208,"('helpless', 'self-reliant')",-0.1598712,-0.1216121,0.0382591
74,-0.023647044,-0.08328993,"('undedicated', 'dedicated')",-0.023647,-0.0832899,-0.0596429
75,0.8406824,0.8024847,"('meek', 'impulsive')",0.8406824,0.8024847,-0.0381977
76,-0.8440381,-0.7089519,"('anxious', 'daring')",-0.8440381,-0.7089519,0.1350862
77,-2.4772866,-2.342588,"('unmotivated', 'motivated')",-2.4772866,-2.3425879,0.1346987
78,-0.5867411,-0.6874533,"('nonresilient', 'resilient')",-0.5867411,-0.6874533,-0.1007122
79,0.88412464,0.84484357,"('wavering', 'unwavering')",0.8841246,0.8448436,-0.039281
80,-0.30867392,-0.33195424,"('dominated', 'dominating')",-0.3086739,-0.3319542,-0.0232803
81,-2.1777697,-2.0918105,"('submissive', 'aggressive')",-2.1777697,-2.0918105,0.0859592
82,0.71641016,0.70267564,"('poor', 'rich')",0.7164102,0.7026756,-0.0137346
83,-0.32445335,-0.31843632,"('powerless', 'powerful')",-0.3244534,-0.3184363,0.0060171
84,-0.42211092,-0.36500925,"('inferior', 'superior')",-0.4221109,-0.3650092,0.0571017
85,1.1758399,1.2014722,"('insignificant', 'prestigious')",1.1758399,1.2014722,0.0256323
86,-0.94992906,-1.0963056,"('uninfluential', 'influential')",-0.9499291,-1.0963056,-0.1463765
87,0.4572349,0.5163832,"('unsuccessful', 'successful')",0.4572349,0.5163832,0.0591483
88,-0.84515494,-0.86495864,"('low', 'eminent')",-0.8451549,-0.8649586,-0.0198037
