,string_male,string_female,tuple,average_male,average_female,female-male
69,-1.570609,-1.5625508,"('lazy', 'industrious')",-1.570609,-1.5625508,0.0080582
70,0.85568285,1.0144368,"('lethargic', 'energetic')",0.8556828,1.0144368,0.158754
71,0.75561106,0.7588936,"('diffident', 'self-confident')",0.7556111,0.7588936,0.0032825
72,0.6160224,0.7338477,"('unambitious', 'ambitious')",0.6160224,0.7338477,0.1178253
73,-3.1401138,-3.1033819,"('helpless', 'self-reliant')",-3.1401138,-3.1033819,0.0367319
74,-0.37968048,-0.4320952,"('undedicated', 'dedicated')",-0.3796805,-0.4320952,-0.0524147
75,-0.91279304,-0.72281957,"('meek', 'impulsive')",-0.912793,-0.7228196,0.1899734
76,0.59630525,0.6187888,"('anxious', 'daring')",0.5963053,0.6187888,0.0224835
77,-0.7763008,-0.7097676,"('unmotivated', 'motivated')",-0.7763008,-0.7097676,0.0665332
78,-0.39685357,-0.42190737,"('nonresilient', 'resilient')",-0.3968536,-0.4219074,-0.0250538
79,-0.34463984,-0.27094215,"('wavering', 'unwavering')",-0.3446398,-0.2709422,0.0736976
80,-0.21297967,-0.20449965,"('dominated', 'dominating')",-0.2129797,-0.2044996,0.0084801
81,-0.096976414,0.0097887665,"('submissive', 'aggressive')",-0.0969764,0.0097888,0.1067652
82,6.8169193,7.0217333,"('poor', 'rich')",6.8169193,7.0217333,0.204814
83,-0.34699222,-0.36158076,"('powerless', 'powerful')",-0.3469922,-0.3615808,-0.0145886
84,0.38076133,0.40868336,"('inferior', 'superior')",0.3807613,0.4086834,0.0279221
85,-0.7927552,-0.916585,"('insignificant', 'prestigious')",-0.7927552,-0.916585,-0.1238298
86,0.1157101,0.21286374,"('uninfluential', 'influential')",0.1157101,0.2128637,0.0971536
87,-0.15967484,0.0014595632,"('unsuccessful', 'successful')",-0.1596748,0.0014596,0.1611344
88,0.2311603,0.2554044,"('low', 'eminent')",0.2311603,0.2554044,0.0242441
