,speaking_male,speaking_female,tuple,average_male,average_female,female-male
46,-0.3820176,-0.4292601,"('uncompetitive', 'competitive')",-0.3820176,-0.4292601,-0.0472425
47,4.781666,4.886619,"('stupid', 'smart')",4.7816658,4.8866191,0.1049533
48,0.3574528,0.25475815,"('unintelligent', 'intelligent')",0.3574528,0.2547581,-0.1026947
49,-0.1947527,-0.07009712,"('unable', 'able')",-0.1947527,-0.0700971,0.1246556
50,-0.15852377,-0.10599576,"('clumsy', 'skillful')",-0.1585238,-0.1059958,0.052528
51,0.058132343,-0.019909285,"('uneducated', 'educated')",0.0581323,-0.0199093,-0.0780416
52,-0.17922269,-0.26635623,"('irrational', 'rational')",-0.1792227,-0.2663562,-0.0871335
53,0.18137312,0.1358632,"('uncreative', 'creative')",0.1813731,0.1358632,-0.0455099
54,0.7852267,0.88773775,"('incapable', 'capable')",0.7852267,0.8877378,0.1025111
55,0.5081575,0.4421674,"('incompetent', 'clever')",0.5081575,0.4421674,-0.0659901
56,0.3081743,0.23161036,"('impractical', 'practical')",0.3081743,0.2316104,-0.0765639
57,-2.2511582,-2.345903,"('unimaginative', 'imaginative')",-2.2511582,-2.3459029,-0.0947447
58,0.11239365,0.018529706,"('undiscriminating', 'discriminating')",0.1123936,0.0185297,-0.0938639
59,0.13684557,0.2091543,"('foolish', 'wise')",0.1368456,0.2091543,0.0723087
60,0.14558452,0.22597808,"('inefficient', 'efficient')",0.1455845,0.2259781,0.0803936
61,0.47289568,0.27614576,"('illogical', 'logical')",0.4728957,0.2761458,-0.1967499
62,0.63640505,0.6506044,"('incompetent', 'brilliant')",0.6364051,0.6506044,0.0141993
63,0.062157083,0.06346328,"('unperceptive', 'insightful')",0.0621571,0.0634633,0.0013062
64,-5.7692876,-5.7666845,"('shy', 'confident')",-5.7692876,-5.7666845,0.0026031
65,0.48088235,0.47009096,"('insecure', 'secure')",0.4808823,0.470091,-0.0107913
66,0.37259296,0.25949994,"('inactive', 'active')",0.372593,0.2594999,-0.1130931
67,-0.7140862,-0.6347612,"('doubtful', 'determined')",-0.7140862,-0.6347612,0.079325
68,-0.6529873,-0.6490377,"('dependent', 'independent')",-0.6529873,-0.6490377,0.0039496
69,-1.6097225,-1.5794104,"('lazy', 'industrious')",-1.6097225,-1.5794104,0.0303121
70,1.4852397,1.3640959,"('lethargic', 'energetic')",1.4852397,1.3640959,-0.1211438
71,0.7142163,0.6719885,"('diffident', 'self-confident')",0.7142163,0.6719885,-0.0422278
72,0.68328726,0.7904711,"('unambitious', 'ambitious')",0.6832873,0.7904711,0.1071838
73,-2.7951622,-2.756235,"('helpless', 'self-reliant')",-2.7951622,-2.7562349,0.0389273
74,0.20283517,0.09716062,"('undedicated', 'dedicated')",0.2028352,0.0971606,-0.1056746
75,-0.7111151,-0.54785395,"('meek', 'impulsive')",-0.7111151,-0.5478539,0.1632612
76,0.6292038,0.59795177,"('anxious', 'daring')",0.6292038,0.5979518,-0.031252
77,-1.6097044,-1.456779,"('unmotivated', 'motivated')",-1.6097044,-1.456779,0.1529254
78,-0.855452,-0.86033,"('nonresilient', 'resilient')",-0.855452,-0.86033,-0.004878
79,-0.40129724,-0.319834,"('wavering', 'unwavering')",-0.4012972,-0.319834,0.0814632
80,-0.115105346,-0.24166796,"('dominated', 'dominating')",-0.1151053,-0.241668,-0.1265627
81,-0.29144284,-0.29794255,"('submissive', 'aggressive')",-0.2914428,-0.2979425,-0.0064997
82,6.182847,6.2256446,"('poor', 'rich')",6.182847,6.2256446,0.0427976
83,-0.53616095,-0.47586608,"('powerless', 'powerful')",-0.5361609,-0.4758661,0.0602948
84,0.14980343,0.17749292,"('inferior', 'superior')",0.1498034,0.1774929,0.0276895
85,-0.95689416,-0.95035243,"('insignificant', 'prestigious')",-0.9568942,-0.9503524,0.0065418
86,0.3781588,0.2745785,"('uninfluential', 'influential')",0.3781588,0.2745785,-0.1035803
87,-0.12627661,-0.18971126,"('unsuccessful', 'successful')",-0.1262766,-0.1897113,-0.0634347
88,0.004455415,0.073996395,"('low', 'eminent')",0.0044554,0.0739964,0.069541
