,justice_male,justice_female,tuple,average_male,average_female,female-male
55,0.73154736,0.99795663,"('incompetent', 'clever')",0.7315474,0.9979566,0.2664092
56,0.4539541,0.65579087,"('impractical', 'practical')",0.4539541,0.6557909,0.2018368
57,-2.0158427,-2.0701196,"('unimaginative', 'imaginative')",-2.0158427,-2.0701196,-0.0542769
58,0.30204034,0.3625772,"('undiscriminating', 'discriminating')",0.3020403,0.3625772,0.0605369
59,0.17926009,0.05999911,"('foolish', 'wise')",0.1792601,0.0599991,-0.119261
60,0.3137076,0.8213842,"('inefficient', 'efficient')",0.3137076,0.8213842,0.5076766
61,0.29223758,0.24299903,"('illogical', 'logical')",0.2922376,0.242999,-0.0492386
62,0.52155894,0.84666973,"('incompetent', 'brilliant')",0.5215589,0.8466697,0.3251108
63,-0.07520982,0.15394826,"('unperceptive', 'insightful')",-0.0752098,0.1539483,0.2291581
64,-6.319153,-6.0848227,"('shy', 'confident')",-6.3191528,-6.0848227,0.2343301
65,0.17641684,0.43634415,"('insecure', 'secure')",0.1764168,0.4363441,0.2599273
66,0.030854672,-0.11335424,"('inactive', 'active')",0.0308547,-0.1133542,-0.1442089
67,-0.37109894,-0.24770972,"('doubtful', 'determined')",-0.3710989,-0.2477097,0.1233892
68,-1.0399896,-0.7940407,"('dependent', 'independent')",-1.0399896,-0.7940407,0.2459489
69,-1.737561,-1.8981956,"('lazy', 'industrious')",-1.737561,-1.8981956,-0.1606346
70,1.0219929,1.2334579,"('lethargic', 'energetic')",1.0219929,1.2334579,0.211465
71,0.23555271,0.23456089,"('diffident', 'self-confident')",0.2355527,0.2345609,-0.0009918
72,0.7680442,0.9977833,"('unambitious', 'ambitious')",0.7680442,0.9977833,0.2297391
73,-3.026465,-2.961654,"('helpless', 'self-reliant')",-3.0264649,-2.9616539,0.064811
74,0.20898296,0.12102266,"('undedicated', 'dedicated')",0.208983,0.1210227,-0.0879603
75,-0.94278693,-0.94674146,"('meek', 'impulsive')",-0.9427869,-0.9467415,-0.0039546
76,0.2664932,0.56098974,"('anxious', 'daring')",0.2664932,0.5609897,0.2944965
77,-1.2357053,-0.94119817,"('unmotivated', 'motivated')",-1.2357053,-0.9411982,0.2945071
78,-0.7819585,-0.85187435,"('nonresilient', 'resilient')",-0.7819585,-0.8518744,-0.0699159
79,0.16528425,-0.0007785661,"('wavering', 'unwavering')",0.1652842,-0.0007786,-0.1660628
80,0.035230238,0.105497815,"('dominated', 'dominating')",0.0352302,0.1054978,0.0702676
81,-0.45166978,-0.20944971,"('submissive', 'aggressive')",-0.4516698,-0.2094497,0.2422201
82,6.119862,6.2185197,"('poor', 'rich')",6.1198621,6.2185197,0.0986576
83,-0.28584045,-0.12515579,"('powerless', 'powerful')",-0.2858405,-0.1251558,0.1606847
84,0.32228237,0.32596478,"('inferior', 'superior')",0.3222824,0.3259648,0.0036824
85,-0.97674274,-1.1987857,"('insignificant', 'prestigious')",-0.9767427,-1.1987857,-0.222043
86,0.9635821,1.0148208,"('uninfluential', 'influential')",0.9635821,1.0148208,0.0512387
87,-0.19045436,-0.048010305,"('unsuccessful', 'successful')",-0.1904544,-0.0480103,0.1424441
88,-0.006271084,0.03773816,"('low', 'eminent')",-0.0062711,0.0377382,0.0440093
