,gel_male,gel_female,tuple,average_male,average_female,female-male
53,0.3582771,0.34708112,"('uncreative', 'creative')",0.3582771,0.3470811,-0.011196
54,0.9002136,0.9549023,"('incapable', 'capable')",0.9002136,0.9549023,0.0546887
55,0.9101994,0.8681262,"('incompetent', 'clever')",0.9101994,0.8681262,-0.0420732
56,0.09464612,0.03338404,"('impractical', 'practical')",0.0946461,0.033384,-0.0612621
57,-3.0252485,-2.9608152,"('unimaginative', 'imaginative')",-3.0252485,-2.9608152,0.0644333
58,0.32331532,0.37552795,"('undiscriminating', 'discriminating')",0.3233153,0.3755279,0.0522126
59,-0.10328855,-0.08142413,"('foolish', 'wise')",-0.1032886,-0.0814241,0.0218645
60,0.2875248,0.2593824,"('inefficient', 'efficient')",0.2875248,0.2593824,-0.0281424
61,0.3034836,0.12755455,"('illogical', 'logical')",0.3034836,0.1275546,-0.175929
62,0.3121036,0.33004427,"('incompetent', 'brilliant')",0.3121036,0.3300443,0.0179407
63,0.03243077,0.062432792,"('unperceptive', 'insightful')",0.0324308,0.0624328,0.030002
64,-7.0834584,-7.1405687,"('shy', 'confident')",-7.0834584,-7.1405687,-0.0571103
65,0.03640499,-0.024166847,"('insecure', 'secure')",0.036405,-0.0241668,-0.0605718
66,-0.06221818,-0.0451841,"('inactive', 'active')",-0.0622182,-0.0451841,0.0170341
67,-0.5057849,-0.49708888,"('doubtful', 'determined')",-0.5057849,-0.4970889,0.008696
68,-0.42111635,-0.4613809,"('dependent', 'independent')",-0.4211164,-0.4613809,-0.0402645
69,-1.8922374,-1.8877614,"('lazy', 'industrious')",-1.8922374,-1.8877614,0.004476
70,0.92564327,0.88416463,"('lethargic', 'energetic')",0.9256433,0.8841646,-0.0414787
71,0.4675198,0.5580449,"('diffident', 'self-confident')",0.4675198,0.5580449,0.0905251
72,0.48078087,0.52434963,"('unambitious', 'ambitious')",0.4807809,0.5243496,0.0435687
73,-3.0723004,-3.0440629,"('helpless', 'self-reliant')",-3.0723004,-3.0440629,0.0282375
74,0.037770767,-0.060364433,"('undedicated', 'dedicated')",0.0377708,-0.0603644,-0.0981352
75,-0.95313466,-0.85495853,"('meek', 'impulsive')",-0.9531347,-0.8549585,0.0981762
76,0.76959133,0.77791697,"('anxious', 'daring')",0.7695913,0.777917,0.0083257
77,-1.6447457,-1.545139,"('unmotivated', 'motivated')",-1.6447457,-1.545139,0.0996067
78,-0.6035811,-0.5729049,"('nonresilient', 'resilient')",-0.6035811,-0.5729049,0.0306762
79,0.11874032,0.11940686,"('wavering', 'unwavering')",0.1187403,0.1194069,0.0006666
80,-0.5167341,-0.6185742,"('dominated', 'dominating')",-0.5167341,-0.6185742,-0.1018401
81,-0.32175472,-0.29375604,"('submissive', 'aggressive')",-0.3217547,-0.293756,0.0279987
82,6.488952,6.6197786,"('poor', 'rich')",6.4889522,6.6197786,0.1308264
83,-0.54729813,-0.54575396,"('powerless', 'powerful')",-0.5472981,-0.545754,0.0015441
84,0.5951812,0.6322947,"('inferior', 'superior')",0.5951812,0.6322947,0.0371135
85,0.05964491,0.13491009,"('insignificant', 'prestigious')",0.0596449,0.1349101,0.0752652
86,-0.08207338,-0.088205144,"('uninfluential', 'influential')",-0.0820734,-0.0882051,-0.0061317
87,-0.14044265,-0.02096941,"('unsuccessful', 'successful')",-0.1404427,-0.0209694,0.1194733
88,0.047719114,0.12204377,"('low', 'eminent')",0.0477191,0.1220438,0.0743247
