,pea_male,pea_female,tuple,average_male,average_female,female-male
57,-2.2703097,-2.2628465,"('unimaginative', 'imaginative')",-2.2703097,-2.2628465,0.0074632
58,-0.014229177,-0.12827317,"('undiscriminating', 'discriminating')",-0.0142292,-0.1282732,-0.114044
59,-0.14324117,0.010572195,"('foolish', 'wise')",-0.1432412,0.0105722,0.1538134
60,1.0802461,1.0530599,"('inefficient', 'efficient')",1.0802461,1.0530599,-0.0271862
61,0.120296255,-0.011529852,"('illogical', 'logical')",0.1202963,-0.0115299,-0.1318262
62,1.4741219,1.5594751,"('incompetent', 'brilliant')",1.4741219,1.5594751,0.0853532
63,0.6594456,0.7235837,"('unperceptive', 'insightful')",0.6594456,0.7235837,0.0641381
64,-5.5008726,-5.3356743,"('shy', 'confident')",-5.5008726,-5.3356743,0.1651983
65,0.7373703,0.7164087,"('insecure', 'secure')",0.7373703,0.7164087,-0.0209616
66,-0.04279701,-0.032387964,"('inactive', 'active')",-0.042797,-0.032388,0.010409
67,-0.3557624,-0.36748782,"('doubtful', 'determined')",-0.3557624,-0.3674878,-0.0117254
68,-0.33985484,-0.24660228,"('dependent', 'independent')",-0.3398548,-0.2466023,0.0932525
69,-2.1224246,-1.9502681,"('lazy', 'industrious')",-2.1224246,-1.9502681,0.1721565
70,1.455332,1.4816064,"('lethargic', 'energetic')",1.455332,1.4816064,0.0262744
71,0.41757244,0.47752687,"('diffident', 'self-confident')",0.4175724,0.4775269,0.0599545
72,1.059944,1.0968652,"('unambitious', 'ambitious')",1.059944,1.0968652,0.0369212
73,-2.8478107,-2.8343697,"('helpless', 'self-reliant')",-2.8478107,-2.8343697,0.013441
74,0.19737194,0.03781602,"('undedicated', 'dedicated')",0.1973719,0.037816,-0.1595559
75,-0.6561808,-0.48407978,"('meek', 'impulsive')",-0.6561808,-0.4840798,0.172101
76,0.88497883,0.74183965,"('anxious', 'daring')",0.8849788,0.7418396,-0.1431392
77,-1.3104248,-1.1178654,"('unmotivated', 'motivated')",-1.3104248,-1.1178654,0.1925594
78,-0.7801462,-0.7653909,"('nonresilient', 'resilient')",-0.7801462,-0.7653909,0.0147553
79,-0.5041774,-0.21598779,"('wavering', 'unwavering')",-0.5041774,-0.2159878,0.2881896
80,-0.13199246,-0.22650912,"('dominated', 'dominating')",-0.1319925,-0.2265091,-0.0945166
81,0.4862392,0.4636868,"('submissive', 'aggressive')",0.4862392,0.4636868,-0.0225524
82,6.512835,6.690351,"('poor', 'rich')",6.512835,6.690351,0.177516
83,-0.20562866,-0.18103364,"('powerless', 'powerful')",-0.2056287,-0.1810336,0.0245951
84,0.17258763,0.20882252,"('inferior', 'superior')",0.1725876,0.2088225,0.0362349
85,-1.6227529,-1.621181,"('insignificant', 'prestigious')",-1.6227529,-1.621181,0.0015719
86,0.5019843,0.5905802,"('uninfluential', 'influential')",0.5019843,0.5905802,0.0885959
87,-0.02913915,0.109840326,"('unsuccessful', 'successful')",-0.0291391,0.1098403,0.1389794
88,0.10984435,0.16281323,"('low', 'eminent')",0.1098443,0.1628132,0.0529689
