,doe_male,doe_female,tuple,average_male,average_female,female-male
26,0.33334288,0.11671166,"('hardhearted', 'benevolent')",0.3333429,0.1167117,-0.2166312
27,1.44259,1.2619888,"('hardhearted', 'softhearted')",1.44259,1.2619888,-0.1806012
28,1.3078963,1.2317241,"('disloyal', 'loyal')",1.3078963,1.2317241,-0.0761722
29,-0.3758671,-0.44094563,"('unfair', 'fair')",-0.3758671,-0.4409456,-0.0650785
30,0.98644805,0.9123874,"('intolerant', 'tolerant')",0.986448,0.9123874,-0.0740606
31,-1.712231,-1.5390015,"('evil', 'good')",-1.712231,-1.5390015,0.1732295
32,1.4317219,1.3905538,"('unkind', 'kind')",1.4317219,1.3905538,-0.0411681
33,-0.33005762,-0.2874479,"('wrong', 'right')",-0.3300576,-0.2874479,0.0426097
34,4.9219065,5.021412,"('mean', 'honorable')",4.9219065,5.0214119,0.0995054
35,-1.0318601,-1.082519,"('corrupt', 'incorrupt')",-1.0318601,-1.0825191,-0.050659
36,-1.1776339,-1.1565074,"('hostile', 'amicable')",-1.1776339,-1.1565074,0.0211265
37,0.7205207,0.74489665,"('fake', 'genuine')",0.7205207,0.7448967,0.024376
38,0.23479591,0.17892316,"('untruthful', 'truthful')",0.2347959,0.1789232,-0.0558727
39,0.32995552,0.23144183,"('exploitative', 'cooperative')",0.3299555,0.2314418,-0.0985137
40,-1.4770569,-1.6220123,"('stingy', 'generous')",-1.4770569,-1.6220123,-0.1449554
41,0.22800578,0.06741652,"('unforgiving', 'forgiving')",0.2280058,0.0674165,-0.1605893
42,-2.3638902,-2.25742,"('unreliable', 'reliable')",-2.3638902,-2.2574201,0.1064701
43,1.4698503,1.4116309,"('irresponsible', 'responsible')",1.4698503,1.4116309,-0.0582194
44,-1.4670292,-1.4948465,"('prejudiced', 'unprejudiced')",-1.4670292,-1.4948465,-0.0278173
45,0.4240973,0.40025634,"('incompetent', 'competent')",0.4240973,0.4002563,-0.023841
46,-0.40477148,-0.4189305,"('uncompetitive', 'competitive')",-0.4047715,-0.4189305,-0.014159
47,5.529986,5.6762204,"('stupid', 'smart')",5.5299859,5.6762204,0.1462345
48,1.2631823,1.0321604,"('unintelligent', 'intelligent')",1.2631823,1.0321604,-0.2310219
49,0.48596755,0.59170127,"('unable', 'able')",0.4859675,0.5917013,0.1057338
50,0.11709808,0.1720539,"('clumsy', 'skillful')",0.1170981,0.1720539,0.0549558
51,0.5143799,0.44529912,"('uneducated', 'educated')",0.5143799,0.4452991,-0.0690808
52,-0.8440302,-0.7332043,"('irrational', 'rational')",-0.8440302,-0.7332043,0.1108259
53,0.3960674,0.35473707,"('uncreative', 'creative')",0.3960674,0.3547371,-0.0413303
54,0.88805705,1.1818998,"('incapable', 'capable')",0.8880571,1.1818998,0.2938427
55,1.2796601,1.1667868,"('incompetent', 'clever')",1.2796601,1.1667868,-0.1128733
56,1.0532901,1.0523764,"('impractical', 'practical')",1.0532901,1.0523764,-0.0009137
57,-2.7822108,-2.6947274,"('unimaginative', 'imaginative')",-2.7822108,-2.6947274,0.0874834
58,-0.0709057,-0.13342093,"('undiscriminating', 'discriminating')",-0.0709057,-0.1334209,-0.0625152
59,0.047023173,0.15306666,"('foolish', 'wise')",0.0470232,0.1530667,0.1060435
60,1.2376074,1.1381314,"('inefficient', 'efficient')",1.2376074,1.1381314,-0.099476
61,0.6559431,0.3337463,"('illogical', 'logical')",0.6559431,0.3337463,-0.3221968
62,1.3896965,1.4661883,"('incompetent', 'brilliant')",1.3896965,1.4661883,0.0764918
63,0.8450148,0.8840396,"('unperceptive', 'insightful')",0.8450148,0.8840396,0.0390248
64,-6.2982464,-6.1935368,"('shy', 'confident')",-6.2982464,-6.1935368,0.1047096
65,0.7892516,0.7921463,"('insecure', 'secure')",0.7892516,0.7921463,0.0028947
66,-0.45386475,-0.34053993,"('inactive', 'active')",-0.4538648,-0.3405399,0.1133249
67,-0.62940675,-0.60962546,"('doubtful', 'determined')",-0.6294068,-0.6096255,0.0197813
68,-0.38106537,-0.36516705,"('dependent', 'independent')",-0.3810654,-0.3651671,0.0158983
69,-1.5889206,-1.5650077,"('lazy', 'industrious')",-1.5889206,-1.5650077,0.0239129
70,1.5282699,1.5373143,"('lethargic', 'energetic')",1.5282699,1.5373143,0.0090444
71,0.27746388,0.41629162,"('diffident', 'self-confident')",0.2774639,0.4162916,0.1388277
72,0.59930843,0.76390123,"('unambitious', 'ambitious')",0.5993084,0.7639012,0.1645928
73,-3.5395927,-3.4100432,"('helpless', 'self-reliant')",-3.5395927,-3.4100432,0.1295495
74,0.18864834,0.034789357,"('undedicated', 'dedicated')",0.1886483,0.0347894,-0.1538589
75,-1.070297,-0.79980516,"('meek', 'impulsive')",-1.070297,-0.7998052,0.2704918
76,0.81118107,0.75491464,"('anxious', 'daring')",0.8111811,0.7549146,-0.0562665
77,-0.7809103,-0.8566584,"('unmotivated', 'motivated')",-0.7809103,-0.8566584,-0.0757481
78,-0.6159654,-0.601393,"('nonresilient', 'resilient')",-0.6159654,-0.601393,0.0145724
79,-0.24891648,-0.11949195,"('wavering', 'unwavering')",-0.2489165,-0.1194919,0.1294246
80,-0.08858879,-0.24179861,"('dominated', 'dominating')",-0.0885888,-0.2417986,-0.1532098
81,0.32541022,0.38706508,"('submissive', 'aggressive')",0.3254102,0.3870651,0.0616549
82,6.7300434,7.0652447,"('poor', 'rich')",6.7300434,7.0652447,0.3352013
83,-0.79685855,-0.7612959,"('powerless', 'powerful')",-0.7968585,-0.7612959,0.0355626
84,0.20817356,0.16234568,"('inferior', 'superior')",0.2081736,0.1623457,-0.0458279
85,-0.7631247,-1.0184219,"('insignificant', 'prestigious')",-0.7631247,-1.0184219,-0.2552972
86,0.600104,0.5940713,"('uninfluential', 'influential')",0.600104,0.5940713,-0.0060327
87,0.021073185,0.14815976,"('unsuccessful', 'successful')",0.0210732,0.1481598,0.1270866
88,0.13372324,0.080792576,"('low', 'eminent')",0.1337232,0.0807926,-0.0529306
