,taro_male,taro_female,tuple,average_male,average_female,female-male
59,-0.18878877,0.011950152,"('foolish', 'wise')",-0.1887888,0.0119502,0.200739
60,0.3193365,0.20100115,"('inefficient', 'efficient')",0.3193365,0.2010012,-0.1183353
61,0.31357235,0.23300454,"('illogical', 'logical')",0.3135723,0.2330045,-0.0805678
62,0.43956506,0.42999065,"('incompetent', 'brilliant')",0.4395651,0.4299906,-0.0095745
63,0.6178115,0.6417649,"('unperceptive', 'insightful')",0.6178115,0.6417649,0.0239534
64,-2.6893973,-2.8345916,"('shy', 'confident')",-2.6893973,-2.8345916,-0.1451943
65,-0.69130856,-0.8699802,"('insecure', 'secure')",-0.6913086,-0.8699802,-0.1786716
66,-1.5396305,-1.4021533,"('inactive', 'active')",-1.5396305,-1.4021533,0.1374772
67,-0.029326566,0.035275057,"('doubtful', 'determined')",-0.0293266,0.0352751,0.0646017
68,-0.2416186,-0.31813735,"('dependent', 'independent')",-0.2416186,-0.3181373,-0.0765187
69,-1.1428446,-1.0376564,"('lazy', 'industrious')",-1.1428446,-1.0376564,0.1051882
70,0.0028001592,-0.11158097,"('lethargic', 'energetic')",0.0028002,-0.111581,-0.1143812
71,0.14884157,0.14138994,"('diffident', 'self-confident')",0.1488416,0.1413899,-0.0074517
72,-0.31738922,-0.31966612,"('unambitious', 'ambitious')",-0.3173892,-0.3196661,-0.0022769
73,-1.1476518,-1.0748271,"('helpless', 'self-reliant')",-1.1476518,-1.0748271,0.0728247
74,0.44266188,0.45743015,"('undedicated', 'dedicated')",0.4426619,0.4574302,0.0147683
75,-0.38405412,-0.15642875,"('meek', 'impulsive')",-0.3840541,-0.1564288,0.2276253
76,0.3007354,0.20117229,"('anxious', 'daring')",0.3007354,0.2011723,-0.0995631
77,-0.20620507,-0.2574235,"('unmotivated', 'motivated')",-0.2062051,-0.2574235,-0.0512184
78,0.08356397,0.1006373,"('nonresilient', 'resilient')",0.083564,0.1006373,0.0170733
79,-0.8032525,-0.5355345,"('wavering', 'unwavering')",-0.8032525,-0.5355345,0.267718
80,-0.4868265,-0.66083765,"('dominated', 'dominating')",-0.4868265,-0.6608377,-0.1740112
81,-0.42129102,-0.5346863,"('submissive', 'aggressive')",-0.421291,-0.5346863,-0.1133953
82,2.2830143,2.3803184,"('poor', 'rich')",2.2830143,2.3803184,0.0973041
83,-0.5403088,-0.5679512,"('powerless', 'powerful')",-0.5403088,-0.5679512,-0.0276424
84,0.27882743,0.26416332,"('inferior', 'superior')",0.2788274,0.2641633,-0.0146641
85,0.061569415,0.1627706,"('insignificant', 'prestigious')",0.0615694,0.1627706,0.1012012
86,-0.17178033,-0.24652375,"('uninfluential', 'influential')",-0.1717803,-0.2465238,-0.0747435
87,-0.6433072,-0.6239497,"('unsuccessful', 'successful')",-0.6433072,-0.6239497,0.0193575
88,0.14410819,0.12050104,"('low', 'eminent')",0.1441082,0.120501,-0.0236072
