,congo_male,congo_female,tuple,average_male,average_female,female-male
68,-0.65066475,-0.5121662,"('dependent', 'independent')",-0.6506647,-0.5121662,0.1384985
69,-1.1983747,-1.2771729,"('lazy', 'industrious')",-1.1983747,-1.2771729,-0.0787982
70,0.72102815,0.96593595,"('lethargic', 'energetic')",0.7210281,0.9659359,0.2449078
71,0.8974196,0.86213905,"('diffident', 'self-confident')",0.8974196,0.862139,-0.0352806
72,0.76418334,0.84700584,"('unambitious', 'ambitious')",0.7641833,0.8470058,0.0828225
73,-3.7608564,-3.59422,"('helpless', 'self-reliant')",-3.7608564,-3.5942199,0.1666365
74,0.2853412,0.22161229,"('undedicated', 'dedicated')",0.2853412,0.2216123,-0.0637289
75,-0.92723954,-0.82951784,"('meek', 'impulsive')",-0.9272395,-0.8295178,0.0977217
76,0.48057282,0.53487766,"('anxious', 'daring')",0.4805728,0.5348777,0.0543049
77,-0.6573085,-0.64793295,"('unmotivated', 'motivated')",-0.6573085,-0.6479329,0.0093756
78,0.03556514,-0.026546486,"('nonresilient', 'resilient')",0.0355651,-0.0265465,-0.0621116
79,0.3060148,0.26984513,"('wavering', 'unwavering')",0.3060148,0.2698451,-0.0361697
80,0.053880684,-0.036211733,"('dominated', 'dominating')",0.0538807,-0.0362117,-0.0900924
81,-0.4657759,-0.28852808,"('submissive', 'aggressive')",-0.4657759,-0.2885281,0.1772478
82,5.985777,6.394232,"('poor', 'rich')",5.9857769,6.3942318,0.4084549
83,-0.54788876,-0.60977584,"('powerless', 'powerful')",-0.5478888,-0.6097758,-0.061887
84,0.38856012,0.38040212,"('inferior', 'superior')",0.3885601,0.3804021,-0.008158
85,-0.20131415,-0.47252348,"('insignificant', 'prestigious')",-0.2013142,-0.4725235,-0.2712093
86,0.4144104,0.4718657,"('uninfluential', 'influential')",0.4144104,0.4718657,0.0574553
87,0.33252043,0.5887063,"('unsuccessful', 'successful')",0.3325204,0.5887063,0.2561859
88,-0.24132322,-0.1461095,"('low', 'eminent')",-0.2413232,-0.1461095,0.0952137
